,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
36,8.001506170246867e-07,1.037789665218783e-06,6.803311431604268e-07,1.2791269250451419e-06,1.632661177987827e-06,9.867226936718664e-07,1.539219408350294e-06,1.543552609660841e-06,1.1573343804211625e-06,7.68526406916549e-07,1.5907762981984747e-06,9.994568456779988e-07,1.125698980921818e-06,8.19777920910051e-07,1.0189315109850509e-06,1.6029811244845734e-06,1.3527871587933956e-06,8.51972195895097e-07,8.377698828770275e-07,6.90747167585158e-07
37,8.275345989523096e-07,1.0064592680931502e-06,6.809961527275206e-07,1.4825369487203915e-06,1.5620916738416162e-06,1.1642048468487654e-06,1.6447088488071845e-06,1.4771306414860356e-06,1.2286689042078261e-06,7.603204416165863e-07,1.5413611596760536e-06,9.931433002422976e-07,1.2756790877539599e-06,9.541641710710445e-07,1.0203411833315854e-06,1.6258426478600095e-06,1.3698256163622986e-06,8.4192394561782e-07,8.214800948607033e-07,6.63285544752639e-07
38,8.280549646897912e-07,9.786516789625658e-07,6.202391786914634e-07,1.6047198776025505e-06,1.497649218725327e-06,1.2688677196647417e-06,1.7860541012788104e-06,1.4342364895667632e-06,1.3494104159980777e-06,7.505715811761835e-07,1.5128455677869632e-06,1.0098344312370652e-06,1.3255471931731183e-06,9.952225366000992e-07,1.015139671848403e-06,1.54424159001265e-06,1.3676320851618977e-06,8.133842359501537e-07,7.954847022380708e-07,6.59414384595295e-07
39,7.860854662854002e-07,9.82578881826069e-07,5.610051577179903e-07,1.599380087189053e-06,1.4576412669009123e-06,1.2548247465318933e-06,1.8487615845007578e-06,1.3971615836126426e-06,1.4136165259348893e-06,8.476054928729518e-07,1.5096278859682545e-06,1.1609601704384667e-06,1.2979779667367626e-06,9.388625512448329e-07,1.1242592535614739e-06,1.497743443214607e-06,1.4736304469576246e-06,8.114050534606059e-07,7.954591576253851e-07,6.737256422688926e-07
40,8.126168942636421e-07,9.919556823910179e-07,5.44042279125395e-07,1.5197933096513857e-06,1.542615439651685e-06,1.1743976040972264e-06,1.816914362282162e-06,1.3400286759531258e-06,1.3808588585882909e-06,1.0469807821395807e-06,1.5019663338733673e-06,1.403266798605023e-06,1.2696513470161662e-06,8.591591560819965e-07,1.3639060511376204e-06,1.4941560070826575e-06,1.7558539441101494e-06,8.24606060675662e-07,8.057041389089156e-07,6.815781344235588e-07
41,9.878903538473626e-07,9.88456700923464e-07,5.508788009173213e-07,1.4570085258154849e-06,1.728135325100282e-06,1.115849809586157e-06,1.872519943582455e-06,1.3651211833671733e-06,1.3951270168226578e-06,1.2131940679597953e-06,1.4924573851207924e-06,1.5845382646408684e-06,1.2499669629068552e-06,8.233502087902627e-07,1.5674531721210001e-06,1.4462810598766046e-06,2.0700766382165834e-06,8.269428791743564e-07,8.071085099326024e-07,6.848838233608983e-07
42,1.1887574964094885e-06,9.86316652305308e-07,5.641147115057287e-07,1.4405102579294415e-06,1.8307120870384375e-06,1.1033544255517025e-06,2.1960201690492385e-06,1.510722727061537e-06,1.6294356702905503e-06,1.263278982951525e-06,1.5008545383430688e-06,1.6282907295333786e-06,1.2483491822495578e-06,8.208076337767286e-07,1.6381894542036059e-06,1.4353384529481424e-06,2.2490799753942524e-06,8.237737810799645e-07,8.291475799548676e-07,6.987291304439315e-07
43,1.2809149205650838e-06,9.990132839679866e-07,5.931247583144896e-07,1.4331802233595028e-06,1.7746082443633572e-06,1.0986259940105593e-06,2.6570088454674325e-06,1.6207289255984574e-06,1.984095534666476e-06,1.2210133986897696e-06,1.5217283942474931e-06,1.5752403970796606e-06,1.2479720668074001e-06,8.191333417348312e-07,1.5858131541960248e-06,1.5812965154240088e-06,2.237068272357488e-06,8.327979226584331e-07,8.730504402570433e-07,7.221333111074235e-07
44,1.2440185116077635e-06,1.018336870898056e-06,6.377722513317199e-07,1.410643309480384e-06,1.7412584204146024e-06,1.0841841714914453e-06,3.0048226671029765e-06,1.5817807646581168e-06,2.246311447700819e-06,1.167622374634622e-06,1.537799718305794e-06,1.5184138773266858e-06,1.2574233480292722e-06,8.253404884955021e-07,1.5025534876647806e-06,1.775734285704062e-06,2.1400341193192205e-06,8.53072164511114e-07,9.186958703476688e-07,7.418693516216428e-07
45,1.1544863405110987e-06,1.0419825884747347e-06,6.780022717573114e-07,1.3871928123070558e-06,1.982440948568287e-06,1.078636617026022e-06,3.125371168808076e-06,1.5029222743582815e-06,2.3246827276422874e-06,1.1499343421075123e-06,1.5386039807332927e-06,1.4934789456265678e-06,1.2836764968760048e-06,8.556777473159047e-07,1.4661694278868604e-06,1.8392670740669784e-06,2.077803319664607e-06,8.706603630930256e-07,9.470451516874007e-07,7.504325001053465e-07
46,1.1039248288692722e-06,1.0519747387329178e-06,6.980481861669227e-07,1.4004542185538002e-06,2.4046792588714347e-06,1.0928712409459524e-06,3.0730134828730293e-06,1.6244288063533893e-06,2.2696982981869677e-06,1.1468491943601797e-06,1.526332480839319e-06,1.5039697165853796e-06,1.3121074434953075e-06,8.974952633267843e-07,1.4715240145714214e-06,1.7666484336867713e-06,2.0756798625351227e-06,8.837946346861079e-07,9.547425141752333e-07,7.48592732067228e-07
47,1.1086049225212843e-06,1.0539804441096156e-06,6.980239840315678e-07,1.422641775878246e-06,2.7340549685749244e-06,1.112131835399382e-06,2.983847496061963e-06,1.9441065331333467e-06,2.194747415271648e-06,1.1534103015418616e-06,1.5109126368770127e-06,1.5146567218541481e-06,1.3256081562639634e-06,9.261806032085117e-07,1.4765235693751685e-06,1.7536616424735357e-06,2.0825622659181447e-06,8.88173110897267e-07,9.491281146478937e-07,7.390960531227369e-07
48,1.1243453755163313e-06,1.054889766332162e-06,6.870335104264683e-07,1.4339923380648915e-06,2.8413616369745853e-06,1.1192200295796942e-06,2.9133850220490864e-06,2.2308904238424215e-06,2.137052890436707e-06,1.173042377557246e-06,1.4946346568479052e-06,1.5194472281875852e-06,1.3214568185072578e-06,9.325946640976458e-07,1.4679896507750037e-06,1.9646586772483284e-06,2.067362538093926e-06,8.925321032842395e-07,9.383981909918218e-07,7.328997724561871e-07
49,1.1255562925402286e-06,1.057387786096973e-06,6.742746146760641e-07,1.4313082449699586e-06,2.777561017851009e-06,1.111638219638456e-06,2.8854445780713228e-06,2.3379773355433487e-06,2.1147249408360856e-06,1.2041328427257803e-06,1.476666596695761e-06,1.530440790111981e-06,1.3068821969772432e-06,9.234174544594448e-07,1.4598570045972566e-06,2.284797580320852e-06,2.0443830060233284e-06,9.016128296119592e-07,9.279105457857678e-07,7.442795957250734e-07
50,1.1219334719457618e-06,1.06075618481779e-06,6.656901095538341e-07,1.4207000887970653e-06,2.680466362087639e-06,1.0950804469113728e-06,2.8585817321278883e-06,2.2690069185841687e-06,2.094227807141341e-06,1.2377388749787002e-06,1.4697190710086551e-06,1.5478813765835975e-06,1.289136646632612e-06,9.087863559248387e-07,1.4615343191982203e-06,2.5126464686609575e-06,2.0342045040187175e-06,9.15180033316519e-07,9.205515000709465e-07,7.67292460205204e-07
51,1.127149237764932e-06,1.0625087348514287e-06,6.636069495074578e-07,1.404062428971296e-06,2.6410506675647464e-06,1.0820045381762666e-06,2.813548456499896e-06,2.137212690399552e-06,2.0614677586618985e-06,1.2604077945804214e-06,1.4708260890947487e-06,1.5593743913660127e-06,1.27235030067866e-06,8.954011282518154e-07,1.466486445671759e-06,2.5666773925125334e-06,2.035119634376487e-06,9.293227984934764e-07,9.166608061656923e-07,7.896053471215324e-07
52,1.1379016908433682e-06,1.0597598877937491e-06,6.666537329817749e-07,1.3947218850781702e-06,2.6165515149833288e-06,1.0734289015437402e-06,2.7640126035190006e-06,2.047558230180798e-06,2.0274232790732096e-06,1.26605750865369e-06,1.4749905449042423e-06,1.5573380733700857e-06,1.2578278504382284e-06,8.866624815716063e-07,1.467410237406887e-06,2.490392465129273e-06,2.0327717261224894e-06,9.387190920408376e-07,8.997554327906398e-07,8.012086594187753e-07
53,1.1422161828502837e-06,1.0503864078570034e-06,6.709743605124964e-07,1.3913530169419017e-06,2.5881233503977667e-06,1.0664392619186831e-06,2.7251904091428568e-06,2.0172241137431724e-06,2.0025445508259002e-06,1.2599440765848845e-06,1.4814631796876485e-06,1.545536966929714e-06,1.246209924634985e-06,8.834376522828659e-07,1.4568951806275992e-06,2.382208766320828e-06,2.0192928422269866e-06,9.39175244268487e-07,8.76243764995104e-07,7.971547805713146e-07
54,1.135101232722027e-06,1.010226599385853e-06,6.727397070845199e-07,1.3898039509527962e-06,2.543438121616929e-06,1.0591645508332747e-06,2.6962108237258967e-06,2.0013102426641394e-06,1.9841487216379287e-06,1.2512564766939568e-06,1.4665596928958085e-06,1.5313170939427122e-06,1.2334675022370104e-06,8.838488501754306e-07,1.4408432930006315e-06,2.3125746014850807e-06,1.9953782425986592e-06,9.2907234256652e-07,8.486468402047677e-07,7.78028236989608e-07
55,1.1210419737295129e-06,9.622759730588756e-07,6.698374702723454e-07,1.3884337603128031e-06,2.498265093315115e-06,1.050494449889089e-06,2.6676914996042996e-06,1.967950173124069e-06,1.963853937796684e-06,1.2447843143942496e-06,1.4416659108981617e-06,1.513960206844925e-06,1.2171417492769735e-06,8.843655002563114e-07,1.4251720062536766e-06,2.284177344151839e-06,1.9701380869845567e-06,9.0958004809556e-07,8.1982693200011e-07,7.494320407263181e-07
56,1.1062394747980017e-06,9.173994533061969e-07,6.407945169604888e-07,1.387784279556295e-06,2.4688233395342153e-06,1.0553417022074049e-06,2.638682898908093e-06,1.923669124830816e-06,1.942067057709822e-06,1.2402271655259407e-06,1.4124994419358164e-06,1.5014561816116708e-06,1.1971793031718934e-06,8.631871729575365e-07,1.411132128778332e-06,2.262631648389919e-06,1.9476186613657755e-06,8.842125561578978e-07,7.933754867125759e-07,7.195821206640567e-07
57,1.0889340645506347e-06,8.825309109739685e-07,6.127684822593832e-07,1.388713660788407e-06,2.452436374275531e-06,1.0645055882337905e-06,2.6149546059378047e-06,1.8901183927770533e-06,1.9263926842477644e-06,1.2360117500737475e-06,1.3859338594513346e-06,1.4936310443759642e-06,1.1748524764726661e-06,8.346098460556807e-07,1.397562271813114e-06,2.224535148726945e-06,1.9271431223076636e-06,8.578097120603893e-07,7.721978201744182e-07,6.949006322977239e-07
58,1.0773794916384514e-06,8.610532597712061e-07,5.940752807102902e-07,1.3913559878874765e-06,2.434965089699683e-06,1.0701642735921047e-06,2.601632894184467e-06,1.8752353197684003e-06,1.9212055459702026e-06,1.2310716070864287e-06,1.3633095576503862e-06,1.4884297676031015e-06,1.1633879259622261e-06,8.045144718537235e-07,1.3925172351860901e-06,2.172821846537963e-06,1.907436517772194e-06,8.346547308337495e-07,7.582343895157639e-07,6.760871990943252e-07
59,1.0714802567048451e-06,8.448106245258013e-07,5.858140694662502e-07,1.3942817879085807e-06,2.4075118217857393e-06,1.0690464840500856e-06,2.5971421601752635e-06,1.8679053745192904e-06,1.9242631644706083e-06,1.2243959762385998e-06,1.3438076948084924e-06,1.4841758265445131e-06,1.1519996107768707e-06,7.765534306340221e-07,1.3914551318559273e-06,2.1244052656126567e-06,1.8884635972495588e-06,8.110129085634164e-07,7.46758682648539e-07,6.577909944594561e-07
