,which,timesteps,mass,mass_change,outflow
0,fom,0.0025,1.0006290690777315,0.25400676187314275,1.9014442466211525e-06
1,fom,0.005,1.0012698391119381,0.258609265492149,-1.062288045421792e-05
2,fom,0.0075,1.0019221154051923,0.263408148316957,-5.482771747060439e-05
3,fom,0.01,1.002586879853523,0.2686593756798583,-0.00015048571673362306
4,fom,0.0125,1.0032654122835916,0.2744179218732601,-0.00032510585639025104
5,fom,0.015000000000000001,1.0039589694628892,0.2806221816962218,-0.0006294752863462958
6,fom,0.0175,1.0046685231920727,0.28707250944863816,-0.001177358585036653
7,fom,0.02,1.0053943320101324,0.2933168736689584,-0.0022326476258828867
8,fom,0.0225,1.0061351075604175,0.2984271838237351,-0.00437559348962106
9,fom,0.024999999999999998,1.006886467929251,0.3006419810098304,-0.00878108034701381
10,fom,0.027499999999999997,1.0076383174654666,0.29686703634363987,-0.017630575039109732
11,fom,0.029999999999999995,1.0083708031109693,0.28205686081794745,-0.03465414396256613
12,fom,0.032499999999999994,1.0090486017695564,0.24853986903692338,-0.06576494873974285
13,fom,0.034999999999999996,1.0096135024561539,0.1853932600369923,-0.11971354156863653
14,fom,0.0375,1.0099755680697413,0.07802611942362425,-0.208653082913601
15,fom,0.04,1.010003633053272,-0.09179315449729941,-0.34845254225113315
16,fom,0.0425,1.0095166022972548,-0.3451200118345099,-0.5584941924965925
17,fom,0.045000000000000005,1.0082780329940995,-0.7037922855202883,-0.8605363466884887
18,fom,0.04750000000000001,1.0059976408696534,-1.1868156117420092,-1.2760948168121649
19,fom,0.05000000000000001,1.0023439549353894,-1.8053310391398458,-1.8219476578144649
20,fom,0.05250000000000001,0.9969709856739541,-2.557333316086563,-2.5041630771638315
21,fom,0.055000000000000014,0.9895572883549566,-3.4243690608056987,-3.312541344669708
22,fom,0.057500000000000016,0.9798491403699257,-4.3724669119444615,-4.218587250838475
23,fom,0.06000000000000002,0.9676949537952343,-5.357773233608909,-5.179316953499745
24,fom,0.06250000000000001,0.9530602742018811,-6.334698533081307,-6.145912942934183
25,fom,0.06500000000000002,0.9360214611298278,-7.263053844963152,-7.073081415105994
26,fom,0.06750000000000002,0.9167450049770653,-8.111811121669543,-7.925053189658909
27,fom,0.07000000000000002,0.89546240552148,-8.859468118532687,-8.677090346581908
28,fom,0.07250000000000002,0.8724476643844019,-9.492503001997932,-9.314002303003807
29,fom,0.07500000000000002,0.8479998905114904,-10.003427394366815,-9.827747822083952
30,fom,0.07750000000000003,0.8224305274125678,-10.389219377129177,-10.215375221098189
31,fom,0.08000000000000003,0.7960537936258445,-10.650273365323292,-10.477625681676944
32,fom,0.08250000000000003,0.7691791605859514,-10.789720390074287,-10.61805814981287
33,fom,0.08500000000000003,0.7421051916754731,-10.812943854854984,-10.642468976805402
34,fom,0.08750000000000004,0.7151144413116765,-10.727176730193477,-10.55844590129123
35,fom,0.09000000000000004,0.6884693080245057,-10.541126516861787,-10.37497534885957
36,fom,0.09250000000000004,0.6624088087273675,-10.264610963296827,-10.102072858365988
37,fom,0.09500000000000004,0.6371462532080215,-9.908204787010888,-9.75043114001229
38,fom,0.09750000000000004,0.6128677847923131,-9.48290407839829,-9.33108989576572
39,fom,0.10000000000000005,0.5897317328160301,-8.999816429855967,-8.855134102856416
