,fom,rom,srom,piston
0.002,6.190599263870852e-07,1.1000258539423357e-09,-1.2621083489417488e-07,-0.3438304867529109
0.004,-8.980666194181126e-05,-9.268964776064942e-05,-9.259548479195326e-05,-0.6868163210756352
0.006,-0.0002093863795563992,-0.00021775652821710907,-0.00021777292529641447,-1.0281149255073023
0.008,-0.00034713284258658546,-0.0003661174759424421,-0.00036587797584246084,-1.366887867428443
0.01,-0.0005292757794915578,-0.0005633781018969094,-0.0005634078507253009,-1.7023029187507739
0.012,-0.0008526571785915128,-0.0009051656094057461,-0.0009052058002160655,-2.033536100364981
0.014,-0.0015959928975438746,-0.0016671489721848916,-0.0016669665958818749,-2.359773706324103
0.016,-0.0034934085954295515,-0.003579232710855544,-0.0035793345110137756,-2.680214302789906
0.018000000000000002,-0.008318202882682195,-0.008412907143712402,-0.00841307821779343,-2.994070696831653
0.020000000000000004,-0.019976621191648707,-0.020070522868766122,-0.020070281572359464,-3.3005718702407245
0.022000000000000006,-0.046266511536074674,-0.04634569137054553,-0.04634555897680061,-3.5989648736104867
0.024000000000000007,-0.10119959287470033,-0.10124398447838596,-0.10124369304427673,-3.8885166760284244
0.02600000000000001,-0.20705012391955815,-0.20703275604126212,-0.20703376371906956,-4.168515965836592
0.02800000000000001,-0.39394102441586343,-0.39384366738215376,-0.39384313707789204,-4.438274898036636
0.030000000000000013,-0.6927147098186329,-0.6925478854586937,-0.6925481570234171,-4.69713078404673
0.032000000000000015,-1.1172200833458439,-1.1170555024214472,-1.1170555931723667,-4.944447719659376
0.034000000000000016,-1.6418125140087179,-1.6417660856300353,-1.6417663753096612,-5.179618147200816
0.03600000000000002,-2.1996064477764787,-2.199756265203816,-2.199756272680352,-5.402064348054493
0.03800000000000002,-2.721491927419662,-2.721825418039418,-2.721824428508881,-5.611239861882006
0.04000000000000002,-3.183031660461605,-3.1835117000895616,-3.1835114399900375,-5.806630829055133
0.04200000000000002,-3.6042321059918234,-3.6048885015575904,-3.604887726120996,-5.987757253001079
0.044000000000000025,-4.00991409867139,-4.010785564083644,-4.010785764576258,-6.154174179359899
0.04600000000000003,-4.403937679960399,-4.4049917883735725,-4.404991418455053,-6.305472789057387
0.04800000000000003,-4.776931136365065,-4.778077673635896,-4.778079635036183,-6.441281402608182
0.05000000000000003,-5.122371533681508,-5.12353053670263,-5.1235350461936635,-6.561266393181913
0.05200000000000003,-5.439419379255391,-5.440528238044595,-5.440529577396691,-6.665133006189382
0.054000000000000034,-5.728108281413698,-5.729087313769673,-5.729089513081973,-6.752626083375359
0.056000000000000036,-5.98747273020008,-5.988252992262674,-5.988252104931986,-6.823530689639208
0.05800000000000004,-6.216476850776378,-6.217000968217423,-6.217001926894021,-6.877672641043489
0.06000000000000004,-6.414465280110555,-6.414708620715831,-6.41471087423441,-6.914918932713441
0.06200000000000004,-6.5810134828703655,-6.580984766409034,-6.580986421398339,-6.935178065576154
0.06400000000000004,-6.715840232378677,-6.715575571698621,-6.715577674632115,-6.938400271136789
0.06600000000000004,-6.818834063811178,-6.818397564896621,-6.818397860083618,-6.924577633739628
0.06800000000000005,-6.8900330749443786,-6.889498905476126,-6.889497036464863,-6.893744110013651
0.07000000000000005,-6.929638038749612,-6.929077735735691,-6.929076686230143,-6.845975445454821
0.07200000000000005,-6.937990179857439,-6.937469213738258,-6.9374687070497885,-6.781388988350045
0.07400000000000005,-6.915566976408898,-6.915131671540883,-6.915132723909682,-6.700143401499906
0.07600000000000005,-6.862994195929941,-6.862668629660711,-6.86266951970272,-6.602438272448325
0.07800000000000006,-6.781013924242797,-6.7807991248933766,-6.78079817742159,-6.488513623176707
0.08000000000000006,-6.670506903408684,-6.670383248276403,-6.670381622026908,-6.358649320467015
0.08200000000000006,-6.532464986456528,-6.532404751111855,-6.532404357496575,-6.2131643883822925
0.08400000000000006,-6.367997462042992,-6.367974940819952,-6.367975041876429,-6.052416224553577
0.08600000000000006,-6.178326839420012,-6.178322354515545,-6.17832208716318,-5.87679972219849
0.08800000000000006,-5.964779359416137,-5.96477962919674,-5.964778882987145,-5.6867463000283305
0.09000000000000007,-5.728776997567253,-5.728775201298264,-5.728774785329869,-5.482722842426803
0.09200000000000007,-5.471829225615205,-5.4718253936195875,-5.4718249673552215,-5.265230552503933
0.09400000000000007,-5.195525343630759,-5.195521036673301,-5.195520615786936,-5.034803720842771
0.09600000000000007,-4.901526465494029,-4.901523798131579,-4.9015233552010615,-4.792008412963526
0.09800000000000007,-4.59155393292432,-4.591553428272825,-4.591552672994363,-4.537441078729566
0.10000000000000007,-4.271727087111339,-4.271727087111307,-4.271727087111296,-4.271727087111349
0.10200000000000008,-3.995519189907817,-3.995519189907788,-3.995519189907776,-3.9955191899078275
0.10400000000000008,-3.7094959181992886,-3.709495918199262,-3.7094959181992486,-3.7094959181992992
0.10600000000000008,-3.4143599154710045,-3.4143599154709805,-3.414359915470966,-3.414359915471015
0.10800000000000008,-3.110836211502322,-3.1108362115023005,-3.1108362115022845,-3.1108362115023334
0.11000000000000008,-2.7996704412618114,-2.7996704412617928,-2.799670441261776,-2.799670441261823
0.11200000000000009,-2.4816270131837483,-2.481627013183733,-2.481627013183714,-2.4816270131837594
0.11400000000000009,-2.1574872313257623,-2.1574872313257494,-2.15748723132573,-2.157487231325774
0.11600000000000009,-1.8280473760208245,-1.828047376020815,-1.8280473760207934,-1.8280473760208362
0.11800000000000009,-1.4941167477385304,-1.494116747738524,-1.4941167477385018,-1.4941167477385424
0.12000000000000009,-1.1565156789612228,-1.1565156789612188,-1.1565156789611966,-1.1565156789612345
