,50.0,100.0,200.0,300.0,500.0,1000.0
0.06763527054108216,1.0000000000001454,0.9999999999997514,1.0000000000000264,0.9999999999974264,1.0000000000005396,0.9999999999963791
0.06913827655310621,1.000000000000146,0.9999999999997311,1.0000000000000284,0.9999999999972496,1.0000000000006286,0.9999999999960788
0.07064128256513026,1.000000000000147,0.9999999999997096,1.000000000000031,0.9999999999970646,1.000000000000725,0.999999999995761
0.07214428857715431,1.0000000000001477,0.9999999999996869,1.0000000000000338,0.9999999999968715,1.000000000000829,0.9999999999954268
0.07364729458917836,1.0000000000001479,0.9999999999996632,1.0000000000000362,0.9999999999966699,1.0000000000009404,0.9999999999950746
0.07515030060120241,1.0000000000001477,0.9999999999996377,1.000000000000039,0.99999999999646,1.0000000000010587,0.9999999999947043
0.07665330661322645,1.000000000000147,0.9999999999996105,1.0000000000000417,0.9999999999962416,1.000000000001185,0.9999999999943175
0.0781563126252505,1.0000000000001459,0.9999999999995822,1.0000000000000449,0.9999999999960145,1.0000000000013194,0.9999999999939122
0.07965931863727455,1.0000000000001446,0.9999999999995526,1.000000000000048,0.9999999999957785,1.0000000000014626,0.9999999999934884
0.0811623246492986,1.0000000000001426,0.9999999999995216,1.0000000000000515,0.9999999999955339,1.0000000000016147,0.9999999999930477
0.08266533066132264,1.00000000000014,0.999999999999489,1.0000000000000546,0.9999999999952801,1.0000000000017755,0.9999999999925896
0.0841683366733467,1.0000000000001372,0.9999999999994545,1.0000000000000586,0.9999999999950171,1.0000000000019458,0.9999999999921132
0.08567134268537074,1.0000000000001334,0.9999999999994188,1.0000000000000622,0.9999999999947448,1.0000000000021247,0.9999999999916189
0.0871743486973948,1.0000000000001288,0.9999999999993814,1.000000000000066,0.9999999999944628,1.000000000002313,0.9999999999911059
0.08867735470941884,1.000000000000124,0.999999999999342,1.00000000000007,0.999999999994171,1.0000000000025109,0.9999999999905753
0.09018036072144288,1.0000000000001181,0.9999999999993011,1.0000000000000742,0.9999999999938695,1.0000000000027178,0.9999999999900269
0.09168336673346693,1.000000000000112,0.9999999999992586,1.0000000000000786,0.9999999999935576,1.0000000000029332,0.9999999999894627
0.09318637274549098,1.0000000000001046,0.9999999999992143,1.0000000000000833,0.9999999999932351,1.0000000000031564,0.9999999999888846
0.09468937875751503,1.0000000000000961,0.9999999999991682,1.0000000000000882,0.9999999999929027,1.0000000000033877,0.9999999999882945
0.09619238476953908,1.000000000000087,0.9999999999991201,1.0000000000000926,0.9999999999925594,1.0000000000036253,0.9999999999876931
0.09769539078156313,1.0000000000000768,0.9999999999990706,1.000000000000098,0.9999999999922047,1.0000000000038696,0.9999999999870831
0.09919839679358718,1.0000000000000655,0.9999999999990189,1.000000000000103,0.9999999999918395,1.0000000000041187,0.9999999999864663
0.10070140280561123,1.0000000000000528,0.9999999999989657,1.0000000000001086,0.999999999991463,1.0000000000043718,0.9999999999858439
0.10220440881763528,1.0000000000000395,0.9999999999989103,1.0000000000001144,0.9999999999910753,1.0000000000046283,0.9999999999852169
0.10370741482965931,1.0000000000000244,0.999999999998853,1.00000000000012,0.9999999999906761,1.000000000004887,0.9999999999845883
0.10521042084168336,1.0000000000000075,0.9999999999987941,1.000000000000126,0.9999999999902647,1.0000000000051472,0.9999999999839618
0.10671342685370741,0.9999999999999897,0.9999999999987327,1.0000000000001323,0.9999999999898411,1.0000000000054072,0.9999999999833394
0.10821643286573146,0.99999999999997,0.9999999999986694,1.000000000000139,0.9999999999894056,1.0000000000056664,0.9999999999827235
0.10971943887775551,0.999999999999949,0.9999999999986041,1.0000000000001457,0.999999999988957,1.000000000005923,0.9999999999821156
0.11122244488977956,0.9999999999999265,0.9999999999985368,1.0000000000001523,0.9999999999884958,1.0000000000061755,0.999999999981519
0.11272545090180361,0.9999999999999025,0.9999999999984673,1.0000000000001594,0.9999999999880214,1.0000000000064218,0.9999999999809369
0.11422845691382766,0.9999999999998772,0.9999999999983956,1.0000000000001668,0.9999999999875337,1.00000000000666,0.9999999999803717
0.11573146292585171,0.9999999999998503,0.9999999999983217,1.0000000000001743,0.9999999999870329,1.0000000000068876,0.9999999999798241
0.11723446893787574,0.9999999999998218,0.9999999999982456,1.0000000000001819,0.9999999999865185,1.000000000007103,0.9999999999792986
0.1187374749498998,0.9999999999997916,0.9999999999981671,1.0000000000001896,0.9999999999859903,1.0000000000073026,0.9999999999787983
0.12024048096192384,0.9999999999997602,0.9999999999980864,1.0000000000001976,0.9999999999854478,1.000000000007485,0.9999999999783267
0.12174348697394789,0.9999999999997268,0.9999999999980033,1.000000000000206,0.9999999999848908,1.0000000000076468,0.9999999999778875
0.12324649298597194,0.9999999999996917,0.999999999997918,1.0000000000002145,0.9999999999843195,1.0000000000077847,0.9999999999774842
0.12474949899799599,0.9999999999996549,0.9999999999978301,1.0000000000002232,0.9999999999837336,1.0000000000078961,0.9999999999771219
0.12625250501002003,0.9999999999996162,0.9999999999977395,1.0000000000002318,0.999999999983132,1.0000000000079767,0.9999999999768029
0.12775551102204408,0.9999999999995761,0.9999999999976467,1.0000000000002407,0.9999999999825157,1.0000000000080238,0.9999999999765313
0.12925851703406813,0.9999999999995338,0.9999999999975511,1.0000000000002496,0.999999999981883,1.000000000008034,0.9999999999763118
0.13076152304609218,0.9999999999994894,0.999999999997453,1.0000000000002596,0.9999999999812352,1.0000000000080023,0.9999999999761483
0.13226452905811623,0.999999999999443,0.9999999999973521,1.000000000000269,0.9999999999805719,1.0000000000079248,0.9999999999760456
0.13376753507014028,0.9999999999993948,0.9999999999972488,1.0000000000002787,0.9999999999798916,1.0000000000077973,0.9999999999760111
0.13527054108216433,0.9999999999993447,0.9999999999971424,1.0000000000002884,0.9999999999791951,1.0000000000076148,0.9999999999760515
0.13677354709418837,0.9999999999992921,0.9999999999970335,1.0000000000002986,0.9999999999784819,1.0000000000073728,0.9999999999761744
0.13827655310621242,0.9999999999992376,0.9999999999969216,1.0000000000003089,0.9999999999777518,1.0000000000070652,0.9999999999763857
0.13977955911823647,0.9999999999991803,0.9999999999968069,1.000000000000319,0.9999999999770046,1.0000000000066855,0.9999999999766939
0.14128256513026052,0.9999999999991208,0.9999999999966889,1.0000000000003297,0.9999999999762398,1.0000000000062286,0.9999999999771084
0.14278557114228457,0.9999999999990586,0.9999999999965684,1.0000000000003402,0.9999999999754574,1.0000000000056883,0.9999999999776388
0.14428857715430862,0.9999999999989938,0.9999999999964445,1.0000000000003513,0.9999999999746573,1.0000000000050577,0.9999999999782989
0.14579158316633267,0.9999999999989259,0.9999999999963174,1.0000000000003624,0.9999999999738391,1.0000000000043303,0.999999999979096
0.14729458917835672,0.9999999999988552,0.9999999999961874,1.0000000000003735,0.9999999999730035,1.0000000000034996,0.9999999999800409
0.14879759519038077,0.9999999999987816,0.9999999999960539,1.0000000000003848,0.9999999999721494,1.0000000000025573,0.9999999999811457
0.15030060120240482,0.9999999999987045,0.9999999999959169,1.0000000000003963,0.9999999999712763,1.0000000000014957,0.9999999999824193
0.15180360721442884,0.9999999999986242,0.9999999999957767,1.0000000000004081,0.9999999999703844,1.0000000000003066,0.9999999999838747
0.1533066132264529,0.9999999999985398,0.9999999999956326,1.0000000000004199,0.9999999999694735,0.9999999999989819,0.9999999999855241
0.15480961923847694,0.9999999999984517,0.9999999999954851,1.0000000000004319,0.9999999999685435,0.9999999999975131,0.9999999999873793
0.156312625250501,0.9999999999983594,0.9999999999953337,1.0000000000004445,0.9999999999675936,0.9999999999958914,0.9999999999894517
0.15781563126252504,0.9999999999982635,0.9999999999951789,1.0000000000004567,0.9999999999666243,0.9999999999941072,0.9999999999917548
0.1593186372745491,0.9999999999981632,0.9999999999950198,1.0000000000004692,0.9999999999656345,0.9999999999921516,0.9999999999943039
0.16082164328657314,0.9999999999980589,0.9999999999948569,1.0000000000004816,0.999999999964624,0.9999999999900149,0.9999999999971123
0.1623246492985972,0.9999999999979496,0.99999999999469,1.0000000000004943,0.9999999999635925,0.9999999999876856,1.000000000000196
0.16382765531062124,0.999999999997836,0.9999999999945188,1.000000000000507,0.9999999999625392,0.9999999999851538,1.0000000000035691
0.1653306613226453,0.9999999999977175,0.9999999999943434,1.00000000000052,0.9999999999614643,0.9999999999824084,1.0000000000072466
0.16683366733466934,0.9999999999975944,0.999999999994164,1.0000000000005331,0.9999999999603659,0.9999999999794377,1.000000000011244
0.1683366733466934,0.9999999999974661,0.9999999999939797,1.0000000000005465,0.9999999999592448,0.9999999999762306,1.0000000000155747
0.16983967935871744,0.9999999999973329,0.9999999999937904,1.0000000000005598,0.9999999999580996,0.9999999999727751,1.0000000000202567
0.1713426853707415,0.9999999999971944,0.9999999999935969,1.000000000000573,0.99999999995693,0.9999999999690588,1.0000000000253082
0.17284569138276554,0.99999999999705,0.9999999999933986,1.0000000000005866,0.9999999999557354,0.9999999999650685,1.000000000030747
0.1743486973947896,0.9999999999969001,0.9999999999931956,1.0000000000006,0.9999999999545147,0.9999999999607926,1.0000000000365925
0.17585170340681364,0.9999999999967446,0.9999999999929872,1.000000000000614,0.9999999999532668,0.9999999999562168,1.0000000000428662
0.17735470941883769,0.9999999999965833,0.9999999999927737,1.000000000000627,0.9999999999519913,0.9999999999513296,1.00000000004959
0.1788577154308617,0.9999999999964161,0.9999999999925547,1.000000000000641,0.9999999999506869,0.9999999999461165,1.0000000000567857
0.18036072144288576,0.9999999999962425,0.9999999999923305,1.0000000000006546,0.9999999999493535,0.9999999999405643,1.0000000000644729
0.1818637274549098,0.9999999999960625,0.9999999999921005,1.0000000000006686,0.9999999999479893,0.999999999934659,1.0000000000726745
0.18336673346693386,0.9999999999958761,0.9999999999918652,1.0000000000006823,0.9999999999465938,0.9999999999283873,1.0000000000814115
0.1848697394789579,0.9999999999956831,0.9999999999916236,1.000000000000696,0.9999999999451655,0.9999999999217359,1.0000000000907079
0.18637274549098196,0.9999999999954836,0.9999999999913762,1.0000000000007099,0.999999999943704,0.99999999991469,1.000000000100588
0.187875751503006,0.999999999995277,0.999999999991123,1.0000000000007236,0.9999999999422076,0.9999999999072359,1.0000000001110774
0.18937875751503006,0.9999999999950634,0.9999999999908633,1.0000000000007372,0.9999999999406755,0.9999999998993588,1.0000000001222014
0.1908817635270541,0.9999999999948426,0.9999999999905972,1.000000000000751,0.9999999999391058,0.9999999998910443,1.0000000001339853
0.19238476953907815,0.999999999994614,0.9999999999903244,1.0000000000007643,0.9999999999374972,0.9999999998822766,1.000000000146456
0.1938877755511022,0.9999999999943777,0.999999999990045,1.0000000000007776,0.9999999999358485,0.9999999998730411,1.0000000001596405
0.19539078156312625,0.9999999999941332,0.9999999999897586,1.0000000000007914,0.9999999999341583,0.9999999998633224,1.0000000001735676
0.1968937875751503,0.999999999993881,0.9999999999894651,1.0000000000008047,0.9999999999324247,0.9999999998531047,1.000000000188265
0.19839679358717435,0.9999999999936205,0.9999999999891646,1.000000000000818,0.9999999999306461,0.9999999998423726,1.0000000002037626
0.1998997995991984,0.999999999993351,0.9999999999888565,1.000000000000831,0.999999999928821,0.999999999831111,1.0000000002200875
0.20140280561122245,0.9999999999930729,0.9999999999885406,1.0000000000008438,0.9999999999269475,0.999999999819304,1.0000000002372704
0.2029058116232465,0.9999999999927852,0.9999999999882171,1.0000000000008566,0.9999999999250241,0.9999999998069353,1.0000000002553417
0.20440881763527055,0.9999999999924882,0.9999999999878857,1.0000000000008693,0.9999999999230482,0.9999999997939901,1.0000000002743323
0.2059118236472946,0.9999999999921815,0.9999999999875461,1.000000000000882,0.9999999999210184,0.9999999997804514,1.0000000002942744
0.20741482965931862,0.9999999999918648,0.9999999999871982,1.0000000000008942,0.9999999999189326,0.9999999997663037,1.0000000003152003
0.20891783567134267,0.9999999999915384,0.9999999999868419,1.0000000000009064,0.9999999999167885,0.9999999997515299,1.0000000003371436
0.21042084168336672,0.9999999999912015,0.9999999999864769,1.0000000000009186,0.9999999999145842,0.9999999997361129,1.0000000003601388
0.21192384769539077,0.9999999999908538,0.9999999999861029,1.0000000000009306,0.9999999999123176,0.9999999997200363,1.0000000003842209
0.21342685370741482,0.9999999999904949,0.9999999999857201,1.0000000000009421,0.9999999999099862,0.9999999997032828,1.0000000004094267
0.21492985971943887,0.9999999999901253,0.9999999999853274,1.000000000000954,0.999999999907588,0.9999999996858352,1.0000000004357945
0.21643286573146292,0.9999999999897439,0.9999999999849255,1.000000000000965,0.9999999999051205,0.9999999996676743,1.000000000463364
0.21793587174348697,0.9999999999893502,0.9999999999845137,1.0000000000009763,0.9999999999025814,0.9999999996487825,1.000000000492175
0.21943887775551102,0.999999999988945,0.9999999999840927,1.000000000000987,0.9999999998999669,0.9999999996291415,1.0000000005222696
0.22094188376753507,0.999999999988527,0.9999999999836611,1.0000000000009979,0.9999999998972762,0.9999999996087321,1.000000000553691
0.22244488977955912,0.9999999999880961,0.9999999999832194,1.0000000000010083,0.9999999998945056,0.9999999995875357,1.0000000005864846
0.22394789579158317,0.9999999999876522,0.999999999982767,1.0000000000010187,0.9999999998916523,0.9999999995655324,1.0000000006206964
0.22545090180360722,0.9999999999871947,0.9999999999823042,1.0000000000010287,0.9999999998887141,0.9999999995427044,1.0000000006563725
0.22695390781563127,0.9999999999867233,0.9999999999818296,1.0000000000010385,0.9999999998856873,0.9999999995190311,1.0000000006935619
0.22845691382765532,0.9999999999862378,0.9999999999813447,1.0000000000010485,0.9999999998825693,0.9999999994944927,1.0000000007323133
0.22995991983967937,0.9999999999857379,0.9999999999808479,1.0000000000010578,0.9999999998793571,0.9999999994690693,1.0000000007726777
0.23146292585170342,0.9999999999852229,0.9999999999803395,1.000000000001067,0.9999999998760485,0.9999999994427412,1.0000000008147074
0.23296593186372747,0.9999999999846925,0.9999999999798191,1.0000000000010758,0.9999999998726398,0.999999999415487,1.0000000008584564
0.2344689378757515,0.9999999999841462,0.999999999979287,1.0000000000010842,0.9999999998691278,0.9999999993872862,1.000000000903979
0.23597194388777554,0.9999999999835841,0.9999999999787422,1.0000000000010925,0.9999999998655096,0.9999999993581182,1.0000000009513303
0.2374749498997996,0.9999999999830055,0.9999999999781851,1.0000000000011005,0.9999999998617821,0.9999999993279608,1.0000000010005694
0.23897795591182364,0.99999999998241,0.9999999999776147,1.0000000000011082,0.9999999998579411,0.9999999992967941,1.0000000010517525
0.24048096192384769,0.999999999981797,0.999999999977031,1.0000000000011158,0.9999999998539838,0.9999999992645964,1.0000000011049404
0.24198396793587174,0.9999999999811662,0.9999999999764342,1.0000000000011229,0.9999999998499065,0.9999999992313467,1.0000000011601953
0.24348697394789579,0.9999999999805171,0.9999999999758236,1.0000000000011295,0.999999999845706,0.9999999991970233,1.0000000012175791
0.24498997995991983,0.9999999999798497,0.9999999999751993,1.0000000000011355,0.9999999998413783,0.9999999991616049,1.0000000012771566
0.24649298597194388,0.9999999999791632,0.9999999999745605,1.0000000000011415,0.9999999998369197,0.9999999991250701,1.000000001338997
0.24799599198396793,0.9999999999784572,0.9999999999739072,1.000000000001147,0.9999999998323262,0.9999999990873959,1.0000000014031678
0.24949899799599198,0.9999999999777308,0.999999999973239,1.0000000000011524,0.9999999998275937,0.9999999990485601,1.00000000146974
0.25100200400801603,0.9999999999769843,0.9999999999725555,1.000000000001157,0.9999999998227184,0.9999999990085399,1.0000000015387898
0.25250501002004005,0.9999999999762162,0.9999999999718565,1.000000000001161,0.9999999998176962,0.9999999989673116,1.0000000016103936
0.25400801603206413,0.9999999999754267,0.9999999999711416,1.000000000001165,0.9999999998125221,0.9999999989248516,1.0000000016846298
0.25551102204408815,0.9999999999746153,0.9999999999704102,1.0000000000011688,0.9999999998071926,0.9999999988811356,1.0000000017615787
0.25701402805611223,0.9999999999737809,0.9999999999696626,1.000000000001172,0.9999999998017032,0.9999999988361393,1.0000000018413244
0.25851703406813625,0.9999999999729235,0.9999999999688981,1.0000000000011744,0.9999999997960488,0.9999999987898381,1.0000000019239559
0.26002004008016033,0.9999999999720424,0.9999999999681166,1.0000000000011766,0.9999999997902259,0.9999999987422074,1.0000000020095632
0.26152304609218435,0.9999999999711371,0.9999999999673175,1.0000000000011786,0.9999999997842292,0.9999999986932221,1.0000000020982385
0.26302605210420843,0.9999999999702073,0.9999999999665005,1.0000000000011793,0.9999999997780542,0.9999999986428572,1.0000000021900766
0.26452905811623245,0.9999999999692519,0.9999999999656654,1.0000000000011797,0.9999999997716964,0.999999998591087,1.0000000022851776
0.26603206412825653,0.9999999999682706,0.9999999999648114,1.00000000000118,0.9999999997651507,0.9999999985378855,1.0000000023836402
0.26753507014028055,0.9999999999672624,0.9999999999639385,1.0000000000011795,0.9999999997584125,0.9999999984832264,1.0000000024855698
0.26903807615230463,0.9999999999662277,0.9999999999630466,1.0000000000011784,0.9999999997514771,0.9999999984270838,1.0000000025910734
0.27054108216432865,0.999999999965165,0.9999999999621348,1.0000000000011766,0.9999999997443395,0.9999999983694314,1.000000002700261
0.2720440881763527,0.9999999999640735,0.9999999999612028,1.0000000000011742,0.9999999997369947,0.9999999983102428,1.000000002813244
0.27354709418837675,0.9999999999629536,0.9999999999602505,1.000000000001171,0.9999999997294378,0.9999999982494912,1.0000000029301364
0.27505010020040077,0.9999999999618043,0.9999999999592775,1.0000000000011675,0.9999999997216644,0.9999999981871488,1.0000000030510554
0.27655310621242485,0.999999999960625,0.9999999999582833,1.0000000000011628,0.9999999997136693,0.9999999981231883,1.0000000031761207
0.27805611222444887,0.9999999999594155,0.999999999957267,1.0000000000011575,0.9999999997054476,0.9999999980575823,1.0000000033054521
0.27955911823647295,0.9999999999581745,0.9999999999562293,1.000000000001152,0.9999999996969944,0.999999997990303,1.0000000034391734
0.28106212424849697,0.9999999999569017,0.9999999999551685,1.0000000000011453,0.9999999996883047,0.9999999979213233,1.0000000035774095
0.28256513026052105,0.9999999999555971,0.9999999999540853,1.0000000000011375,0.999999999679374,0.9999999978506149,1.0000000037202896
0.28406813627254507,0.9999999999542591,0.999999999952979,1.000000000001129,0.9999999996701975,0.9999999977781502,1.0000000038679444
0.28557114228456915,0.999999999952888,0.9999999999518487,1.00000000000112,0.9999999996607706,0.9999999977039028,1.000000004020502
0.28707414829659317,0.9999999999514829,0.999999999950695,1.00000000000111,0.9999999996510889,0.9999999976278449,1.0000000041780948
0.28857715430861725,0.9999999999500431,0.9999999999495166,1.000000000001099,0.9999999996411485,0.9999999975499506,1.0000000043408552
0.29008016032064127,0.9999999999485681,0.9999999999483135,1.0000000000010871,0.9999999996309461,0.9999999974701954,1.0000000045089115
0.29158316633266534,0.9999999999470572,0.999999999947085,1.0000000000010745,0.9999999996204784,0.999999997388555,1.0000000046823923
0.29308617234468937,0.9999999999455095,0.9999999999458309,1.0000000000010605,0.9999999996097437,0.9999999973050052,1.0000000048614257
0.29458917835671344,0.9999999999439239,0.9999999999445512,1.0000000000010454,0.9999999995987396,0.9999999972195257,1.0000000050461384
0.29609218436873747,0.9999999999422996,0.999999999943245,1.0000000000010298,0.9999999995874658,0.9999999971320958,1.0000000052366533
0.29759519038076154,0.9999999999406354,0.9999999999419119,1.000000000001013,0.9999999995759224,0.9999999970426963,1.0000000054330902
0.29909819639278556,0.9999999999389304,0.9999999999405519,1.0000000000009952,0.9999999995641117,0.9999999969513111,1.0000000056355711
0.30060120240480964,0.9999999999371837,0.9999999999391646,1.0000000000009763,0.9999999995520364,0.999999996857926,1.0000000058442133
0.30210420841683366,0.9999999999353931,0.9999999999377497,1.0000000000009561,0.9999999995397028,0.9999999967625295,1.0000000060591332
0.3036072144288577,0.9999999999335579,0.9999999999363064,1.0000000000009348,0.9999999995271183,0.9999999966651134,1.0000000062804517
0.30511022044088176,0.9999999999316758,0.9999999999348345,1.0000000000009124,0.9999999995142943,0.9999999965656726,1.0000000065082832
0.3066132264529058,0.9999999999297452,0.9999999999333342,1.0000000000008888,0.9999999995012453,0.9999999964642072,1.000000006742753
0.30811623246492986,0.9999999999277644,0.9999999999318048,1.0000000000008644,0.999999999487989,0.9999999963607198,1.0000000069839878
0.3096192384769539,0.9999999999257305,0.9999999999302467,1.0000000000008382,0.9999999994745481,0.9999999962552186,1.0000000072321265
0.31112224448897796,0.9999999999236416,0.9999999999286597,1.000000000000811,0.9999999994609506,0.9999999961477168,1.000000007487325
0.312625250501002,0.9999999999214941,0.9999999999270429,1.000000000000783,0.9999999994472312,0.9999999960382324,1.0000000077497608
0.31412825651302606,0.9999999999192848,0.9999999999253972,1.000000000000753,0.9999999994334307,0.9999999959267895,1.000000008019643
0.3156312625250501,0.9999999999170095,0.9999999999237225,1.000000000000722,0.9999999994195987,0.999999995813417,1.0000000082972194
0.31713426853707416,0.9999999999146639,0.9999999999220187,1.0000000000006894,0.9999999994057931,0.9999999956981513,1.0000000085827911
0.3186372745490982,0.9999999999122431,0.9999999999202861,1.0000000000006561,0.9999999993920833,0.9999999955810341,1.000000008876726
0.32014028056112226,0.9999999999097414,0.999999999918525,1.0000000000006206,0.9999999993785496,0.999999995462114,1.0000000091794738
0.3216432865731463,0.9999999999071526,0.999999999916736,1.000000000000584,0.9999999993652864,0.9999999953414451,1.0000000094915835
0.32314629258517036,0.9999999999044695,0.99999999991492,1.0000000000005462,0.9999999993524024,0.9999999952190874,1.0000000098137292
0.3246492985971944,0.9999999999016841,0.999999999913077,1.0000000000005067,0.9999999993400236,0.9999999950951087,1.0000000101467323
0.32615230460921846,0.9999999998987873,0.9999999999112084,1.0000000000004656,0.999999999328294,0.9999999949695803,1.0000000104915907
0.3276553106212425,0.9999999998957697,0.9999999999093154,1.000000000000423,0.9999999993173804,0.9999999948425801,1.0000000108495097
0.32915831663326656,0.9999999998926193,0.9999999999073996,1.0000000000003786,0.9999999993074704,0.999999994714189,1.0000000112219396
0.3306613226452906,0.9999999998893244,0.9999999999054625,1.0000000000003326,0.9999999992987786,0.999999994584492,1.0000000116106122
0.3321643286573146,0.9999999998858712,0.9999999999035057,1.000000000000285,0.9999999992915475,0.9999999944535761,1.0000000120175876
0.3336673346693387,0.9999999998822451,0.9999999999015314,1.0000000000002354,0.9999999992860504,0.9999999943215286,1.0000000124453001
0.3351703406813627,0.99999999987843,0.9999999998995428,1.000000000000184,0.9999999992825951,0.9999999941884351,1.0000000128966136
0.3366733466933868,0.9999999998744082,0.9999999998975423,1.000000000000131,0.999999999281526,0.9999999940543777,1.0000000133748745
