,which,timesteps,mass,mass_change,outflow
0,fom,0.002,1.0002729287793237,0.061681262264698944,-6.426824032621878e-06
1,fom,0.004,1.0003656386950117,0.031028653423303965,-2.0646900227813994e-05
2,fom,0.006,1.000397043393017,0.010490691971454247,-4.644873777166718e-05
3,fom,0.008,1.0004076014628975,0.003511915264875487,-8.551491912739353e-05
4,fom,0.01,1.0004110910540764,0.0011419845860061173,-0.00013857975304214581
5,fom,0.012,1.0004121694012416,0.00032035828168019975,-0.0002059994213501265
6,fom,0.014,1.0004123724872032,-1.814445815817578e-07,-0.00028804111237353447
7,fom,0.016,1.0004121686754632,-0.00017809931029955095,-0.0003851390202210045
8,fom,0.018000000000000002,1.000411660089962,-0.0003374515532006406,-0.0004984321473859007
9,fom,0.020000000000000004,1.0004108188692504,-0.0005253326632592703,-0.0006312756565644107
10,fom,0.022000000000000006,1.000409558759309,-0.00077076069793236,-0.0007934486776158834
11,fom,0.024000000000000007,1.0004077358264587,-0.0011173195135771863,-0.0010121339356646186
12,fom,0.02600000000000001,1.0004050894812546,-0.0016629605530948943,-0.001358459969085515
13,fom,0.02800000000000001,1.0004010839842463,-0.002633808279584038,-0.0020066293629667806
14,fom,0.030000000000000013,1.0003945542481363,-0.004525179938930091,-0.003354763663792291
15,fom,0.032000000000000015,1.0003829832644906,-0.008352563235780597,-0.006250395789266889
16,fom,0.034000000000000016,1.0003611439951932,-0.016057991328033427,-0.012372186630520992
17,fom,0.03600000000000002,1.0003187512991785,-0.031099430731040822,-0.024810239702539292
18,fom,0.03800000000000002,1.000236746272269,-0.05919526350739446,-0.04884287379767653
19,fom,0.04000000000000002,1.0000819702451489,-0.1090837355244012,-0.09280814392974784
20,fom,0.04200000000000002,0.9998004113301714,-0.1929710085421532,-0.16879255228589052
21,fom,0.044000000000000025,0.9993100862109803,-0.32608365973735287,-0.2925883633495641
22,fom,0.04600000000000003,0.998496076691222,-0.524505630897204,-0.4820318332111192
23,fom,0.04800000000000003,0.9972120636873915,-0.8005998904848377,-0.7526625923850303
24,fom,0.05000000000000003,0.9952936771292826,-1.1564233838405602,-1.110350933373516
25,fom,0.05200000000000003,0.9925863701520292,-1.5779598349754398,-1.5431338194609252
26,fom,0.054000000000000034,0.9889818377893809,-2.035171412887282,-2.0184111107742693
27,fom,0.056000000000000036,0.9844456845004801,-2.4911041841475243,-2.492028328544238
28,fom,0.05800000000000004,0.9790174210527908,-2.916279179837833,-2.9271891299459405
29,fom,0.06000000000000004,0.9727805677811288,-3.2986072890446025,-3.3097100160359156
30,fom,0.06200000000000004,0.9658229918966124,-3.64201593627439,-3.647442091669461
31,fom,0.06400000000000004,0.9582125040360312,-3.9565590984894095,-3.956408280253413
32,fom,0.06600000000000004,0.9499967555026547,-4.248680428514173,-4.246638795326639
33,fom,0.06800000000000005,0.9412177823219745,-4.51778048875684,-4.517330155733363
34,fom,0.07000000000000005,0.9319256335476274,-4.758835703477349,-4.761131016227409
35,fom,0.07200000000000005,0.9221824395080651,-4.966806847995719,-4.971026227745287
36,fom,0.07400000000000005,0.9120584061556445,-5.139119408926973,-5.143979427370171
37,fom,0.07600000000000005,0.9016259618723572,-5.275505864616503,-5.280314111100039
38,fom,0.07800000000000006,0.8909563826971785,-5.376698067300844,-5.3814232268525
39,fom,0.08000000000000006,0.8801191696031538,-5.443498156569914,-5.448337910878107
40,fom,0.08200000000000006,0.8691823900708988,-5.476636686661262,-5.4816844036097345
41,fom,0.08400000000000006,0.8582126228565088,-5.477014588221696,-5.482211979697491
42,fom,0.08600000000000006,0.847274331718012,-5.445883783718658,-5.4511194468685895
43,fom,0.08800000000000006,0.8364290877216342,-5.384841609734209,-5.390029332196257
44,fom,0.09000000000000007,0.8257349652790752,-5.295732511389539,-5.300823147381046
45,fom,0.09200000000000007,0.815246157676076,-5.180559485715608,-5.185521237412818
46,fom,0.09400000000000007,0.8050127273362128,-5.04143292890441,-5.046236272777755
47,fom,0.09600000000000007,0.7950804259604584,-4.880538860051437,-4.885154274530741
48,fom,0.09800000000000007,0.785490571896007,-4.7001082848867055,-4.7045093532398345
49,fom,0.10000000000000007,0.7762799928209115,-4.502383905182372,-4.506549362905318
50,fom,0.10200000000000008,0.7674810362752775,-4.289587873567036,-4.293501560173367
51,fom,0.10400000000000008,0.7591216413266434,-4.063893718303846,-4.067543785618515
52,fom,0.10600000000000008,0.7512254614020621,-3.8274030379167323,-3.8307813651941602
53,fom,0.10800000000000008,0.7438120291749765,-3.582126420340892,-3.5852283183477294
54,fom,0.11000000000000008,0.7368969557206986,-3.3299681089904998,-3.3327920980216708
55,fom,0.11200000000000009,0.7304921567390145,-3.0727142086799386,-3.0752617530535167
56,fom,0.11400000000000009,0.7246060988859788,-2.8120242742740995,-2.814299480780706
57,fom,0.11600000000000009,0.7192440596419181,-2.549426031843632,-2.5514353507905856
58,fom,0.11800000000000009,0.7144083947586043,-2.286312895804804,-2.2880648426662313
59,fom,0.12000000000000009,0.7100988080586988,-2.023943915434978,-2.025448810641199
60,fom,0.1220000000000001,0.7063126190968644,-1.7634457919340485,-1.7647155106344816
61,fom,0.1240000000000001,0.7030450248909627,-1.5058166270273676,-1.506864353800815
62,fom,0.12600000000000008,0.7002893525887549,-1.251931084084501,-1.2527710723061392
63,fom,0.12800000000000009,0.6980373005546247,-1.002546661655529,-1.0031940002612303
64,fom,0.1300000000000001,0.6962791659421328,-0.758310799477746,-0.7587811906596138
65,fom,0.1320000000000001,0.6950040573567137,-0.5197685605446978,-0.5200781110882794
66,fom,0.1340000000000001,0.694200091699954,-0.28737066051393034,-0.28753568798559825
67,fom,0.1360000000000001,0.693854574714658,-0.061481646500188836,-0.06151850023810877
68,fom,0.1380000000000001,0.6939541651139532,0.1576119408333021,0.15768704454561905
69,fom,0.1400000000000001,0.6944850224779912,0.36969355713933894,0.36986468630954455
70,fom,0.1420000000000001,0.6954329393425106,0.5746089031802848,0.574860548041645
71,fom,0.1440000000000001,0.6967834580907123,0.7722585143756511,0.7725757120822971
72,fom,0.1460000000000001,0.6985219734000132,0.9625907509386022,0.9629591970670293
73,fom,0.1480000000000001,0.7006338210944667,1.1455952292766525,1.1460013763554013
74,fom,0.1500000000000001,0.7031043543171198,1.321296718741094,1.321727862288213
75,fom,0.1520000000000001,0.7059190079694311,1.4897495136428074,1.4901938664081473
76,fom,0.1540000000000001,0.709063352371691,1.651032278568526,1.6514790338414302
77,fom,0.1560000000000001,0.7125231370837052,1.8052433554082703,1.8056827403264768
78,fom,0.1580000000000001,0.7162843257933241,1.9524965129400773,1.9529198327591069
79,fom,0.16000000000000011,0.7203331231354655,2.0929171140608993,2.0933167883766717
80,fom,0.16200000000000012,0.7246559942495677,2.226638671618791,2.227008263544092
81,fom,0.16400000000000012,0.7292396778219407,2.3537997609185957,2.3541340002417184
82,fom,0.16600000000000012,0.7340711932932421,2.474541255135326,2.4748360565210357
83,fom,0.16800000000000012,0.739137842842482,2.589003848838672,2.5892563261563697
84,fom,0.17000000000000012,0.7444272086885968,2.697325834379871,2.6975343122804296
85,fom,0.17200000000000013,0.7499271461800014,2.799641095879768,2.799805119775715
86,fom,0.17400000000000013,0.7556257730721159,2.8960772857906103,2.8961976314486084
87,fom,0.17600000000000013,0.7615114553231639,2.9867541493842076,2.9868328334000114
88,fom,0.17800000000000013,0.7675727896696527,3.0717819628784113,3.0718222554000643
89,fom,0.18000000000000013,0.7737985831746775,3.1512600511836575,3.1512664923630425
90,fom,0.18200000000000013,0.7801778298743873,3.2252753512949925,3.2252537731020046
91,fom,0.18400000000000014,0.7866996845798575,3.2939009871157663,3.2938585423334694
92,fom,0.18600000000000014,0.7933534338228504,3.357194820890502,3.3571400213231204
93,fom,0.18800000000000014,0.8001284638634195,3.415197945370346,3.415140711547205
94,fom,0.19000000000000014,0.8070142256043318,3.4679330793056793,3.467884804235511
95,fom,0.19200000000000014,0.8140001961806422,3.5154028267986304,3.515376456619747
96,fom,0.19400000000000014,0.8210758369115263,3.5575877584728963,3.5575978931157652
97,fom,0.19600000000000015,0.8282305472145338,3.5944442693087995,3.5945072865338887
98,fom,0.19800000000000015,0.8354536139887615,3.625902164477196,3.626036370803096
99,fom,0.20000000000000015,0.8427341558724426,3.6518619207246417,3.6520877327604917
100,fom,0.20200000000000015,0.8500610616716601,3.672191567145405,3.67253172656884
101,fom,0.20400000000000015,0.8574229221410242,3.6867231260001576,3.6872029507457755
102,fom,0.20600000000000016,0.8648079541756607,3.695248552446656,3.6958962253652428
103,fom,0.20800000000000016,0.8722039163508108,3.697515112888017,3.6983620068899996
104,fom,0.21000000000000016,0.8795980146272128,3.693220146943621,3.6943011820827145
105,fom,0.21200000000000016,0.8869767969385853,3.682005170657643,3.6833591931424197
106,fom,0.21400000000000016,0.8943260353098433,3.6634493023581514,3.6651194674268823
107,fom,0.21600000000000016,0.9016305941480179,3.637062033176597,3.6390961622302096
108,fom,0.21800000000000017,0.9088742834425497,3.6022754291928636,3.6047262955052375
109,fom,0.22000000000000017,0.9160396958647894,3.5584359513499417,3.561361427021493
110,fom,0.22200000000000017,0.9231080272479495,3.5047962250528975,3.5082591937868832
111,fom,0.22400000000000017,0.930058880765001,3.4405072979458717,3.4445752035713246
112,fom,0.22600000000000017,0.936870056439733,3.3646122060725925,3.36935606698404
