,nonlinear,RB
193,2.6698764961332556e-15,2.0360024070943942e-13
194,2.6567951412261464e-15,1.789610152475916e-13
195,2.6501612382860204e-15,1.7164307943312684e-13
196,2.6297653964899273e-15,1.6486238959449808e-13
197,2.6229468499547682e-15,1.524428911940077e-13
198,2.6164163138744394e-15,1.5039440523562423e-13
199,2.6051034170736982e-15,1.3809370699724733e-13
200,2.5899419470406543e-15,1.2862414439521908e-13
201,2.5866176779048484e-15,1.2561183721849193e-13
202,2.578607691024599e-15,1.1224216436828496e-13
203,2.5609757922449775e-15,1.0673658934220757e-13
204,2.556896640748971e-15,1.0338186745360294e-13
205,2.546169873709176e-15,9.841118087614153e-14
206,2.539059471645399e-15,9.119968822298253e-14
207,2.537296808146097e-15,8.717319581626545e-14
208,2.534985039719863e-15,8.289226083562735e-14
209,2.5187402269757186e-15,8.140148626362116e-14
210,2.517118002077603e-15,7.379104541715576e-14
211,2.5056088268197695e-15,6.657070544223436e-14
212,2.495007853559021e-15,6.425573965444972e-14
213,2.485919869129057e-15,6.12029110823191e-14
214,2.475402307985353e-15,5.699788381058581e-14
215,2.4699855417167855e-15,5.421634655791706e-14
216,2.46729374010928e-15,5.143799943388162e-14
217,2.4503312106514353e-15,4.9844757257698695e-14
218,2.4428106565011004e-15,4.8820838466346333e-14
219,2.4381785782989047e-15,4.547426864318415e-14
220,2.4268847739013767e-15,4.3630839876567836e-14
221,2.4239596634206465e-15,4.3172038299536045e-14
222,2.421318014207381e-15,3.8745815312327244e-14
223,2.411457634519461e-15,3.496309799111768e-14
224,2.399714523467118e-15,3.3272286742836285e-14
225,2.3811578486437495e-15,3.1952075514104663e-14
226,2.3799573853821867e-15,3.102198644229035e-14
227,2.374662147211673e-15,2.955262019160373e-14
228,2.359284369076088e-15,2.8152403974283603e-14
229,2.3533788864853204e-15,2.6087395407632663e-14
230,2.347800660152238e-15,2.560172127074818e-14
231,2.3437240451879613e-15,2.5529425741277976e-14
232,2.3301495833142132e-15,2.321824119583927e-14
233,2.3246797081394323e-15,2.2698973626375573e-14
234,2.3195946135375215e-15,2.1473181894404187e-14
235,2.3090967258978458e-15,2.0775636283531662e-14
236,2.3058322182484825e-15,1.9785057967281663e-14
237,2.297827032606405e-15,1.8871451275110643e-14
238,2.2858141327343927e-15,1.8148859843257643e-14
239,2.2803448158081638e-15,1.717561995977341e-14
240,2.278085486943959e-15,1.676367286801871e-14
241,2.2730435458669377e-15,1.6414131066672246e-14
242,2.2674296353743416e-15,1.5351235107167275e-14
243,2.2566159293783333e-15,1.4942297037436168e-14
244,2.2492154471785647e-15,1.4086771146164365e-14
245,2.2424240356544306e-15,1.3921100805863273e-14
246,2.2323982025833736e-15,1.3716181326582214e-14
247,2.2293079762068707e-15,1.2844859242363108e-14
248,2.2212895309600614e-15,1.2481443257795113e-14
249,2.2181577875083258e-15,1.2323261746927109e-14
250,2.2107223028507297e-15,1.141142193837734e-14
251,2.209009813296635e-15,1.072114424288568e-14
252,2.2028776204387984e-15,1.0171162603043607e-14
253,2.195620835374132e-15,9.789178576169973e-15
254,2.189398305360934e-15,9.68840217815043e-15
255,2.18065954865627e-15,9.108533352884572e-15
256,2.1760479891549386e-15,8.331826986364382e-15
257,2.1710110680788925e-15,7.95191759861229e-15
258,2.162007763941286e-15,7.634586625649676e-15
259,2.1575023695627616e-15,7.08834675036758e-15
260,2.1501563591309617e-15,7.024614691205286e-15
261,2.1362367157831965e-15,6.8299982560083414e-15
262,2.1355314754511006e-15,6.551465899597201e-15
263,2.1327666023168063e-15,6.530489729522758e-15
264,2.129471280206842e-15,6.2738765603816934e-15
265,2.1206083814026624e-15,6.062738691376532e-15
266,2.1170672498068395e-15,5.837784289838625e-15
267,2.107988423126401e-15,5.3558893275936244e-15
268,2.102655996041397e-15,4.725136762450917e-15
269,2.0926940463957136e-15,4.497783117661049e-15
