,fom,rom,srom,piston
0.002,-2.3258781836438418e-05,8.031029865456738e-05,-3.157050177492301e-05,-0.20460277516867642
0.004,-8.387589110006682e-05,0.0007847556971273267,6.623636656051483e-05,-0.4087775153693932
0.006,-0.00016385202021804106,0.0008273184640094142,0.0001412146835268139,-0.6120970810957875
0.008,-0.0002658036396034381,3.381555697501696e-05,-8.122889510026148e-05,-0.8141361218914311
0.01,-0.00041804701755821796,-0.0007524521215809145,-0.0004911523933169631,-1.0144719661953674
0.012,-0.0007130900038138931,-0.0009465843480225224,-0.000784255828356096,-1.2126855055833332
0.014,-0.0014121453545413764,-0.0010619272757667981,-0.0011399057334791156,-1.408362071554796
0.016,-0.003179721265569106,-0.0025624285977349204,-0.0026466139308561963,-1.6010923030315392
0.018000000000000002,-0.007531859060259755,-0.007316069681270731,-0.007219883716596435,-1.7904730027529692
0.020000000000000004,-0.017556081048746616,-0.017791582008133983,-0.017687186772298972,-1.9761079807765338
0.022000000000000006,-0.038822459417033876,-0.03853225441287824,-0.03885051495122289,-2.157608883318625
0.024000000000000007,-0.0801274766403399,-0.07802642226160875,-0.0791984427946567,-2.3345960052020143
0.02600000000000001,-0.15334800254284134,-0.14896150275479475,-0.15139277195708062,-2.506699084210144
0.02800000000000001,-0.27139321612179856,-0.26517561360494313,-0.26943356772144145,-2.6735580756864836
0.030000000000000013,-0.4436309136603467,-0.435762487876107,-0.4425485073515373,-2.8348239057584297
0.032000000000000015,-0.6696698331256882,-0.6592268925660612,-0.6688548350118175,-2.9901592016100325
0.034000000000000016,-0.9352797451535959,-0.9216101787316793,-0.9333257014741174,-3.1392389972757493
0.03600000000000002,-1.2155903700639754,-1.2006712417833287,-1.21252685917757,-3.2817514134787182
0.03800000000000002,-1.4863611148288765,-1.4744367721694729,-1.4840829364811383,-3.417398310091295
0.04000000000000002,-1.7356684764527723,-1.7294648919537228,-1.7353869702420388,-3.5458959098528835
0.04200000000000002,-1.966163811291815,-1.9641334088864488,-1.9663603712639512,-3.66697539204024
0.044000000000000025,-2.1870513913568743,-2.18547260161015,-2.1851024825007626,-3.7803834548482556
0.04600000000000003,-2.404458723273582,-2.4021596358680513,-2.3999693115848224,-3.885882845304715
0.04800000000000003,-2.6181671887230165,-2.6183217405284394,-2.61355209264293,-3.9832528556104303
0.05000000000000003,-2.824690249396501,-2.8315499055004514,-2.822054991139551,-4.072289784866385
0.05200000000000003,-3.021279983819758,-3.0354024509157176,-3.0194862604542174,-4.152807365221956
0.054000000000000034,-3.2070377883498624,-3.2239557278439985,-3.20274331182093,-4.2246371515526775
0.056000000000000036,-3.381834448318836,-3.3953086871004325,-3.3734644511530627,-4.287628873852358
0.05800000000000004,-3.545320356954881,-3.5519330281411987,-3.5353922830150335,-4.341650751602305
0.06000000000000004,-3.6968789828659427,-3.697879721914573,-3.690027268423454,-4.386589769460019
0.06200000000000004,-3.8359174751077765,-3.834784747668522,-3.8348446624888606,-4.422351913690573
0.06400000000000004,-3.9619793111449377,-3.9598069172439856,-3.9658332343286578,-4.448862368846095
0.06600000000000004,-4.074696290897125,-4.067636637946988,-4.0815574355856405,-4.466065674281857
0.06800000000000005,-4.173769155132146,-4.155536308446751,-4.1840830820651975,-4.473925840181571
0.07000000000000005,-4.258951686730932,-4.227181239091957,-4.275369134310159,-4.472426422849117
0.07200000000000005,-4.3300609885711925,-4.2911681935222505,-4.353142685229442,-4.461570559109253
0.07400000000000005,-4.3869801210087305,-4.354372658616474,-4.411499765689176,-4.44138095974527
0.07600000000000005,-4.429654247284274,-4.415559692150762,-4.446435580780128,-4.411899861987384
0.07800000000000006,-4.458091994674426,-4.465293071143142,-4.460595092440167,-4.373188941151211
0.08000000000000006,-4.4723539031154065,-4.4927310116482495,-4.461928684779154,-4.325329181611214
0.08200000000000006,-4.472560782263856,-4.493381061032503,-4.45732306216116,-4.268420707379031
0.08400000000000006,-4.458889772484253,-4.47119176742691,-4.44744841342933,-4.202582572641121
0.08600000000000006,-4.431567440160787,-4.434075021777542,-4.427414310531487,-4.127952512693945
0.08800000000000006,-4.390870184990607,-4.387811816900963,-4.391784943591159,-4.044686655797703
0.09000000000000007,-4.33712251658547,-4.333427619330924,-4.338789145142738,-3.952959196551468
0.09200000000000007,-4.270692775519438,-4.268789321745752,-4.270465213984683,-3.8529620314730124
0.09400000000000007,-4.1919912788217175,-4.191601579108621,-4.189933797385771,-3.7449043575456926
0.09600000000000007,-4.10146644064842,-4.101092653584781,-4.099013691546282,-3.6290122345722686
0.09800000000000007,-3.9996043468387135,-3.9979147836135613,-3.997869203782861,-3.50552811225121
0.10000000000000007,-3.886922619344996,-3.8833171866406104,-3.886014715506552,-3.3747103229648574
0.10200000000000008,-3.7639678759814474,-3.75858747363125,-3.763308787501054,-3.2368325413405565
0.10400000000000008,-3.631310525141493,-3.6248956254616305,-3.6303013152419106,-3.0921832117153523
0.10600000000000008,-3.489546901481757,-3.4831910508683355,-3.48805405399412,-2.9410649447020454
0.10800000000000008,-3.339288495673376,-3.333969963892866,-3.337712277288431,-2.783793884118958
0.11000000000000008,-3.181164998461031,-3.177188125681699,-3.180101314425012,-2.6206990456078594
0.11200000000000009,-3.0158160489765606,-3.0125809887316284,-3.0155760766886446,-2.452121628323658
0.11400000000000009,-2.843889523188822,-2.84026025743664,-2.8442495517590505,-2.2784143011358173
0.11600000000000009,-2.666037618527225,-2.661082987286984,-2.66641558998971,-2.099940464834815
0.11800000000000009,-2.482913419826808,-2.4764645173921678,-2.48280690102072,-1.9170734918870902
0.12000000000000009,-2.29516685164978,-2.2878027072086446,-2.294479503550689,-1.730195945328971
0.1220000000000001,-2.103442160921631,-2.096001995366954,-2.1024645500546644,-1.5396987784336504
0.1240000000000001,-1.908374357698378,-1.9014246604683633,-1.907500646889418,-1.3459805168255399
0.12600000000000008,-1.7105854713076605,-1.7042052691436442,-1.7100334205150243,-1.1494464247530642
0.12800000000000009,-1.5106826260385022,-1.504613093947351,-1.5104124025555326,-0.9505076572640281
0.1300000000000001,-1.3092547649309676,-1.3032008428713835,-1.3090811602687678,-0.7495804000572873
0.1320000000000001,-1.106870651236695,-1.1007139170147908,-1.1066286935767617,-0.5470849988101322
0.1340000000000001,-0.9040761186902327,-0.8979020585511948,-0.9037127830603549,-0.34344507980288513
0.1360000000000001,-0.7013928362609679,-0.6953886858578545,-0.700954102121751,-0.13908666368036757
0.1380000000000001,-0.4993161929674787,-0.4936507345701356,-0.4988791182628733,0.06556272579568789
