,which,timesteps,mass,mass_change,outflow
0,rom,0.002,1.000400992976886,0.0891838113829806,6.693052818705573e-07
1,rom,0.004,1.0005339602184893,0.04378343022026776,-7.639016705932403e-06
2,rom,0.006,1.000576126697767,0.012818267676684147,5.934582776216338e-07
3,rom,0.008,1.000585233289196,0.002228044618801661,-0.00010431465165152673
4,rom,0.01,1.0005850388762423,-0.0004661935438798892,-5.683176958131861e-05
5,rom,0.012,1.0005833685150205,-0.0014991976181044642,-0.00010256334061289352
6,rom,0.014,1.0005790420857699,-0.0025294442442258536,-0.0003176058612558107
7,rom,0.016,1.0005732507380436,-0.0021480478539781522,-0.00036180177447340606
8,rom,0.018000000000000002,1.000570449894354,-0.000759444970299672,-0.00029095324733554944
9,rom,0.020000000000000004,1.0005702129581624,-0.0007912025621337193,-0.0005007347510295405
10,rom,0.022000000000000006,1.0005672850841054,-0.002379099242943994,-0.0008809222139715586
11,rom,0.024000000000000007,1.0005606965611906,-0.0028186063828483654,-0.0009617776961192237
12,rom,0.02600000000000001,1.000556010658574,-0.0010975288454173615,-0.0008431099934281257
13,rom,0.02800000000000001,1.000556306445809,5.948732062499573e-05,-0.0011404656300265195
14,rom,0.030000000000000013,1.0005562486078565,-0.0018338690157548854,-0.0019791594570496705
15,rom,0.032000000000000015,1.000548970969746,-0.005227789361295088,-0.002879052591335796
16,rom,0.034000000000000016,1.0005353374504113,-0.007149531729422343,-0.004010409373770751
17,rom,0.03600000000000002,1.0005203728428282,-0.008938909713374077,-0.007086418595443916
18,rom,0.03800000000000002,1.0004995818115578,-0.017078102038659004,-0.014859711446905616
19,rom,0.04000000000000002,1.0004520604346736,-0.03850438870223183,-0.03091831167747681
20,rom,0.04200000000000002,1.000345564256749,-0.07900745086564243,-0.06196794883076136
21,rom,0.044000000000000025,1.000136030631211,-0.15022456206464918,-0.1219389703015262
22,rom,0.04600000000000003,0.9997446660084903,-0.27852078963241933,-0.23522121457996265
23,rom,0.04800000000000003,0.9990219474726814,-0.5057059673005126,-0.4383807389939679
24,rom,0.05000000000000003,0.9977218421392883,-0.8817540650410127,-0.7815899343864012
25,rom,0.05200000000000003,0.9954949312125173,-1.4536604511160844,-1.3249965747234964
26,rom,0.054000000000000034,0.9919072003348239,-2.2440380529288038,-2.1146926578014544
27,rom,0.056000000000000036,0.9865187790008021,-3.218468204434749,-3.131868879833014
28,rom,0.05800000000000004,0.9790333275170849,-4.274582458726722,-4.257369666840222
29,rom,0.06000000000000004,0.9694204491658952,-5.287747264365899,-5.323126860903215
30,rom,0.06200000000000004,0.9578823384596213,-6.182635883740351,-6.227056943617037
31,rom,0.06400000000000004,0.9446899056309338,-6.958887195170182,-6.981923045154489
32,rom,0.06600000000000004,0.9300467896789406,-7.654258681660586,-7.6552774058789606
