timesteps,0.0,0.5,L
0.0025,1.901444421945039e-06,-1.1670249238839958e-05,-0.49339507023058327
0.005,-1.0622874982067035e-05,-0.00048260910441257765,-0.9847094982665139
0.0075,-5.482757169920669e-05,-0.002464562725901962,-1.4718714159609085
0.01,-0.00015048461858954332,-0.008773963230157188,-1.9528264662624828
0.0125,-0.00032510073117081664,-0.025149014178155526,-2.4255464664191613
0.015000000000000001,-0.0006294560726911652,-0.06100437303722315,-2.8880379608049345
0.0175,-0.00117729137228535,-0.1292175743573478,-3.338350627302782
0.02,-0.00223240594684664,-0.24470998481742248,-3.774585501793997
0.0225,-0.004374665377673534,-0.42199921806068913,-4.194902986071341
0.024999999999999998,-0.008777343769554755,-0.6722089892942429,-4.597530605406722
0.027499999999999997,-0.017615522378175107,-1.0002325735969144,-4.980770483059816
0.029999999999999995,-0.034596065022812705,-1.402897912218542,-5.343006500207718
0.032499999999999994,-0.0655562812944293,-1.8689265633709355,-5.682711111102234
0.034999999999999996,-0.11902496439902185,-2.3809612590667526,-5.998451784715395
0.0375,-0.20657543770934633,-2.9190222546631244,-6.2888970457088025
0.04,-0.3427188181343176,-3.4640372658557235,-6.552822089252151
0.0425,-0.543991754097198,-4.000190153986693,-6.789113946013234
0.045000000000000005,-0.8268472268583998,-4.515659840105794,-6.996776175538752
0.04750000000000001,-1.2041235367882432,-5.0021614777109225,-7.174933068233975
0.05000000000000001,-1.6804691235683915,-5.454009773385414,-7.32283333822156
0.05250000000000001,-2.2481503932031623,-5.867241000522187,-7.439853291506765
0.055000000000000014,-2.8855374027475853,-6.239003777897358,-7.525499456088921
0.057500000000000016,-3.560061303339647,-6.567206799704464,-7.579410662928057
0.06000000000000002,-4.235105853782897,-6.850335581780956,-7.601359568991211
0.06250000000000001,-4.877725227623176,-7.08735837062254,-7.591253615955772
0.06500000000000002,-5.4637140169177565,-7.277672337954405,-7.549135420527044
0.06750000000000002,-5.978692021177486,-7.421066294302639,-7.475182594723992
0.07000000000000002,-6.4162995068845,-7.517690132489209,-7.369706996891106
0.07250000000000002,-6.775447047453133,-7.5680273893222845,-7.233153416594805
0.07500000000000002,-7.057968974162918,-7.572869598953104,-7.066097698950171
0.07750000000000003,-7.267108871258126,-7.533291844421041,-6.869244316287729
0.08000000000000003,-7.406712385887875,-7.450629129797339,-6.6434233974005
0.08250000000000003,-7.480857022819829,-7.326453267793671,-6.3895872268989855
0.08500000000000003,-7.493702358408368,-7.162550024966157,-6.108806229436265
0.08750000000000004,-7.449434873148437,-6.9608963202772225,-5.802264455737673
0.09000000000000004,-7.352247207787091,-6.72363733444591,-5.471254589470466
0.09250000000000004,-7.206326880949205,-6.453063450665969,-5.1171724960094
0.09500000000000004,-7.015845354706357,-6.151587007173348,-4.741511336086079
0.09750000000000004,-6.784944657740154,-5.821718898097753,-4.3458552691447245
0.10000000000000005,-6.51772111031029,-5.466045112015306,-3.9318727729572696
0.10250000000000005,-6.218206526106455,-5.087203347739731,-3.501309607668873
0.10500000000000005,-5.890347561569524,-4.6878598926469435,-3.0559814539444337
0.10750000000000005,-5.537983987506218,-4.2706869878659655,-2.5977662562609494
0.11000000000000006,-5.164826686183836,-3.838340934619639,-2.128596303633993
0.11250000000000006,-4.7744361663767,-3.3934412149393642,-1.650450081173795
0.11500000000000006,-4.3702023495775135,-2.938550906503348,-1.1653439268328483
0.11750000000000006,-3.9553263151963067,-2.4761586645821225,-0.6753235285284354
0.12000000000000006,-3.532804601989111,-2.0086625237507842,-0.18245529749667105
0.12250000000000007,-3.1054165492960784,-1.5383557386332047,0.31118234574352305
0.12500000000000006,-2.6757150290840763,-1.067414837816489,0.8035077360694498
