,which,timesteps,mass,mass_change,outflow
307,rom,0.6160000000000004,0.591499307062088,-7.811327181833555,-7.7714737302435895
308,rom,0.6180000000000004,0.5762548600708972,-7.424552882276114,-7.389756358652229
309,rom,0.6200000000000004,0.5618010955329835,-7.022608208407305,-6.9925129487898685
310,rom,0.6220000000000004,0.548164427237268,-6.609310094574827,-6.583484512550407
311,rom,0.6240000000000004,0.5353638551546842,-6.188233449880482,-6.166187444066129
312,rom,0.6260000000000004,0.5234114934377461,-5.762673265205437,-5.743869230937297
313,rom,0.6280000000000004,0.5123131620938625,-5.335621929288325,-5.319482480629615
314,rom,0.6300000000000004,0.5020690057205928,-4.909762973676374,-4.895679206503823
315,rom,0.6320000000000005,0.49267411019915697,-4.487475847857025,-4.474818514296129
316,rom,0.6340000000000005,0.48411910232916466,-4.070845557813133,-4.0589791508894
317,rom,0.6360000000000005,0.47639072796790444,-3.6616736119434585,-3.6499715596877302
318,rom,0.6380000000000005,0.46947240788139083,-3.2614897124630393,-3.2493486058570444
319,rom,0.6400000000000005,0.4633447691180523,-2.8715651863792377,-2.85841689528048
320,rom,0.6420000000000005,0.4579861471358739,-2.492929046491732,-2.4782506447255055
321,rom,0.6440000000000005,0.45337305293208535,-2.1263866367850492,-2.109708521234513
322,rom,0.6460000000000005,0.4494806005887337,-1.7725399971549176,-1.7534524620728102
323,rom,0.6480000000000005,0.4462828929434657,-1.4318088315055792,-1.4099670678014116
324,rom,0.6500000000000005,0.44375336526271136,-1.1044511910983517,-1.0795785430341354
325,rom,0.6520000000000005,0.4418650881790723,-0.7905833699098502,-0.7624727456451132
326,rom,0.6540000000000005,0.44059103178307196,-0.4901987996359658,-0.45871228498926375
327,rom,0.6560000000000005,0.4399042929805284,-0.20318585719018845,-0.16825271446976114
328,rom,0.6580000000000005,0.4397782883543112,0.07065548892827567,0.10904218341340585
329,rom,0.6600000000000005,0.4401869149362415,0.33159828362856747,0.3733860886176606
330,rom,0.6620000000000005,0.4411046814888255,0.5799745294114561,0.6250569062996019
331,rom,0.6640000000000005,0.44250681305388734,0.8161625275343726,0.8643846775628152
332,rom,0.6660000000000005,0.44436933159896297,1.0405756293769275,1.091740675662989
333,rom,0.6680000000000005,0.44666911557139505,1.2536523675658051,1.307527683828921
334,rom,0.6700000000000005,0.4493839410692262,1.4558479024621012,1.5121714178207
335,rom,0.6720000000000005,0.45249250718124345,1.6476266972262343,1.7061130341432187
336,rom,0.6740000000000005,0.4559744478581311,1.8294563221336047,1.8898026521323525
337,rom,0.6760000000000005,0.45981033246977787,2.001802283468468,2.0636938122684465
338,rom,0.6780000000000005,0.463981656992005,2.165123771784114,2.2282387913951855
339,rom,0.6800000000000005,0.4684708275569143,2.3198702269301568,2.383884696017357
340,rom,0.6820000000000005,0.4732611378997256,2.466478621754489,2.5310702563369083
341,rom,0.6840000000000005,0.4783367420439323,2.6053713720596976,2.670223245707691
342,rom,0.6860000000000005,0.4836826233879644,2.7369547867120008,2.8017584527393895
343,rom,0.6880000000000005,0.4892845611907803,2.861617978529199,2.9260761365033368
344,rom,0.6900000000000005,0.4951290953020812,2.9797321636195613,3.043560899270977
345,rom,0.6920000000000005,0.5012034898452585,3.0916502840019207,3.15458091589087
346,rom,0.6940000000000005,0.5074956964380889,3.197706895534669,3.2594874640996134
347,rom,0.6960000000000005,0.5139943174273972,3.298218270203795,3.358614705521005
348,rom,0.6980000000000005,0.5206885695189041,3.39348266849987,3.4522796725937694
349,rom,0.7000000000000005,0.5275682481013967,3.483780743818443,3.5407824219828488
350,rom,0.7020000000000005,0.5346236924941778,3.5693760464597935,3.6244063200341397
351,rom,0.7040000000000005,0.5418457522872359,3.6505155998239056,3.703418430445303
352,rom,0.7060000000000005,0.5492257548934735,3.7274305258215845,3.778069978507712
353,rom,0.7080000000000005,0.5567554743905222,3.8003367003731356,3.848596870017796
354,rom,0.7100000000000005,0.564427101694966,3.869435423163925,3.9152202462689556
355,rom,0.7120000000000005,0.5722332160831779,3.934914088636887,3.978147059437065
356,rom,0.7140000000000005,0.5801667580495136,3.9969468475987977,4.037570655185334
357,rom,0.7160000000000005,0.5882210034735731,4.055695250764268,4.093671351464242
358,rom,0.7180000000000005,0.5963895390525706,4.111308867173119,4.14661700429314
359,rom,0.7200000000000005,0.6046662389422656,4.163925871724566,4.196563552806822
360,rom,0.7220000000000005,0.6130452425394689,4.213673597011358,4.24365553705484
361,rom,0.7240000000000005,0.621520933330311,4.260669045398097,4.288026582973198
362,rom,0.7260000000000005,0.6300879187210613,4.305019357733697,4.329799849623695
363,rom,0.7280000000000005,0.6387410107612458,4.346822235321429,4.369088434226872
364,rom,0.7300000000000005,0.647475207662347,4.386166311824563,4.405995730706569
365,rom,0.7320000000000005,0.656285676008544,4.423131471570279,4.440615737416324
366,rom,0.7340000000000005,0.6651677335486281,4.457789110349913,4.473033309421405
367,rom,0.7360000000000005,0.6741168324499437,4.490202334217763,4.503324350145015
368,rom,0.7380000000000005,0.6831285428854992,4.520426090965341,4.531555936321575
369,rom,0.7400000000000005,0.692198536813805,4.548507227864901,4.557786368984332
370,rom,0.7420000000000005,0.7013225717969588,4.57448446783476,4.582065141579804
371,rom,0.7440000000000005,0.7104964746851441,4.598388294204087,4.604432814149683
372,rom,0.7460000000000006,0.7197161249737751,4.620240731501301,4.6249207797174
373,rom,0.7480000000000006,0.7289774376111493,4.640055005686677,4.643550905377719
374,rom,0.7500000000000006,0.7382763449965218,4.6578350613318555,4.66033502586143
375,rom,0.7520000000000006,0.7476087778564767,4.673574904630495,4.675274261190889
376,rom,0.7540000000000006,0.7569706446150438,4.6872577287572765,4.68835812198555
377,rom,0.7560000000000006,0.7663578087715058,4.6988547611602485,4.699563355374632
378,rom,0.7580000000000006,0.7757660636596848,4.708323750596432,4.708852470432124
379,rom,0.7600000000000006,0.7851911037738916,4.7156069859093925,4.716171863312417
380,rom,0.7620000000000006,0.7946284916033224,4.720628711232521,4.721449437040108
381,rom,0.7640000000000006,0.8040736186188217,4.723291777367855,4.724591576582685
382,rom,0.7660000000000006,0.8135216587127938,4.723473350006113,4.725479292521652
383,rom,0.7680000000000006,0.8229675120188461,4.721019479862809,4.7239632804581175
384,rom,0.7700000000000006,0.832405736632245,4.7157383096710355,4.7198575492912305
385,rom,0.7720000000000006,0.8418304652575302,4.70739160093081,4.712931136110957
386,rom,0.7740000000000006,0.8512353030359683,4.695684019487,4.702897228334816
387,rom,0.7760000000000006,0.8606132013354783,4.680249092325367,4.68939872513064
388,rom,0.7780000000000006,0.8699562994052698,4.66062980319562,4.671988847360149
389,rom,0.7800000000000006,0.8792557205482607,4.636250388077745,4.650104787217816
390,rom,0.7820000000000006,0.8885013009575807,4.606374254148171,4.62303148616826
