,0
0.002,7.037850197651777e-15
0.010048387096774193,7.0039362486673235e-15
0.01809677419354839,7.058095520115869e-15
0.02614516129032258,7.061568128906181e-15
0.034193548387096775,7.012319329288584e-15
0.042241935483870965,7.053791472923929e-15
0.05029032258064516,7.036782052799252e-15
0.05833870967741936,7.043094429852732e-15
0.06638709677419355,7.0311290723833394e-15
0.07443548387096774,7.043672694499076e-15
0.08248387096774193,7.070050554005328e-15
0.09053225806451613,7.028693738411691e-15
0.09858064516129032,7.054891518779459e-15
0.10662903225806451,7.037005162639643e-15
0.11467741935483872,7.065094474730825e-15
0.1227258064516129,7.06705726014035e-15
0.1307741935483871,7.03054755752702e-15
0.1388225806451613,7.055521178893723e-15
0.14687096774193548,7.0176781412234756e-15
0.15491935483870967,7.066280203795234e-15
0.16296774193548386,7.032526247891773e-15
0.17101612903225807,7.041906159105487e-15
0.17906451612903226,7.039119248958554e-15
0.18711290322580645,7.067844922614809e-15
0.19516129032258064,7.0324011961059856e-15
0.20320967741935483,7.068614195516857e-15
0.21125806451612902,7.032863882922063e-15
0.2193064516129032,6.988450379956774e-15
0.22735483870967743,7.0113175170697834e-15
0.23540322580645162,7.040514555480901e-15
0.2434516129032258,7.072669332729167e-15
0.2515,7.05054999117103e-15
0.2595483870967742,6.991654097816504e-15
0.2675967741935484,7.041465309832204e-15
0.27564516129032257,7.041349448449722e-15
0.28369354838709676,7.04116512342423e-15
0.29174193548387095,7.0657644207475576e-15
0.29979032258064514,7.028435158187648e-15
0.30783870967741933,7.0759563223145406e-15
0.3158870967741935,7.0418548964434945e-15
0.3239354838709677,7.0669144456635364e-15
0.33198387096774196,7.027375480430373e-15
0.34003225806451615,7.047171604384661e-15
0.34808064516129034,7.044391518507147e-15
0.3561290322580645,7.037715221578943e-15
0.3641774193548387,7.052655455506858e-15
0.3722258064516129,7.025420391635821e-15
0.3802741935483871,7.055702100449287e-15
0.3883225806451613,7.0491359740769e-15
0.3963709677419355,7.052612070037636e-15
0.40441935483870967,7.043073972413177e-15
0.41246774193548386,7.069815447075969e-15
0.42051612903225805,7.034218486072628e-15
0.42856451612903224,7.0539612452877864e-15
0.4366129032258064,7.014094870301035e-15
0.4446612903225806,7.0831408933390305e-15
0.45270967741935486,7.055733817170337e-15
0.46075806451612905,7.0618074771164546e-15
0.46880645161290324,7.047188919478168e-15
0.47685483870967743,7.0475430917841844e-15
0.4849032258064516,7.029702794816316e-15
0.4929516129032258,7.010273302972018e-15
0.501,7.046875800902596e-15
0.5090483870967741,6.99290305281411e-15
0.5170967741935484,7.054087152313995e-15
0.5251451612903226,7.0358411308061505e-15
0.5331935483870968,7.016612190772593e-15
0.541241935483871,7.0476431377989855e-15
0.5492903225806451,7.045469702876962e-15
0.5573387096774194,7.033935930929045e-15
0.5653870967741935,7.03941792765798e-15
0.5734354838709678,7.057005744322599e-15
0.5814838709677419,7.051062780094715e-15
0.5895322580645161,7.0303424981576486e-15
0.5975806451612903,7.026836722472309e-15
0.6056290322580645,7.046333249067401e-15
0.6136774193548387,7.04379464111582e-15
0.6217258064516129,6.997274653063893e-15
0.629774193548387,7.074740103346598e-15
0.6378225806451613,7.063994539563318e-15
0.6458709677419354,7.028862576748853e-15
0.6539193548387097,7.033419712237416e-15
0.6619677419354839,7.0374478130744335e-15
0.670016129032258,7.048408804636125e-15
0.6780645161290323,7.061237903672441e-15
0.6861129032258064,7.054993380388797e-15
0.6941612903225807,7.015128368019611e-15
0.7022096774193548,7.056357008675436e-15
0.710258064516129,7.042012046891771e-15
0.7183064516129032,7.027985819191713e-15
0.7263548387096774,7.041843500879056e-15
0.7344032258064516,7.0362001069614965e-15
0.7424516129032258,7.062337117964525e-15
0.7505,7.036774391105322e-15
0.7585483870967742,7.083031665747207e-15
0.7665967741935483,7.065153231997397e-15
0.7746451612903226,7.0685795826062854e-15
0.7826935483870968,7.069381025895377e-15
0.790741935483871,7.0446566589369604e-15
0.7987903225806452,7.0203143293491344e-15
0.8068387096774193,7.092223158128369e-15
0.8148870967741936,7.047448229218177e-15
0.8229354838709677,7.0630163497492195e-15
0.830983870967742,7.050502557674354e-15
0.8390322580645161,7.069920965634233e-15
0.8470806451612903,7.0139200455550246e-15
0.8551290322580645,7.04164852191697e-15
0.8631774193548387,7.049133238951222e-15
0.8712258064516128,7.0515106703318745e-15
0.8792741935483871,7.025448009642455e-15
0.8873225806451612,7.020612877261679e-15
0.8953709677419355,7.017213371553417e-15
0.9034193548387097,7.057516374527023e-15
0.9114677419354839,7.041371110116755e-15
0.9195161290322581,7.0518967727202794e-15
0.9275645161290322,7.02083509284232e-15
0.9356129032258065,7.034981344944804e-15
0.9436612903225806,7.031151068356435e-15
0.9517096774193549,7.024246629395425e-15
0.959758064516129,7.025087424923901e-15
0.9678064516129032,7.025385980521753e-15
0.9758548387096774,7.0304880581538674e-15
0.9839032258064516,7.0426584337945584e-15
0.9919516129032258,7.023951274755079e-15
1.0,7.054766795896637e-15
