,0,1,2
0.002,0.4793054421645498,0.4146472605522745,0.41856390756804857
0.010048387096774193,0.4793054421645499,0.41464726055227447,0.41856390756804845
0.01809677419354839,0.4793054421645499,0.4146472605522745,0.4185639075680485
0.02614516129032258,0.47930544216454984,0.4146472605522746,0.4185639075680485
0.034193548387096775,0.47930544216454984,0.4146472605522746,0.41856390756804845
0.042241935483870965,0.47930544216454996,0.41464726055227447,0.4185639075680485
0.05029032258064516,0.4793054421645498,0.4146472605522746,0.4185639075680485
0.05833870967741936,0.4793054421645498,0.4146472605522746,0.4185639075680485
0.06638709677419355,0.47930544216454984,0.4146472605522746,0.41856390756804845
0.07443548387096774,0.47930544216454973,0.4146472605522745,0.4185639075680485
0.08248387096774193,0.47930544216454973,0.41464726055227447,0.4185639075680485
0.09053225806451613,0.4793054421645499,0.41464726055227447,0.41856390756804845
0.09858064516129032,0.47930544216454973,0.4146472605522746,0.41856390756804845
0.10662903225806451,0.4793054421645499,0.4146472605522746,0.41856390756804845
0.11467741935483872,0.47930544216454984,0.4146472605522746,0.41856390756804845
0.1227258064516129,0.47930544216454984,0.41464726055227447,0.4185639075680485
0.1307741935483871,0.47930544216454973,0.4146472605522746,0.41856390756804845
0.1388225806451613,0.4793054421645499,0.4146472605522746,0.4185639075680485
0.14687096774193548,0.47930544216454973,0.4146472605522746,0.4185639075680485
0.15491935483870967,0.4793054421645499,0.4146472605522744,0.41856390756804857
0.16296774193548386,0.47930544216454973,0.4146472605522746,0.41856390756804845
0.17101612903225807,0.47930544216454984,0.4146472605522746,0.41856390756804845
0.17906451612903226,0.4793054421645499,0.4146472605522746,0.4185639075680485
0.18711290322580645,0.4793054421645499,0.4146472605522745,0.4185639075680485
0.19516129032258064,0.4793054421645498,0.4146472605522745,0.41856390756804845
0.20320967741935483,0.47930544216454984,0.41464726055227447,0.41856390756804845
0.21125806451612902,0.47930544216454984,0.4146472605522745,0.4185639075680486
0.2193064516129032,0.47930544216454984,0.41464726055227463,0.4185639075680485
0.22735483870967743,0.47930544216454984,0.4146472605522746,0.4185639075680485
0.23540322580645162,0.4793054421645498,0.41464726055227463,0.41856390756804873
0.2434516129032258,0.47930544216454984,0.41464726055227447,0.4185639075680485
0.2515,0.47930544216454984,0.41464726055227463,0.4185639075680485
0.2595483870967742,0.4793054421645498,0.4146472605522746,0.4185639075680485
0.2675967741935484,0.4793054421645499,0.4146472605522746,0.4185639075680485
0.27564516129032257,0.47930544216454996,0.4146472605522745,0.4185639075680485
0.28369354838709676,0.47930544216454996,0.41464726055227447,0.4185639075680485
0.29174193548387095,0.47930544216454973,0.41464726055227447,0.41856390756804845
0.29979032258064514,0.47930544216454984,0.4146472605522745,0.4185639075680484
0.30783870967741933,0.47930544216454984,0.4146472605522746,0.4185639075680485
0.3158870967741935,0.47930544216454984,0.4146472605522746,0.4185639075680485
0.3239354838709677,0.47930544216454973,0.4146472605522746,0.41856390756804845
0.33198387096774196,0.4793054421645499,0.41464726055227447,0.4185639075680485
0.34003225806451615,0.47930544216454984,0.4146472605522745,0.4185639075680485
0.34808064516129034,0.47930544216454984,0.4146472605522746,0.41856390756804845
0.3561290322580645,0.47930544216454984,0.4146472605522746,0.4185639075680484
0.3641774193548387,0.4793054421645498,0.41464726055227447,0.4185639075680485
0.3722258064516129,0.4793054421645499,0.4146472605522746,0.4185639075680485
0.3802741935483871,0.4793054421645498,0.4146472605522746,0.4185639075680485
0.3883225806451613,0.47930544216454984,0.4146472605522746,0.4185639075680484
0.3963709677419355,0.47930544216454984,0.4146472605522745,0.4185639075680485
0.40441935483870967,0.47930544216454984,0.41464726055227447,0.4185639075680485
0.41246774193548386,0.47930544216454984,0.41464726055227447,0.4185639075680484
0.42051612903225805,0.4793054421645499,0.41464726055227447,0.4185639075680485
0.42856451612903224,0.47930544216454984,0.4146472605522745,0.4185639075680484
0.4366129032258064,0.47930544216454996,0.4146472605522746,0.4185639075680485
0.4446612903225806,0.4793054421645499,0.41464726055227447,0.4185639075680485
0.45270967741935486,0.47930544216454984,0.4146472605522746,0.4185639075680485
0.46075806451612905,0.47930544216454973,0.41464726055227463,0.41856390756804857
0.46880645161290324,0.47930544216454984,0.41464726055227463,0.4185639075680485
0.47685483870967743,0.47930544216454984,0.41464726055227447,0.41856390756804845
0.4849032258064516,0.47930544216454984,0.4146472605522746,0.4185639075680485
0.4929516129032258,0.47930544216454984,0.4146472605522746,0.4185639075680485
0.501,0.47930544216454973,0.4146472605522746,0.4185639075680485
0.5090483870967741,0.47930544216454996,0.4146472605522746,0.4185639075680485
0.5170967741935484,0.47930544216454973,0.4146472605522746,0.4185639075680485
0.5251451612903226,0.4793054421645499,0.4146472605522746,0.41856390756804845
0.5331935483870968,0.47930544216454973,0.4146472605522746,0.41856390756804845
0.541241935483871,0.47930544216454973,0.4146472605522746,0.4185639075680485
0.5492903225806451,0.47930544216454984,0.4146472605522746,0.41856390756804845
0.5573387096774194,0.4793054421645499,0.4146472605522745,0.41856390756804845
0.5653870967741935,0.4793054421645499,0.41464726055227447,0.4185639075680486
0.5734354838709678,0.47930544216454984,0.41464726055227447,0.4185639075680484
0.5814838709677419,0.4793054421645498,0.41464726055227447,0.4185639075680484
0.5895322580645161,0.47930544216454984,0.41464726055227447,0.4185639075680485
0.5975806451612903,0.47930544216454973,0.4146472605522746,0.4185639075680485
0.6056290322580645,0.47930544216454973,0.4146472605522746,0.41856390756804845
0.6136774193548387,0.47930544216454984,0.4146472605522746,0.4185639075680485
0.6217258064516129,0.47930544216454984,0.41464726055227463,0.4185639075680485
0.629774193548387,0.47930544216454996,0.4146472605522746,0.41856390756804845
0.6378225806451613,0.47930544216454996,0.4146472605522745,0.41856390756804845
0.6458709677419354,0.47930544216454984,0.4146472605522746,0.4185639075680485
0.6539193548387097,0.4793054421645499,0.4146472605522746,0.41856390756804845
0.6619677419354839,0.4793054421645499,0.41464726055227447,0.4185639075680486
0.670016129032258,0.47930544216454984,0.41464726055227447,0.41856390756804845
0.6780645161290323,0.47930544216454984,0.4146472605522746,0.4185639075680484
0.6861129032258064,0.47930544216454984,0.41464726055227447,0.4185639075680485
0.6941612903225807,0.47930544216454984,0.4146472605522746,0.4185639075680485
0.7022096774193548,0.47930544216454984,0.4146472605522746,0.41856390756804845
0.710258064516129,0.47930544216454984,0.4146472605522746,0.4185639075680485
