,0,1,2,3,4,5,6,7,8,9
0.002,0.21101594180830743,0.18302696472659502,0.2053884995120662,0.18718632914126493,0.17768164343600956,0.20731985027286876,0.173652993129631,0.17935997667181713,0.16344867046104972,0.17290188482550733
0.010048387096774193,0.21101594180830735,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600962,0.20731985027286876,0.173652993129631,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.01809677419354839,0.21101594180830738,0.183026964726595,0.20538849951206622,0.1871863291412649,0.1776816434360096,0.20731985027286873,0.17365299312963098,0.1793599766718171,0.16344867046104972,0.17290188482550733
0.02614516129032258,0.21101594180830738,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600962,0.20731985027286876,0.17365299312963103,0.1793599766718171,0.16344867046104974,0.17290188482550733
0.034193548387096775,0.21101594180830735,0.18302696472659502,0.2053884995120662,0.18718632914126493,0.1776816434360096,0.20731985027286876,0.173652993129631,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.042241935483870965,0.21101594180830735,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.1776816434360096,0.20731985027286873,0.17365299312963103,0.17935997667181713,0.16344867046104972,0.17290188482550733
0.05029032258064516,0.21101594180830735,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600956,0.20731985027286873,0.173652993129631,0.17935997667181713,0.16344867046104972,0.17290188482550733
0.05833870967741936,0.21101594180830735,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600962,0.20731985027286876,0.17365299312963103,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.06638709677419355,0.21101594180830738,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600956,0.20731985027286873,0.173652993129631,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.07443548387096774,0.21101594180830735,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600956,0.20731985027286873,0.17365299312963103,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.08248387096774193,0.21101594180830738,0.18302696472659497,0.20538849951206622,0.18718632914126493,0.1776816434360096,0.20731985027286876,0.173652993129631,0.17935997667181713,0.16344867046104974,0.17290188482550733
0.09053225806451613,0.21101594180830735,0.18302696472659502,0.2053884995120662,0.18718632914126493,0.17768164343600956,0.20731985027286873,0.173652993129631,0.17935997667181713,0.16344867046104972,0.17290188482550733
0.09858064516129032,0.21101594180830738,0.18302696472659502,0.20538849951206622,0.1871863291412649,0.17768164343600956,0.20731985027286873,0.17365299312963103,0.17935997667181716,0.16344867046104972,0.17290188482550736
0.10662903225806451,0.21101594180830735,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600956,0.20731985027286876,0.17365299312963103,0.17935997667181713,0.16344867046104972,0.17290188482550733
0.11467741935483872,0.21101594180830735,0.183026964726595,0.2053884995120662,0.18718632914126493,0.1776816434360096,0.20731985027286876,0.17365299312963098,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.1227258064516129,0.21101594180830735,0.183026964726595,0.20538849951206622,0.18718632914126493,0.17768164343600956,0.20731985027286876,0.173652993129631,0.17935997667181716,0.16344867046104974,0.17290188482550733
0.1307741935483871,0.21101594180830738,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600962,0.20731985027286873,0.17365299312963103,0.17935997667181716,0.16344867046104974,0.17290188482550733
0.1388225806451613,0.21101594180830738,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600962,0.20731985027286873,0.173652993129631,0.17935997667181716,0.16344867046104974,0.17290188482550736
0.14687096774193548,0.21101594180830735,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600956,0.20731985027286873,0.17365299312963103,0.17935997667181713,0.16344867046104974,0.17290188482550733
0.15491935483870967,0.21101594180830735,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.1776816434360096,0.20731985027286876,0.17365299312963103,0.17935997667181716,0.16344867046104974,0.17290188482550733
0.16296774193548386,0.21101594180830735,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.1776816434360096,0.20731985027286873,0.173652993129631,0.17935997667181716,0.1634486704610497,0.17290188482550733
0.17101612903225807,0.21101594180830735,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.1776816434360096,0.20731985027286873,0.173652993129631,0.17935997667181716,0.16344867046104972,0.17290188482550736
0.17906451612903226,0.21101594180830735,0.18302696472659497,0.20538849951206622,0.18718632914126493,0.1776816434360096,0.20731985027286873,0.173652993129631,0.17935997667181716,0.16344867046104974,0.1729018848255073
0.18711290322580645,0.21101594180830738,0.18302696472659502,0.20538849951206622,0.1871863291412649,0.17768164343600956,0.20731985027286876,0.17365299312963103,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.19516129032258064,0.21101594180830735,0.18302696472659502,0.2053884995120662,0.18718632914126493,0.17768164343600956,0.20731985027286873,0.173652993129631,0.1793599766718172,0.16344867046104972,0.17290188482550733
0.20320967741935483,0.21101594180830738,0.18302696472659502,0.20538849951206622,0.1871863291412649,0.17768164343600956,0.20731985027286873,0.173652993129631,0.17935997667181713,0.16344867046104972,0.17290188482550733
0.21125806451612902,0.21101594180830735,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600956,0.20731985027286876,0.17365299312963103,0.17935997667181716,0.16344867046104974,0.1729018848255073
0.2193064516129032,0.21101594180830738,0.18302696472659497,0.20538849951206622,0.1871863291412649,0.1776816434360096,0.20731985027286876,0.17365299312963098,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.22735483870967743,0.21101594180830738,0.18302696472659502,0.2053884995120662,0.18718632914126493,0.1776816434360096,0.20731985027286873,0.17365299312963103,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.23540322580645162,0.21101594180830735,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.1776816434360096,0.20731985027286873,0.17365299312963103,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.2434516129032258,0.21101594180830735,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600956,0.20731985027286876,0.17365299312963106,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.2515,0.21101594180830738,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600956,0.20731985027286876,0.17365299312963098,0.17935997667181716,0.16344867046104974,0.17290188482550733
0.2595483870967742,0.21101594180830738,0.18302696472659502,0.20538849951206622,0.1871863291412649,0.17768164343600956,0.20731985027286876,0.173652993129631,0.17935997667181713,0.16344867046104972,0.17290188482550733
0.2675967741935484,0.21101594180830738,0.183026964726595,0.20538849951206622,0.18718632914126493,0.17768164343600956,0.20731985027286876,0.17365299312963103,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.27564516129032257,0.21101594180830738,0.18302696472659502,0.2053884995120662,0.18718632914126493,0.17768164343600956,0.20731985027286873,0.173652993129631,0.17935997667181713,0.16344867046104972,0.17290188482550733
0.28369354838709676,0.21101594180830738,0.18302696472659502,0.2053884995120662,0.18718632914126493,0.17768164343600956,0.20731985027286873,0.17365299312963103,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.29174193548387095,0.21101594180830738,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600956,0.20731985027286876,0.17365299312963103,0.17935997667181716,0.16344867046104972,0.17290188482550736
0.29979032258064514,0.21101594180830738,0.18302696472659497,0.2053884995120662,0.18718632914126493,0.1776816434360096,0.20731985027286876,0.17365299312963098,0.1793599766718171,0.16344867046104974,0.17290188482550733
0.30783870967741933,0.21101594180830738,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600956,0.20731985027286876,0.17365299312963103,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.3158870967741935,0.21101594180830735,0.183026964726595,0.20538849951206622,0.18718632914126496,0.1776816434360096,0.20731985027286873,0.173652993129631,0.17935997667181713,0.16344867046104974,0.17290188482550736
0.3239354838709677,0.21101594180830738,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.1776816434360096,0.20731985027286876,0.17365299312963103,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.33198387096774196,0.21101594180830735,0.18302696472659502,0.20538849951206622,0.1871863291412649,0.1776816434360096,0.20731985027286876,0.173652993129631,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.34003225806451615,0.21101594180830735,0.18302696472659502,0.2053884995120662,0.18718632914126493,0.17768164343600956,0.20731985027286873,0.173652993129631,0.17935997667181713,0.16344867046104972,0.17290188482550733
0.34808064516129034,0.21101594180830735,0.183026964726595,0.2053884995120662,0.18718632914126493,0.1776816434360096,0.20731985027286876,0.173652993129631,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.3561290322580645,0.21101594180830738,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600962,0.20731985027286867,0.17365299312963103,0.17935997667181716,0.16344867046104972,0.17290188482550733
0.3641774193548387,0.21101594180830738,0.18302696472659502,0.20538849951206622,0.18718632914126493,0.17768164343600956,0.20731985027286876,0.173652993129631,0.17935997667181713,0.16344867046104972,0.17290188482550733
