,0,1,2
0.34808064516129034,0.3425452140962198,0.29633595228724297,0.29913506235888904
0.3561290322580645,0.34254521409622,0.2963359522872429,0.29913506235888937
0.3641774193548387,0.34254521409621946,0.2963359522872429,0.2991350623588893
0.3722258064516129,0.3425452140962197,0.2963359522872431,0.29913506235888915
0.3802741935483871,0.34254521409621963,0.2963359522872431,0.29913506235888926
0.3883225806451613,0.3425452140962199,0.2963359522872431,0.2991350623588891
0.3963709677419355,0.34254521409621974,0.2963359522872429,0.29913506235888926
0.40441935483870967,0.3425452140962197,0.29633595228724297,0.29913506235888926
0.41246774193548386,0.3425452140962197,0.29633595228724285,0.2991350623588891
0.42051612903225805,0.34254521409621974,0.29633595228724313,0.2991350623588894
0.42856451612903224,0.34254521409621974,0.29633595228724285,0.2991350623588891
0.4366129032258064,0.3425452140962198,0.29633595228724297,0.29913506235888915
0.4446612903225806,0.34254521409621963,0.29633595228724297,0.29913506235888926
0.45270967741935486,0.3425452140962199,0.29633595228724297,0.2991350623588893
0.46075806451612905,0.34254521409622,0.2963359522872431,0.2991350623588891
0.46880645161290324,0.3425452140962198,0.29633595228724313,0.29913506235888915
0.47685483870967743,0.34254521409621974,0.29633595228724297,0.29913506235888926
0.4849032258064516,0.3425452140962198,0.2963359522872431,0.29913506235888926
0.4929516129032258,0.34254521409621996,0.29633595228724297,0.29913506235888915
0.501,0.3425452140962197,0.2963359522872431,0.2991350623588893
0.5090483870967741,0.34254521409621996,0.29633595228724285,0.2991350623588891
0.5170967741935484,0.3425452140962199,0.2963359522872431,0.2991350623588891
0.5251451612903226,0.34254521409621974,0.2963359522872432,0.29913506235888954
0.5331935483870968,0.34254521409621974,0.29633595228724297,0.29913506235888915
0.541241935483871,0.3425452140962198,0.29633595228724297,0.2991350623588891
0.5492903225806451,0.34254521409621974,0.2963359522872431,0.29913506235888915
0.5573387096774194,0.3425452140962199,0.2963359522872431,0.29913506235888904
0.5653870967741935,0.3425452140962199,0.2963359522872429,0.2991350623588893
0.5734354838709678,0.34254521409621963,0.2963359522872431,0.2991350623588891
0.5814838709677419,0.3425452140962198,0.2963359522872431,0.2991350623588893
0.5895322580645161,0.3425452140962197,0.29633595228724313,0.29913506235888926
0.5975806451612903,0.3425452140962199,0.29633595228724297,0.29913506235888926
0.6056290322580645,0.34254521409621963,0.2963359522872431,0.29913506235888954
0.6136774193548387,0.3425452140962199,0.29633595228724297,0.29913506235888915
0.6217258064516129,0.3425452140962199,0.2963359522872431,0.2991350623588893
0.629774193548387,0.3425452140962197,0.2963359522872431,0.29913506235888926
0.6378225806451613,0.34254521409621974,0.2963359522872431,0.2991350623588891
0.6458709677419354,0.3425452140962198,0.2963359522872429,0.2991350623588891
0.6539193548387097,0.34254521409621996,0.2963359522872429,0.2991350623588893
0.6619677419354839,0.3425452140962198,0.29633595228724297,0.2991350623588893
0.670016129032258,0.3425452140962198,0.2963359522872429,0.2991350623588893
0.6780645161290323,0.3425452140962199,0.29633595228724285,0.2991350623588893
0.6861129032258064,0.3425452140962197,0.2963359522872429,0.29913506235888926
0.6941612903225807,0.3425452140962197,0.2963359522872431,0.29913506235888937
0.7022096774193548,0.3425452140962197,0.2963359522872431,0.29913506235888926
0.710258064516129,0.3425452140962198,0.2963359522872429,0.2991350623588893
0.7183064516129032,0.3425452140962197,0.29633595228724297,0.2991350623588891
0.7263548387096774,0.3425452140962198,0.29633595228724285,0.29913506235888904
0.7344032258064516,0.34254521409621996,0.2963359522872431,0.29913506235888915
0.7424516129032258,0.34254521409621974,0.29633595228724313,0.29913506235888926
0.7505,0.34254521409621996,0.2963359522872431,0.2991350623588893
0.7585483870967742,0.34254521409621996,0.29633595228724313,0.2991350623588893
0.7665967741935483,0.3425452140962199,0.29633595228724313,0.29913506235888926
0.7746451612903226,0.3425452140962199,0.29633595228724297,0.2991350623588893
0.7826935483870968,0.34254521409621974,0.29633595228724297,0.29913506235888926
0.790741935483871,0.3425452140962198,0.29633595228724297,0.29913506235888926
0.7987903225806452,0.3425452140962197,0.29633595228724297,0.29913506235888926
0.8068387096774193,0.3425452140962199,0.2963359522872431,0.29913506235888926
0.8148870967741936,0.3425452140962198,0.2963359522872431,0.29913506235888926
0.8229354838709677,0.34254521409621974,0.2963359522872429,0.29913506235888915
0.830983870967742,0.3425452140962198,0.29633595228724297,0.2991350623588893
0.8390322580645161,0.34254521409621963,0.2963359522872429,0.2991350623588891
0.8470806451612903,0.3425452140962198,0.29633595228724297,0.29913506235888937
0.8551290322580645,0.34254521409621974,0.29633595228724297,0.2991350623588893
0.8631774193548387,0.3425452140962198,0.29633595228724297,0.29913506235888937
0.8712258064516128,0.3425452140962197,0.2963359522872429,0.29913506235888915
0.8792741935483871,0.3425452140962198,0.2963359522872428,0.2991350623588893
0.8873225806451612,0.34254521409622013,0.29633595228724285,0.29913506235888915
0.8953709677419355,0.3425452140962198,0.29633595228724297,0.29913506235888926
0.9034193548387097,0.3425452140962198,0.29633595228724313,0.29913506235888915
0.9114677419354839,0.34254521409621996,0.29633595228724313,0.2991350623588891
0.9195161290322581,0.3425452140962197,0.29633595228724313,0.29913506235888926
0.9275645161290322,0.3425452140962198,0.2963359522872431,0.29913506235888915
0.9356129032258065,0.3425452140962198,0.29633595228724285,0.29913506235888926
0.9436612903225806,0.34254521409621974,0.2963359522872431,0.29913506235888915
0.9517096774193549,0.34254521409621974,0.29633595228724297,0.2991350623588894
0.959758064516129,0.3425452140962197,0.2963359522872431,0.2991350623588891
0.9678064516129032,0.3425452140962197,0.2963359522872431,0.29913506235888915
0.9758548387096774,0.3425452140962198,0.2963359522872431,0.2991350623588891
0.9839032258064516,0.3425452140962198,0.2963359522872431,0.2991350623588893
0.9919516129032258,0.34254521409621974,0.29633595228724297,0.29913506235888904
1.0,0.3425452140962198,0.2963359522872429,0.29913506235888926
