,nonlinear,RB
190,2.8593425329557496e-13,2.645372389134808e-13
191,2.5904658903960273e-13,2.4523871852649093e-13
192,2.474788695921115e-13,2.0743152662530537e-13
193,2.3735472533322534e-13,2.0360024070943942e-13
194,2.1503446866972062e-13,1.789610152475916e-13
195,2.0339960645093453e-13,1.7164307943312684e-13
196,1.8490382444584176e-13,1.6486238959449808e-13
197,1.7000416743876905e-13,1.524428911940077e-13
198,1.5712394670407217e-13,1.5039440523562423e-13
199,1.470719929037647e-13,1.3809370699724733e-13
200,1.3082336877411702e-13,1.2862414439521908e-13
201,1.2315840011558356e-13,1.2561183721849193e-13
202,1.196506666072171e-13,1.1224216436828496e-13
203,1.1787857382857398e-13,1.0673658934220757e-13
204,1.1079299850275733e-13,1.0338186745360294e-13
205,1.0595045353198267e-13,9.841118087614153e-14
206,9.838214034899533e-14,9.119968822298253e-14
207,9.509019315823559e-14,8.717319581626545e-14
208,8.473484802807341e-14,8.289226083562735e-14
209,7.69671581627673e-14,8.140148626362116e-14
210,7.568422780814065e-14,7.379104541715576e-14
211,7.21555479875267e-14,6.657070544223436e-14
212,7.100379615292027e-14,6.425573965444972e-14
213,6.644525830863834e-14,6.12029110823191e-14
214,6.405422012936612e-14,5.699788381058581e-14
215,5.983310654671406e-14,5.421634655791706e-14
216,5.3347642417487705e-14,5.143799943388162e-14
217,5.255928203384748e-14,4.9844757257698695e-14
218,4.738672147105505e-14,4.8820838466346333e-14
219,4.5713609974504976e-14,4.547426864318415e-14
220,4.324907919301786e-14,4.3630839876567836e-14
221,4.283550915309196e-14,4.3172038299536045e-14
222,4.087842268941091e-14,3.8745815312327244e-14
223,3.7576625688580873e-14,3.496309799111768e-14
224,3.618157777273888e-14,3.3272286742836285e-14
225,3.498562846570437e-14,3.1952075514104663e-14
226,3.324793597085606e-14,3.102198644229035e-14
227,3.0829787212026885e-14,2.955262019160373e-14
228,2.775350712685144e-14,2.8152403974283603e-14
229,2.5790348900980677e-14,2.6087395407632663e-14
230,2.4969348005328305e-14,2.560172127074818e-14
231,2.4647691630629958e-14,2.5529425741277976e-14
232,2.351923853812653e-14,2.321824119583927e-14
233,2.1992956529141447e-14,2.2698973626375573e-14
234,2.113220671762963e-14,2.1473181894404187e-14
235,2.0555187463797893e-14,2.0775636283531662e-14
236,2.0054761154385284e-14,1.9785057967281663e-14
237,1.8976636880301245e-14,1.8871451275110643e-14
238,1.8341085856775898e-14,1.8148859843257643e-14
239,1.730912888815391e-14,1.717561995977341e-14
240,1.641103117194589e-14,1.676367286801871e-14
241,1.5428680821687753e-14,1.6414131066672246e-14
242,1.4909268320078137e-14,1.5351235107167275e-14
243,1.4648022321552127e-14,1.4942297037436168e-14
244,1.3728494333917333e-14,1.4086771146164365e-14
245,1.3535424319476911e-14,1.3921100805863273e-14
246,1.3083902769368293e-14,1.3716181326582214e-14
247,1.2403385935930213e-14,1.2844859242363108e-14
248,1.227039906011883e-14,1.2481443257795113e-14
249,1.1469414331535942e-14,1.2323261746927109e-14
250,1.1200205263590055e-14,1.141142193837734e-14
251,1.06963189598656e-14,1.072114424288568e-14
252,1.066643143973e-14,1.0171162603043607e-14
253,1.0338638608509744e-14,9.789178576169973e-15
254,9.73619359941025e-15,9.68840217815043e-15
