,which,timesteps,mass,mass_change,outflow
0,rom,0.002,1.0002919650365447,0.06596597085632538,-4.317522755715976e-05
1,rom,0.004,1.0003907694643699,0.03283845696883114,-7.886522565705615e-05
2,rom,0.006,1.00042331886442,0.010294730885151981,-0.00010181799023779026
3,rom,0.008,1.0004319483879105,0.0018806512243063622,-9.246305597076505e-05
4,rom,0.01,1.0004308414693173,-0.001680397930303723,-6.959927990941685e-05
5,rom,0.012,1.0004252267961893,-0.003391415531239783,-2.1646879078625993e-05
6,rom,0.014,1.0004172758071923,-0.004323524995630823,8.013017227273283e-05
7,rom,0.016,1.0004079326962068,-0.004883760149343441,0.00024471515868592584
8,rom,0.018000000000000002,1.000397740766595,-0.005203282432031386,0.0004571530595421526
9,rom,0.020000000000000004,1.0003871195664786,-0.005315624443058553,0.0007073300838919168
10,rom,0.022000000000000006,1.0003764782688227,-0.005296846770419528,0.0009669850666173458
11,rom,0.024000000000000007,1.000365932179397,-0.005321096217536514,0.0011266249020966603
12,rom,0.02600000000000001,1.0003551938839526,-0.0057526542377450696,0.0008879984150313366
13,rom,0.02800000000000001,1.000342921562446,-0.007464960627867612,-0.0004531800520515269
14,rom,0.030000000000000013,1.000325334041441,-0.012161673372035331,-0.004376245716188236
15,rom,0.032000000000000015,1.0002942748689578,-0.02307097755072096,-0.01374449470317802
16,rom,0.034000000000000016,1.0002330501312382,-0.0460279699916466,-0.0336810253972185
17,rom,0.03600000000000002,1.0001101629889912,-0.08932138401315792,-0.0722849727530714
18,rom,0.03800000000000002,0.9998757645951856,-0.16466539021395277,-0.14136519031616707
19,rom,0.04000000000000002,0.9994515014281354,-0.2875495077866441,-0.2565595645173006
20,rom,0.04200000000000002,0.998725566564039,-0.47465876951213737,-0.43597617651917986
21,rom,0.044000000000000025,0.9975528663500869,-0.7400041339913621,-0.6964358697550225
22,rom,0.04600000000000003,0.9957655500280735,-1.0895799296249398,-1.0476691025079115
23,rom,0.04800000000000003,0.9931945466315871,-1.5162234161582855,-1.4851592328706824
24,rom,0.05000000000000003,0.9897006563634404,-1.9976130886679433,-1.9857132323958215
25,rom,0.05200000000000003,0.9852040942769154,-2.5014827107412705,-2.511489351902417
