,which,timesteps,mass,mass_change,outflow
0,fom,0.002,1.0001348197589397,0.030292353744442835,-6.579910522160147e-07
1,fom,0.004,1.000180226587519,0.01511447483493189,-9.974189185528012e-07
2,fom,0.006,1.0001952776582794,0.004866934794511835,9.524029756140277e-08
3,fom,0.008,1.000199694326697,0.0012072684428821034,4.07697851170806e-06
4,fom,0.01,1.000200106732051,-0.00022830566898113247,1.2537637251868872e-05
5,fom,0.012,1.0001987811040212,-0.0008945246736113965,2.710656241341263e-05
6,fom,0.014,1.0001965286333565,-0.001276195304988903,4.941009986588159e-05
7,fom,0.016,1.0001936763228012,-0.0015343427469116655,8.104793944741323e-05
8,fom,0.018000000000000002,1.0001903912623689,-0.0017218326688883678,0.00012356958882372697
9,fom,0.020000000000000004,1.0001867889921257,-0.0018554143789151212,0.00017842708204307786
10,fom,0.022000000000000006,1.0001829696048532,-0.0019399394653452084,0.0002468460245308506
11,fom,0.024000000000000007,1.0001790292342643,-0.0019769072985287295,0.0003294585492821699
12,fom,0.02600000000000001,1.000175061975659,-0.0019685284181614193,0.000425296287790804
13,fom,0.02800000000000001,1.0001711551205916,-0.001922056055814192,0.0005291900371160334
14,fom,0.030000000000000013,1.0001673737514358,-0.0018580269086632129,0.0006255096326547677
15,fom,0.032000000000000015,1.000163723012957,-0.0018273780557076513,0.0006741883581821212
16,fom,0.034000000000000016,1.000160064239213,-0.0019451545492099598,0.0005819181375916318
17,fom,0.03600000000000002,1.0001559423947601,-0.00245175598601044,0.0001476039609682047
18,fom,0.03800000000000002,1.000150257215269,-0.0038145572407444206,-0.0010319289514503862
19,fom,0.04000000000000002,1.0001406841657972,-0.006880115832885725,-0.0037093259965967286
20,fom,0.04200000000000002,1.0001227367519374,-0.013075988298971719,-0.009191689269797252
21,fom,0.044000000000000025,1.0000883802126013,-0.024638121686348935,-0.01958629077562781
22,fom,0.04600000000000003,1.000024184265192,-0.04480498308975789,-0.03803493778730527
23,fom,0.04800000000000003,0.9999091602802422,-0.07787926496202746,-0.06884054084327186
24,fom,0.05000000000000003,0.9997126672053439,-0.12902625932526002,-0.11734821853805787
25,fom,0.05200000000000003,0.9993930552429412,-0.20367791322545292,-0.18942581834534455
26,fom,0.054000000000000034,0.9988979555524421,-0.30647583853773974,-0.29042657161117724
27,fom,0.056000000000000036,0.9981671518887902,-0.4398512154931422,-0.4236558564759871
28,fom,0.05800000000000004,0.9971385506904695,-0.6026123362642688,-0.5886495459962233
29,fom,0.06000000000000004,0.9957567025437332,-0.7892002516037278,-0.779969438557944
30,fom,0.06200000000000004,0.9939817496840546,-0.9903320569030483,-0.9874845678135804
31,fom,0.06400000000000004,0.991795374316121,-1.195285883751812,-1.1987695128501175
32,fom,0.06600000000000004,0.9892006061490474,-1.3951134991585512,-1.4030609950948858
33,fom,0.06800000000000005,0.9862149203194868,-1.585220892364403,-1.5948215809964623
34,fom,0.07000000000000005,0.9828597225795898,-1.7658834529469813,-1.774750218152358
35,fom,0.07200000000000005,0.9791513865076988,-1.9404973677016046,-1.9476535317485284
36,fom,0.07400000000000005,0.9750977331087833,-2.112786316801812,-2.118718071489901
37,fom,0.07600000000000005,0.9707002412404916,-2.2846574931673636,-2.290571135911348
38,fom,0.07800000000000006,0.9659591031361139,-2.4556857623031503,-2.462586238179133
39,fom,0.08000000000000006,0.960877498191279,-2.624008513606224,-2.6321890082755313
40,fom,0.08200000000000006,0.955463069081689,-2.7876457688169873,-2.796769498826123
41,fom,0.08400000000000006,0.949726915116011,-2.945326610212656,-2.9548488015345247
42,fom,0.08600000000000006,0.9436817626408384,-3.0965370909132317,-3.1060727778224906
43,fom,0.08800000000000006,0.9373407667523581,-3.241106275842065,-3.2505293628877348
44,fom,0.09000000000000007,0.9307173375374701,-3.378809009983774,-3.388137275025342
45,fom,0.09200000000000007,0.923825530712423,-3.5092346304547717,-3.5184795693303044
46,fom,0.09400000000000007,0.916680399015651,-3.631872246075085,-3.6409745415511416
47,fom,0.09600000000000007,0.9092980417281227,-3.7462404082982124,-3.7550920548176836
48,fom,0.09800000000000007,0.9016954373824582,-3.8519491125697245,-3.8604403046836255
49,fom,0.10000000000000007,0.8938902452778438,-3.9486911043663806,-3.956734906467163
50,fom,0.10200000000000008,0.8859006729649926,-4.036211500713704,-4.043741694305723
51,fom,0.10400000000000008,0.877745399274989,-4.114291438635786,-4.121251557832888
52,fom,0.10600000000000008,0.8694435072104495,-4.182749290423477,-4.18908678901824
53,fom,0.10800000000000008,0.861014402113295,-4.241447398134923,-4.247114407973382
54,fom,0.11000000000000008,0.8524777176179098,-4.290295462810262,-4.295251514426144
55,fom,0.11200000000000009,0.843853220262054,-4.3292497544972495,-4.33346316490981
56,fom,0.11400000000000009,0.8351607185999208,-4.358310849086555,-4.361758593632962
57,fom,0.11600000000000009,0.8264199768657078,-4.377521709954701,-4.380188845418164
58,fom,0.11800000000000009,0.817650631760102,-4.386966208874937,-4.388845487361136
59,fom,0.12000000000000009,0.808872112030208,-4.386767559874105,-4.387859220943656
60,fom,0.1220000000000001,0.8001035615206056,-4.377086381121692,-4.377397917994964
61,fom,0.1240000000000001,0.7913637665057213,-4.3581184234337265,-4.357664229761537
62,fom,0.12600000000000008,0.7826710878268707,-4.330092098737026,-4.328893014191785
63,fom,0.12800000000000009,0.7740433981107732,-4.293265898848292,-4.29134869432926
64,fom,0.1300000000000001,0.7654980242314775,-4.2479257462919024,-4.245322572671204
65,fom,0.1320000000000001,0.7570516951256056,-4.194382298408794,-4.191130111972657
66,fom,0.1340000000000001,0.7487204950378423,-4.132968217642113,-4.129108193810838
67,fom,0.1360000000000001,0.7405198222550371,-4.064035416135897,-4.059612360384152
68,fom,0.1380000000000001,0.7324643533732987,-3.9879522854393,-3.983014044981911
69,fom,0.1400000000000001,0.7245680131132799,-3.9051009324407304,-3.8996978092013084
70,fom,0.1420000000000001,0.7168439496435358,-3.815874452946566,-3.810058620204706
71,fom,0.1440000000000001,0.7093045153014936,-3.720674276440239,-3.714499206003862
72,fom,0.1460000000000001,0.7019612525377749,-3.6199076085363933,-3.613427518113968
73,fom,0.1480000000000001,0.6948248848673481,-3.5139849871196613,-3.507254316686984
74,fom,0.1500000000000001,0.6879053125892962,-3.4033179606398067,-3.3963908831734924
75,fom,0.1520000000000001,0.6812116130247888,-3.288316895100729,-3.2812468637259684
76,fom,0.1540000000000001,0.6747520450088933,-3.1693889179604806,-3.162228250058392
77,fom,0.1560000000000001,0.6685340573529469,-3.0469360086459174,-3.039735507733022
78,fom,0.1580000000000001,0.6625643009743096,-2.9213532445227783,-2.9141618614394793
79,fom,0.16000000000000011,0.6568486443748558,-2.793027208126991,-2.7858917431705685
80,fom,0.16200000000000012,0.6513921921418017,-2.6623345579048494,-2.655299404816375
81,fom,0.16400000000000012,0.6461993061432364,-2.5296407620457315,-2.522747693652377
82,fom,0.16600000000000012,0.6412736290936187,-2.3952989934098445,-2.3885869878362582
83,fom,0.16800000000000012,0.636618110169597,-2.2596491826125664,-2.253154288484443
84,fom,0.17000000000000012,0.6322350323631685,-2.123017225400675,-2.1167724642475294
85,fom,0.17200000000000013,0.6281260412679943,-1.985714339326955,-1.9797496432338908
86,fom,0.17400000000000013,0.6242921750058607,-1.8480365635456242,-1.8423787458794876
87,fom,0.17600000000000013,0.6207338950138118,-1.7102643944933993,-1.7049371512785627
88,fom,0.17800000000000013,0.617451117427887,-1.5726625494378033,-1.5676864887373851
89,fom,0.18000000000000013,0.6144432448160606,-1.4354798493301235,-1.4308725458472233
90,fom,0.18200000000000013,0.6117091980305666,-1.2989492120188684,-1.294725284076188
91,fom,0.18400000000000014,0.6092474479679851,-1.16328774662533,-1.1594589526783112
92,fom,0.18600000000000014,0.6070560470440652,-1.028696939725654,-1.025272291601804
93,fom,0.18800000000000014,0.6051326602090825,-0.895362923959947,-0.8923488140657034
94,fom,0.19000000000000014,0.6034745953482255,-0.7634568197433245,-0.7608571595755977
95,fom,0.19200000000000014,0.6020788329301092,-0.6331351409418484,-0.6309515083571566
