,0
0,3.1622776601683777
1,3.1564005505517676e-16
2,1.460758162989861e-16
3,1.203842187636242e-16
4,1.1838490652647784e-16
5,1.1565955753065308e-16
6,1.1453042931692587e-16
7,1.1000286570191228e-16
8,1.0811680493500499e-16
9,1.0430172847296176e-16
