,which,timesteps,mass,mass_change,outflow
0,fom,0.002,1.0696366844772953,-0.057620092680508606,-0.05604272872628029
1,fom,0.004,1.069464566315896,-0.11449806871877133,-0.11288351769894145
2,fom,0.006,1.0691786922024202,-0.17201475654321507,-0.1706541984619778
3,fom,0.008,1.068776507289723,-0.2307232623324218,-0.22941222805993974
4,fom,0.01,1.0682557991530905,-0.29051847961658606,-0.28919161700464
5,fom,0.012,1.0676144333712567,-0.3513829414429903,-0.3500192861763372
6,fom,0.014,1.0668502673873186,-0.4133277865138729,-0.41192033154536106
7,fom,0.016,1.0659611222252012,-0.47637367677161313,-0.47491972447931813
8,fom,0.018000000000000002,1.0649447726802321,-0.5405447214670289,-0.5390428693325673
9,fom,0.020000000000000004,1.0637989433393331,-0.6058665645628514,-0.6043157960119192
10,fom,0.022000000000000006,1.0625213064219807,-0.672365790701901,-0.6707652366209749
11,fom,0.024000000000000007,1.0611094801765255,-0.7400697475670737,-0.7384186656981598
12,fom,0.02600000000000001,1.0595610274317124,-0.809006499990661,-0.8073043289940314
13,fom,0.02800000000000001,1.0578734541765629,-0.8792048239773531,-0.87745126714001
14,fom,0.030000000000000013,1.056044208135803,-0.9506942023022047,-0.9488893305046683
15,fom,0.032000000000000015,1.054070677367354,-1.023504779728568,-1.0216491649454567
16,fom,0.034000000000000016,1.0519501890168887,-1.0976671792510828,-1.0957621030846814
17,fom,0.03600000000000002,1.0496800086503497,-1.173211921361994,-1.1712597733783912
18,fom,0.03800000000000002,1.0472573413314408,-1.2501678090339752,-1.2481729345891979
19,fom,0.04000000000000002,1.0446793374142138,-1.328557838160327,-1.3265283597213107
20,fom,0.04200000000000002,1.0419431099787995,-1.4083896978044352,-1.40634123204941
21,fom,0.044000000000000025,1.039045778622996,-1.489635547376078,-1.4875981675845307
22,fom,0.04600000000000003,1.0359845677892952,-1.5721927574766092,-1.5702226465973443
23,fom,0.04800000000000003,1.0327570075930896,-1.6558149982511816,-1.6540112890319985
24,fom,0.05000000000000003,1.0293613077962904,-1.740004433558151,-1.7385288201065323
25,fom,0.05200000000000003,1.025796989858857,-1.8238653062083166,-1.8229566897035658
26,fom,0.054000000000000034,1.0220658465714572,-1.9059407990935084,-1.9059108009368075
27,fom,0.056000000000000036,1.018173226662483,-1.9840875054634166,-1.9852794171863268
28,fom,0.05800000000000004,1.0141294965496035,-2.0554731743309684,-2.0581734833950316
29,fom,0.06000000000000004,1.0099513339651591,-2.116789479036152,-2.121102196082658
30,fom,0.06200000000000004,1.0056623386334589,-2.16472592867728,-2.1704507296087083
31,fom,0.06400000000000004,1.00129243025045,-2.1966475317532206,-2.2032247927943134
32,fom,0.06600000000000004,0.996875748506446,-2.211293291850991,-2.2178691485399855
33,fom,0.06800000000000005,0.992447257083046,-2.209237896639349,-2.2148536030661177
34,fom,0.07000000000000005,0.9880387969198886,-2.1929003104994016,-2.1967464012302065
35,fom,0.07200000000000005,0.9836756558410484,-2.1660421068166733,-2.1676802528709143
36,fom,0.07400000000000005,0.9793746284926219,-2.1328997298646346,-2.1323678210605967
37,fom,0.07600000000000005,0.9751440569215899,-2.0972350033959253,-2.095002220390314
38,fom,0.07800000000000006,0.9709856884790382,-2.0616050275670816,-2.05840151496131
39,fom,0.08000000000000006,0.9668976368113216,-2.0270540885857224,-2.023639747650962
40,fom,0.08200000000000006,0.9628774721246953,-1.9932707910018665,-1.9902222237046001
41,fom,0.08400000000000006,0.9589245536473141,-1.9590962813648694,-1.9566805332774377
42,fom,0.08600000000000006,0.9550410869992358,-1.9231655361747202,-1.9213356100314052
43,fom,0.08800000000000006,0.9512318915026152,-1.8844463012080148,-1.8829447759456115
44,fom,0.09000000000000007,0.9475033017944038,-1.8425136993943936,-1.8410276786907713
45,fom,0.09200000000000007,0.9438618367050376,-1.7975281747067695,-1.79582430232487
46,fom,0.09400000000000007,0.9403131890955767,-1.750007402191972,-1.7479970989662743
47,fom,0.09600000000000007,0.9368618070962698,-1.7005426105410615,-1.6982695381542015
48,fom,0.09800000000000007,0.9335110186534125,-1.6495897915695945,-1.6471680536411737
49,fom,0.10000000000000007,0.9302634479299914,-1.5973942708664701,-1.5949394914296562
50,fom,0.10200000000000008,0.9271214415699466,-1.5440308194163976,-1.5416162349684175
51,fom,0.10400000000000008,0.9240873246523258,-1.4894978637169376,-1.4871456191056285
52,fom,0.10600000000000008,0.9211634501150788,-1.433803406719114,-1.431501634949528
53,fom,0.10800000000000008,0.9183521110254493,-1.3770081164111714,-1.3747359176500524
54,fom,0.11000000000000008,0.9156554176494341,-1.3192243611720167,-1.3169699385998845
55,fom,0.11200000000000009,0.9130752135807613,-1.2605908068389904,-1.2583571462540268
56,fom,0.11400000000000009,0.9106130544220782,-1.201245236394921,-1.199046033799533
57,fom,0.11600000000000009,0.9082702326351816,-1.1413091186930346,-1.1391612529358186
58,fom,0.11800000000000009,0.906047817947306,-1.0808857016270934,-1.078803479702123
59,fom,0.12000000000000009,0.9039466898286732,-1.020066023326438,-1.018059187412936
60,fom,0.1220000000000001,0.9019675538540003,-0.9589360108563372,-0.9570106944711488
61,fom,0.1240000000000001,0.9001109457852479,-0.8975806037167522,-0.8957413208005292
62,fom,0.12600000000000008,0.8983772314391333,-0.8360843359629666,-0.8343354867074765
63,fom,0.12800000000000009,0.896766608441396,-0.7745298923390043,-0.7728762643461343
64,fom,0.1300000000000001,0.8952791118697773,-0.7129964254812826,-0.7114429505549402
65,fom,0.1320000000000001,0.8939146227394709,-0.6515586317736577,-0.6501099153000385
66,fom,0.1340000000000001,0.8926728773426826,-0.5902866779074201,-0.5889466715435764
67,fom,0.1360000000000001,0.8915534760278412,-0.5292465854953854,-0.5280185054579526
68,fom,0.1380000000000001,0.8905558910007011,-0.46850065725917434,-0.46738706685439085
69,fom,0.1400000000000001,0.8896794733988045,-0.40810773708510606,-0.40711066876246865
70,fom,0.1420000000000001,0.8889234600523607,-0.34812330263037095,-0.3472443417391425
71,fom,0.1440000000000001,0.888286980188283,-0.28859948338533226,-0.28783979945618454
72,fom,0.1460000000000001,0.8877690621188193,-0.22958508907075514,-0.22894543697002948
73,fom,0.1480000000000001,0.887368639832,-0.17112568324278987,-0.17060640066925342
74,fom,0.1500000000000001,0.8870845593858482,-0.11326369551215021,-0.11286471050249347
75,fom,0.1520000000000001,0.8869155850499514,-0.05603855068322949,-0.05575939956203707
76,fom,0.1540000000000001,0.8868604051831153,0.0005132021014819799,0.0006733519686155554
77,fom,0.1560000000000001,0.8869176378583573,0.056357766275466625,0.05640009416756488
78,fom,0.1580000000000001,0.8870858362482171,0.11146397939373887,0.11138999158516588
79,fom,0.16000000000000011,0.8873634937759323,0.16580319580741798,0.1656147083798497
80,fom,0.16200000000000012,0.8877490490314468,0.2193491682856985,0.21904829134613443
81,fom,0.16400000000000012,0.8882408904490751,0.2720779283154895,0.27166705085680787
82,fom,0.16600000000000012,0.8888373607447088,0.32396766590975234,0.32344944111591567
83,fom,0.16800000000000012,0.8895367611127141,0.37499860987691425,0.3743759410264518
84,fom,0.17000000000000012,0.8903373551842164,0.42515290918457294,0.42442893635703466
85,fom,0.17200000000000013,0.8912373727494524,0.47441451577359683,0.4735926034421637
86,fom,0.17400000000000013,0.8922350132473108,0.5227690690763065,0.5218527945584115
87,fom,0.17600000000000013,0.8933284490257576,0.5702037825619788,0.5691969252441825
88,fom,0.17800000000000013,0.8945158283775587,0.6167073326937833,0.6156138639703501
89,fom,0.18000000000000013,0.8957952783565327,0.6622697507120412,0.6610938246060181
90,fom,0.18200000000000013,0.8971649073804069,0.706882317566937,0.7056282620443893
91,fom,0.18400000000000014,0.8986228076268005,0.7505374622026328,0.7492097712025362
92,fom,0.18600000000000014,0.9001670572292174,0.793228663250517,0.7918319894405218
93,fom,0.18800000000000014,0.9017957222798025,0.8349503540463488,0.8334895023009041
94,fom,0.19000000000000014,0.9035068586454028,0.8756978308033514,0.8741777523717316
95,fom,0.19200000000000014,0.9052985136030159,0.9154671637277845,0.9138929510327364
96,fom,0.19400000000000014,0.907168727300314,0.9542551108717157,0.9526319928520699
97,fom,0.19600000000000015,0.9091155340465028,0.992059034543108,0.990392372447652
98,fom,0.19800000000000015,0.9111369634384864,1.0288768201712484,1.0271721036948152
99,fom,0.20000000000000015,0.9132310413271878,1.0647067975692315,1.062969641229842
100,fom,0.20200000000000015,0.9153957906287633,1.0995476645789537,1.0977838042493189
101,fom,0.20400000000000015,0.9176292319855036,1.1333984131195185,1.1316137026259976
102,fom,0.20600000000000016,0.9199293842812414,1.1662582576199287,1.16445866535012
103,fom,0.20800000000000016,0.9222942650159833,1.1981265658027873,1.1963181712658786
104,fom,0.21000000000000016,0.9247218905444525,1.2290027917317703,1.2271917820172848
105,fom,0.21200000000000016,0.9272102761829104,1.2588864109725206,1.257079077059361
106,fom,0.21400000000000016,0.9297574361883426,1.2877768576864401,1.2859795905420133
107,fom,0.21600000000000016,0.9323613836136562,1.3156734634423572,1.3138927498433095
108,fom,0.21800000000000017,0.935020130042112,1.3425753975153942,1.3408178155192578
109,fom,0.22000000000000017,0.9377316852037177,1.3684816084622853,1.3667538224464413
110,fom,0.22200000000000017,0.9404940564759612,1.3933907667701417,1.3916995219559085
111,fom,0.22400000000000017,0.9433052482707983,1.4173012084037206,1.415653324783994
112,fom,0.22600000000000017,0.9461632613095761,1.4402108791021218,1.4386132446908362
