,nonlinear,RB
94,-9.013026345632328,-8.97879038593725
95,-9.036359795884307,-8.98998018171005
96,-9.070888614546966,-9.067865435137234
97,-9.110429094113861,-9.093837383360377
98,-9.128464913762086,-9.121290823108891
99,-9.168262564536615,-9.171802141130163
100,-9.199956704125304,-9.268557408482456
101,-9.248321617748223,-9.307074790235882
102,-9.327039433668519,-9.350416549191294
103,-9.35227864464438,-9.36970743007063
104,-9.37576020522836,-9.397186293618475
105,-9.461027979382731,-9.457388196196545
106,-9.497812638629828,-9.50180810691383
107,-9.523291732377977,-9.550956721573318
108,-9.553130554271304,-9.602985289074413
109,-9.629057715939005,-9.637626674695902
110,-9.684900594783986,-9.722124124995911
111,-9.726316421996227,-9.746135565470226
112,-9.731007437534341,-9.753969735991998
113,-9.772899455426526,-9.838534932154623
114,-9.831404062849964,-9.844781280972448
115,-9.86386113011842,-9.871237006151716
116,-9.905139219597487,-9.90310432215441
117,-9.956361185271982,-9.935530010963078
118,-9.993361370091712,-9.987915923109927
119,-10.034491722735533,-10.031024515612042
120,-10.038781359282199,-10.090601188936885
121,-10.05691937943973,-10.129841686758889
122,-10.102408920984598,-10.183340401837334
123,-10.19620558819352,-10.223349532564965
124,-10.212034755777193,-10.261938748122928
125,-10.2724975924869,-10.292221589871774
126,-10.286077455259262,-10.326411564662708
127,-10.315452162660979,-10.396789358475512
128,-10.348481410465242,-10.40598805613685
129,-10.395383059023713,-10.428008479061369
130,-10.412677855800984,-10.484567668847795
131,-10.435426001223751,-10.516230720028675
132,-10.511264349703675,-10.552864056568495
133,-10.567815961903246,-10.593220806799103
134,-10.588125168972871,-10.632792369244175
135,-10.618059735732674,-10.678291815014692
136,-10.651503389629479,-10.739123819511804
137,-10.732799916958346,-10.752204187687159
138,-10.754854297861755,-10.814680427166252
139,-10.796838345481282,-10.86374568841212
140,-10.820329762781109,-10.879040413703823
141,-10.88866943604026,-10.900201893902706
142,-10.928563105234662,-10.950923324997879
143,-10.966365643160206,-11.023716269047906
144,-10.995232694989095,-11.039826814218033
145,-11.01177510889801,-11.082018871575364
146,-11.035996258435777,-11.149420316210202
147,-11.113941261395356,-11.15957735151771
148,-11.158289814184544,-11.200704955530854
149,-11.183031740777016,-11.230790002764529
150,-11.26111756768257,-11.253172373718412
151,-11.280815668037816,-11.276797055384574
152,-11.296646481638598,-11.384582731588797
153,-11.338629845895285,-11.419962558200949
154,-11.347482780993053,-11.426012368404471
155,-11.400050454289529,-11.481646244546042
156,-11.464330319755723,-11.491754461043868
157,-11.520400653239404,-11.548272801855154
158,-11.549158320362304,-11.578915838790719
159,-11.573462125473934,-11.597503285216902
160,-11.594232375591087,-11.662927086476389
161,-11.631594516591214,-11.673017871083447
162,-11.66269335481275,-11.707272827864914
163,-11.696394162748183,-11.761120398299697
164,-11.701267433800451,-11.80914184146973
165,-11.789353305138533,-11.81866565707524
166,-11.801826179202978,-11.861887426620786
167,-11.857156492415363,-11.898301896847803
168,-11.877594888648446,-11.93846857338808
169,-11.892715395096651,-11.96180174287397
170,-11.942091873140313,-11.979471062800604
171,-11.985102924800472,-12.022736377585208
172,-12.000416775988281,-12.035959751677138
173,-12.033389799520767,-12.050325066780395
174,-12.052337915825468,-12.081050372047269
175,-12.0977198912342,-12.137203446270304
176,-12.101780469453026,-12.172704977768356
177,-12.148840560639933,-12.194445094366403
178,-12.1908109707937,-12.22028116996991
179,-12.231800347687956,-12.239920404690686
180,-12.273292822551241,-12.27752345510158
181,-12.278873329200605,-12.340484962807805
182,-12.311462738106968,-12.360793680403221
183,-12.342282648115312,-12.373826991050441
184,-12.359063338655485,-12.426494982888022
185,-12.386382054363121,-12.443542381852062
186,-12.447636669124964,-12.492208995583782
187,-12.463405575697486,-12.511794543602967
188,-12.49412431243576,-12.53522375880698
189,-12.514375717208718,-12.554677843588305
190,-12.543733815519282,-12.5775131836807
191,-12.586622121852178,-12.610410961906766
192,-12.606461876372052,-12.683125236380592
193,-12.624602117787134,-12.691221712883808
194,-12.667491919836806,-12.74724156514759
195,-12.691649891709995,-12.765373702431038
196,-12.733054106047163,-12.782878409574305
197,-12.769540432307155,-12.816892823100495
198,-12.80375762063227,-12.82276831946572
199,-12.832470022618589,-12.859826111998064
200,-12.883314671736903,-12.890677501136572
201,-12.909535961417806,-12.90096943228324
202,-12.922084877468183,-12.949843967388285
203,-12.928565127166593,-12.97168667874364
204,-12.955487683720346,-12.985555627155076
205,-12.974897179906316,-13.006955556884126
206,-13.007083733396462,-13.04000664635656
207,-13.021864270411463,-13.059617032253088
208,-13.071937945114326,-13.081486015086382
209,-13.113694548480318,-13.089367665501504
210,-13.120994615738645,-13.131996336847271
211,-13.141730270700283,-13.176716840854452
212,-13.148718431503555,-13.192088072838352
213,-13.177536005900624,-13.213227920388425
214,-13.193452252047004,-13.244141268300247
215,-13.223058447917257,-13.265869751292518
216,-13.272884768511293,-13.288715930669397
217,-13.279350575922932,-13.302380514660063
218,-13.324343337645482,-13.31139476612775
219,-13.339954481399317,-13.342234276910627
220,-13.36402313457254,-13.360206426934148
221,-13.368196066604524,-13.364797446332302
222,-13.388505869979527,-13.411775195993888
223,-13.425082221325027,-13.456390092604064
224,-13.441512498751667,-13.477917349847532
225,-13.456110320215869,-13.495500926080027
226,-13.478235310489936,-13.508330396293402
227,-13.511029472774673,-13.52940400769955
228,-13.556682128591811,-13.55048451419846
229,-13.588542782532645,-13.583569279142743
230,-13.602592797712129,-13.59173083495152
231,-13.608223748152392,-13.592958954102883
232,-13.62857674314195,-13.634170681577281
233,-13.657716384191595,-13.643993779744276
234,-13.675055149646713,-13.668103597073145
235,-13.68707855808958,-13.682445666451427
236,-13.697782505956091,-13.703662672977753
237,-13.721780752590758,-13.724194699912633
238,-13.736574956144405,-13.741150653235863
239,-13.761724788195519,-13.765087577980244
240,-13.784864129597965,-13.775630822724887
241,-13.811671205262414,-13.784782103061836
242,-13.826543669246515,-13.81385667695238
243,-13.834221006901368,-13.825582634515204
244,-13.862377091192101,-13.851188540893496
245,-13.868528125063856,-13.856326421693144
246,-13.883262691915117,-13.86276678218836
247,-13.906459742857027,-13.891270650494555
248,-13.911141312840288,-13.903735193286938
249,-13.94045875812978,-13.90927432697627
250,-13.950774018041638,-13.94266023625536
251,-13.970765655068789,-13.969758860925737
252,-13.971980853795415,-13.992629402708653
253,-13.98553664535598,-14.009253748932668
254,-14.011610798960445,-14.013747841363129
255,-14.017729670903345,-14.040551547069532
256,-14.04012222745264,-14.07925975692489
257,-14.073980067182914,-14.09952812894442
258,-14.102984184541672,-14.117214472826216
259,-14.111285956367356,-14.149455045623288
260,-14.13184371223189,-14.153377492358487
261,-14.150436486544162,-14.165579407212473
262,-14.16954612887073,-14.183661515141482
263,-14.214049549913991,-14.185054249221965
264,-14.226613711876606,-14.202464030374081
265,-14.24691005196931,-14.217331149782327
266,-14.25016448192539,-14.233751956532581
267,-14.272229521763188,-14.271168405691391
268,-14.283747417372593,-14.325585616928644
269,-14.29043057494783,-14.347001490001748
270,-14.302748861140092,-14.39632800336381
271,-14.321887368517046,-14.404797239697066
272,-14.35881628839884,-14.421701442585816
273,-14.3907658608021,-14.439051341840127
274,-14.399669967094919,-14.450755665613496
275,-14.453286258801073,-14.465250332401007
276,-14.465378992691658,-14.49978134105536
277,-14.478489784996025,-14.532033085199219
278,-14.498784265075177,-14.57465698953534
279,-14.515338655891458,-14.58326485554704
280,-14.533225260440865,-14.590330873301042
281,-14.568753849660167,-14.612124697334115
282,-14.592889892657906,-14.616761555119478
283,-14.632013710207636,-14.658083513566714
284,-14.64383536287299,-14.682045328219571
285,-14.654659898809845,-14.696008510447614
286,-14.701793214246704,-14.70751683540273
287,-14.71769544000548,-14.762699624799298
288,-14.740984381311272,-14.792531504098097
289,-14.742375113824316,-14.819089766219259
290,-14.754242424467034,-14.839426374411275
291,-14.779555812672452,-14.85163041792217
292,-14.82324410464013,-14.886072863194757
293,-14.851546397732927,-14.90717366858046
294,-14.869508001685704,-14.968594946049198
295,-14.890159369782179,
296,-14.905274705777025,
297,-14.916379577574169,
298,-14.950404653169933,
299,-14.98703908152266,
