,nonlinear,RB
247,2.0908498470262327e-15,1.0017399507728208e-14
248,2.079559231477791e-15,9.812901349241595e-15
249,2.076821074260739e-15,9.015034850983703e-15
250,2.0680662094464216e-15,8.63877433701304e-15
251,2.0634102886133435e-15,8.097756936008876e-15
252,2.055451936588279e-15,7.52931991884052e-15
253,2.0454068987636897e-15,7.155508017194819e-15
254,2.0402841811922533e-15,6.983895130114892e-15
255,2.0386246786727103e-15,6.87983645903597e-15
256,2.0335042488575283e-15,6.585950304739803e-15
257,2.0229144816985697e-15,6.4251210509974156e-15
258,2.0163995166438302e-15,6.2956699976140665e-15
259,2.0081164376268577e-15,6.121861814143585e-15
260,2.0004965867832882e-15,5.776936918409667e-15
261,1.9944253196767177e-15,5.368814870327337e-15
262,1.98843253470581e-15,4.572044386171924e-15
263,1.9857752194357433e-15,4.348976990934174e-15
264,1.982789211826742e-15,4.1969992568296906e-15
265,1.9740818133625882e-15,3.933104878789619e-15
266,1.966454264067234e-15,3.798019077362628e-15
267,1.9610861155225833e-15,3.611859055713794e-15
268,1.960296969575262e-15,3.5494129633396447e-15
269,1.9513998687548096e-15,3.4521141551305206e-15
270,1.9475382372701165e-15,3.0453488951200073e-15
271,1.9408266960285585e-15,2.9392611022412423e-15
272,1.930454075634154e-15,2.682109350227703e-15
273,1.926612153587689e-15,2.6152877282189256e-15
274,1.921645560945407e-15,2.418336768351902e-15
275,1.9149652150174284e-15,2.413329747966529e-15
276,1.906194289416986e-15,2.3193146555707166e-15
277,1.9015851812031883e-15,2.1881394414928844e-15
278,1.8970990274105994e-15,2.1088595462524482e-15
279,1.8867105515718568e-15,2.0162721929311183e-15
280,1.8826114573096587e-15,1.9363267978455974e-15
281,1.878426399597139e-15,1.7025313435410324e-15
282,1.873884211389615e-15,1.6197463911171688e-15
283,1.8651800248813033e-15,1.5592151419805742e-15
284,1.862784980548659e-15,1.4754635268332604e-15
285,1.8576003655124882e-15,1.4208692998294286e-15
286,1.849654977921775e-15,1.331374218028733e-15
287,1.8435872256695884e-15,1.1749845018577089e-15
288,1.8359663001895033e-15,1.0566886453357588e-15
289,1.83274382555145e-15,
290,1.8297918728093863e-15,
291,1.8276029691605733e-15,
292,1.8199359003385717e-15,
293,1.818389154028877e-15,
294,1.8141140334359163e-15,
295,1.805063638427403e-15,
296,1.795286418247674e-15,
297,1.7912329661300054e-15,
298,1.7870236039923017e-15,
299,1.784225112418035e-15,
300,1.778555175086292e-15,
301,1.7779776881045997e-15,
302,1.7726932403474658e-15,
303,1.7672120422063237e-15,
304,1.7633176446562129e-15,
305,1.7582825304077383e-15,
306,1.7546045986549578e-15,
307,1.7479957521298962e-15,
308,1.7369822213293942e-15,
309,1.7365137317609651e-15,
310,1.7288043631478144e-15,
311,1.7215216600137663e-15,
312,1.7174293713383454e-15,
313,1.7078710733533214e-15,
314,1.7022369269374873e-15,
315,1.6960227086824013e-15,
316,1.692952288050117e-15,
317,1.6897487326333456e-15,
318,1.6865412082695233e-15,
319,1.683360093183519e-15,
320,1.6777172333636582e-15,
321,1.6753105803507054e-15,
322,1.6683059477459789e-15,
323,1.6627470310594913e-15,
324,1.6608385532521925e-15,
325,1.6520380674790118e-15,
326,1.649134688029318e-15,
327,1.6462749596702762e-15,
328,1.6407734880951427e-15,
329,1.6382329708666083e-15,
330,1.630722980070171e-15,
331,1.627283342698927e-15,
332,1.624085744487557e-15,
333,1.6144332516564045e-15,
334,1.6074317411864342e-15,
335,1.6022815077925769e-15,
336,1.5998413188901945e-15,
337,1.595911372872427e-15,
338,1.5892035278832638e-15,
339,1.5888689420151327e-15,
340,1.5785966326500292e-15,
341,1.5713981477110769e-15,
342,1.5702710813313225e-15,
343,1.5670582315042222e-15,
344,1.5601771774988652e-15,
345,1.555349511209613e-15,
346,1.548111014136578e-15,
347,1.5451179326032202e-15,
348,1.5433097745605128e-15,
349,1.538503510232946e-15,
350,1.535631331274213e-15,
351,1.5326228747786276e-15,
352,1.5285037501886093e-15,
353,1.5195186335707333e-15,
354,1.5191756037614564e-15,
355,1.515189325869344e-15,
356,1.5096855387985985e-15,
357,1.5083742637197968e-15,
358,1.5007611122073523e-15,
359,1.494509992251682e-15,
360,1.4919060914056617e-15,
361,1.488066566199022e-15,
362,1.4860394030391489e-15,
363,1.4819424925155188e-15,
364,1.475660862151954e-15,
365,1.4701032357500694e-15,
366,1.4669574608234354e-15,
367,1.4616397052527286e-15,
368,1.457159074223248e-15,
369,1.4501987967308928e-15,
370,1.4445043282051723e-15,
371,1.4412852493350059e-15,
372,1.4380998682443692e-15,
373,1.4362313514982478e-15,
374,1.4253635619384842e-15,
375,1.4245455997787277e-15,
376,1.4173954034987543e-15,
377,1.4148022776277448e-15,
378,1.4091031620214417e-15,
379,1.4044119791430497e-15,
380,1.4004479561213365e-15,
381,1.398396882840408e-15,
382,1.3918539167660521e-15,
383,1.3887548077121285e-15,
384,1.3867729560119264e-15,
385,1.3826424340578288e-15,
386,1.3773966782789523e-15,
387,1.374674683356153e-15,
388,1.37116754174105e-15,
389,1.3655935260328569e-15,
390,1.3627525184948714e-15,
391,1.357637357369782e-15,
392,1.3555228324159816e-15,
393,1.3517305423210663e-15,
394,1.3456872364140074e-15,
395,1.3423991977543313e-15,
396,1.3404510956387934e-15,
397,1.3379447863106379e-15,
398,1.3331693138456062e-15,
399,1.3309117113479117e-15,
400,1.3300266518896773e-15,
401,1.3235867322720157e-15,
402,1.3176426133426876e-15,
403,1.3112485830561856e-15,
404,1.3092725817853076e-15,
405,1.299969667034625e-15,
406,1.2962160526089375e-15,
407,1.2896906067599005e-15,
408,1.286896663665267e-15,
409,1.2834571251603e-15,
410,1.2787632059904507e-15,
411,1.2752649565817776e-15,
412,1.2721432811040544e-15,
413,1.2653866359153276e-15,
414,1.2645585736715029e-15,
415,1.2616875334237499e-15,
416,1.2594096202040944e-15,
417,1.2578298697010375e-15,
418,1.2505958025429306e-15,
419,1.2478160925130584e-15,
420,1.2431353159818472e-15,
421,1.2403958934534458e-15,
422,1.2363925665959188e-15,
423,1.2331521035691554e-15,
424,1.231515669057699e-15,
425,1.227488985482467e-15,
426,1.2221401374562894e-15,
427,1.2146457532242042e-15,
428,1.2114923872086359e-15,
429,1.2083615441958438e-15,
430,1.2056933176823173e-15,
431,1.201940788984723e-15,
432,1.198942048517334e-15,
433,1.1945652965703602e-15,
434,1.1891311823614909e-15,
435,1.1877325608851633e-15,
436,1.1863442905151052e-15,
437,1.181223219480317e-15,
438,1.1768505095320924e-15,
439,1.1714526352635754e-15,
440,1.1699343532427635e-15,
441,1.163041059891414e-15,
442,1.160506260985335e-15,
443,1.158944636513387e-15,
444,1.1541360486902755e-15,
445,1.1523624606277229e-15,
446,1.146448764746327e-15,
447,1.144472773246471e-15,
448,1.1423773629506468e-15,
449,1.13532057606201e-15,
450,1.130478837550368e-15,
451,1.1278179704310449e-15,
452,1.1230240109999233e-15,
453,1.1174149427573856e-15,
454,1.112287612450075e-15,
455,1.1095645930997335e-15,
456,1.1049099256936705e-15,
457,1.1039705295650846e-15,
458,1.0996924188727222e-15,
459,1.0972447391965844e-15,
460,1.0945784817358373e-15,
461,1.0910880642991266e-15,
462,1.0897434041410054e-15,
463,1.087100545066008e-15,
464,1.0793521026860803e-15,
465,1.0745496908491263e-15,
466,1.0707918932317482e-15,
467,1.0699353173287957e-15,
468,1.0667569790315486e-15,
469,1.0587138819054398e-15,
470,1.0551051584677201e-15,
471,1.0528052923187538e-15,
472,1.0513495167265285e-15,
473,1.0493148596176985e-15,
474,1.0398224501843489e-15,
475,1.0356250808714836e-15,
476,1.0321930176639667e-15,
477,1.0295557622032945e-15,
478,1.0252892072474968e-15,
479,1.024574060977443e-15,
480,1.0189863834417065e-15,
481,1.0174255554726323e-15,
482,1.0114910427227783e-15,
483,1.009469891507634e-15,
484,1.0071935856920054e-15,
485,1.0056225218867643e-15,
486,1.0010128666434362e-15,
487,9.963722612927234e-16,
488,9.944471831270252e-16,
489,9.879836896482127e-16,
490,9.856323527488095e-16,
491,9.835437257115747e-16,
492,9.78700084765016e-16,
493,9.758432389417566e-16,
494,9.700359591030232e-16,
495,9.660080931493688e-16,
496,9.634264156847764e-16,
497,9.596407786113163e-16,
498,9.57387630864743e-16,
499,9.548286017430791e-16,
500,9.504094073885514e-16,
501,9.460944657440745e-16,
502,9.442820393205542e-16,
503,9.401358572211636e-16,
504,9.327940094514228e-16,
505,9.287793652817785e-16,
506,9.233754068955847e-16,
507,9.20950918794301e-16,
508,9.18952646664068e-16,
509,9.183802999915366e-16,
510,9.156292601229055e-16,
511,9.10574803663562e-16,
512,9.074974052843801e-16,
513,9.039533803983128e-16,
514,8.999337202017014e-16,
515,8.96062704447598e-16,
516,8.948151817684324e-16,
517,8.914092499504076e-16,
518,8.877019136409496e-16,
519,8.825840859055296e-16,
520,8.79206066125978e-16,
521,8.784630460711512e-16,
522,8.746110861039498e-16,
523,8.722607258323832e-16,
524,8.696385963474296e-16,
525,8.642560233447225e-16,
526,8.623544494294954e-16,
527,8.594767040698917e-16,
528,8.554339387284856e-16,
529,8.516928621054064e-16,
530,8.482255507312093e-16,
531,8.438321015608476e-16,
532,8.3771840876378e-16,
533,8.345862626369115e-16,
534,8.311035967041439e-16,
535,8.271434544028123e-16,
536,8.245480592768127e-16,
537,8.196194065307146e-16,
538,8.173912848894929e-16,
539,8.121158894324982e-16,
540,8.096006245434372e-16,
541,8.061406123353387e-16,
542,8.016576170780138e-16,
543,7.972311052421166e-16,
544,7.918177138069876e-16,
545,7.87469204031273e-16,
