,which,timesteps,mass,mass_change,outflow
0,rom,0.002,1.000343744650254,0.03786455756656437,0.005923774307947675
1,rom,0.004,1.000368882106377,-0.012727101443676947,0.0027263030430985055
2,rom,0.006,1.0002928362444794,-0.030613627439668445,-0.007951365309825304
3,rom,0.008,1.0002464275966183,0.009476763059290683,-0.020241692259990396
4,rom,0.01,1.0003307432967166,0.09797796508570489,-0.02910929126505069
5,rom,0.012,1.0006383394569611,0.23193000125809604,-0.03181787313563164
6,rom,0.014,1.001258463301749,0.40854936680628784,-0.026723416964250478
7,rom,0.016,1.0022725369241863,0.6214955233148634,-0.011756152688917039
8,rom,0.018000000000000002,1.0037444453950084,0.8595079269336781,0.015683814412988765
9,rom,0.020000000000000004,1.005710568631921,1.107170351089204,0.05725502581843108
10,rom,0.022000000000000006,1.0081731267993652,1.3465499486653432,0.11177321545307105
11,rom,0.024000000000000007,1.0110967684265824,1.5579784523733209,0.17439329407177787
12,rom,0.02600000000000001,1.0144050406088585,1.7192815533992878,0.23758291980806276
13,rom,0.02800000000000001,1.0179738946401795,1.8047885864524993,0.29314030864658763
14,rom,0.030000000000000013,1.0216241949546685,1.7865435865490609,0.3336319835281884
15,rom,0.032000000000000015,1.0251200689863758,1.638859120032865,0.3520877661880019
16,rom,0.034000000000000016,1.0281796314348,1.344646688986706,0.34040553932199247
17,rom,0.03600000000000002,1.0304986557423226,0.9007064608950177,0.28829200654448023
18,rom,0.03800000000000002,1.03178245727838,0.3201140468305219,0.18403357552195945
19,rom,0.04000000000000002,1.0317791119296447,-0.36895556359850534,0.01743432231545655
20,rom,0.04200000000000002,1.030306635023986,-1.1268147104171455,-0.21828512854232063
21,rom,0.044000000000000025,1.027271853087976,-1.9079006252054054,-0.527100910848056
22,rom,0.04600000000000003,1.0226750325231644,-2.6692725443095977,-0.9136994168107445
23,rom,0.04800000000000003,1.0165947629107377,-3.3802251843557674,-1.388895689929923
24,rom,0.05000000000000003,1.0091541317857413,-4.028794351067844,-1.9724731590517373
25,rom,0.05200000000000003,1.0004795855064663,-4.620366663211972,-2.6890497375624034
26,rom,0.054000000000000034,0.9906726651328934,-5.16624826278525,-3.552509834317111
27,rom,0.056000000000000036,0.9798145924553253,-5.666429808388274,-4.5422797082700255
28,rom,0.05800000000000004,0.9680069458993403,-6.0979787875916065,-5.585253153853424
29,rom,0.06000000000000004,0.9554226773049589,-6.421329789298463,-6.563936776824059
30,rom,0.06200000000000004,0.9423216267421465,-6.607348992318573,-7.35869267551996
31,rom,0.06400000000000004,0.9289932813356846,-6.669311157628144,-7.900258125079191
32,rom,0.06600000000000004,0.9156443821116339,-6.675635898293841,-8.1952783779862
33,rom,0.06800000000000005,0.9022907377425092,-6.73201414936958,-8.310446236977118
34,rom,0.07000000000000005,0.8887163255141556,-6.942460210761614,-8.33710657624506
35,rom,0.07200000000000005,0.8745208968994628,-7.370532546180447,-8.362918189715602
36,rom,0.07400000000000005,0.8592341953294338,-8.016733634864604,-8.458790436733938
37,rom,0.07600000000000005,0.8424539623600044,-8.818299627555565,-8.674937837816959
38,rom,0.07800000000000006,0.8239609968192115,-9.670100405715864,-9.037826789788172
39,rom,0.08000000000000006,0.8037735607371409,-10.457289255764362,-9.544774578843224
40,rom,0.08200000000000006,0.7821318397961541,-11.082760687305237,-10.158262220548709
41,rom,0.08400000000000006,0.75944251798792,-11.475612843110438,-10.801131653576974
42,rom,0.08600000000000006,0.7362293884237123,-11.58551567060942,-11.35433814428193
43,rom,0.08800000000000006,0.7131004553054823,-11.385991535829836,-11.673707910707428
44,rom,0.09000000000000007,0.690685422280393,-10.899868120474581,-11.644994355305395
45,rom,0.09200000000000007,0.669500982823584,-10.224278794608715,-11.25245539238077
46,rom,0.09400000000000007,0.6497883071019581,-9.516055051443123,-10.597150852974904
47,rom,0.09600000000000007,0.6314367626178115,-8.93130696875996,-9.843334679327597
48,rom,0.09800000000000007,0.6140630792269183,-8.558422404394195,-9.142116419301397
49,rom,0.10000000000000007,0.5972030730002347,-8.388782088678632,-8.585406486015199
50,rom,0.10200000000000008,0.5805079508722037,-8.336401602752563,-8.198661322350423
51,rom,0.10400000000000008,0.5638574665892244,-8.285224264510338,-7.953867876244415
52,rom,0.10600000000000008,0.5473670538141624,-8.134047202593807,-7.786933074217006
53,rom,0.10800000000000008,0.5313212777788492,-7.821621046979532,-7.615112957275956
54,rom,0.11000000000000008,0.5160805696262443,-7.333071030504984,-7.356652616057052
55,rom,0.11200000000000009,0.5019889936568293,-6.697120871126185,-6.95443578891346
56,rom,0.11400000000000009,0.4892920861417395,-5.9777992826518105,-6.3977159521256795
57,rom,0.11600000000000009,0.478077796526222,-5.257029818621028,-5.7273803339890605
