timesteps,0.0,0.5,L
0.0025,-2.037529602802154e-06,-2.747832553838391e-05,-0.19024795487836485
0.005,-3.3744169933535494e-06,-2.133927775877384e-05,-0.380027511916312
0.0075,-1.04380697257299e-06,2.4030216519470625e-05,-0.5688714264870391
0.01,8.875956479535967e-06,8.610910757259818e-05,-0.7563147575517847
0.0125,3.065078593311101e-05,7.75637218239913e-05,-0.9418960123626762
0.015000000000000001,6.861302698083152e-05,-0.0002556832679818353,-1.1251582826757676
0.0175,0.00012702310140121875,-0.0015557059560770692,-1.3056503696768467
0.02,0.0002099719905520233,-0.005251031522243919,-1.4829278948504132
0.0225,0.00032124635272348385,-0.014137295722449202,-1.656554394056805
0.024999999999999998,0.00046401443034602206,-0.03300667076271097,-1.8261023921238348
0.027499999999999997,0.0006399697233198379,-0.06899077929942735,-1.991154455307237
0.029999999999999995,0.0008470041093924343,-0.1311196844079973,-2.1513042190287255
0.032499999999999994,0.0010732090478731903,-0.22864129688831988,-2.3061573883613433
0.034999999999999996,0.0012824491903718552,-0.3680518991622146,-2.455332708798855
0.0375,0.0013822547911716892,-0.5496168332713192,-2.5984629049191232
0.04,0.0011580551844902226,-0.7651558273831596,-2.7351955846304397
0.0425,0.0001498906242769714,-0.9991905579421154,-2.865194106774511
0.045000000000000005,-0.0025575753081732966,-1.2340978784490702,-2.9881384099500434
0.04750000000000001,-0.00865632371649324,-1.456879534127532,-3.1037258005163215
0.05000000000000001,-0.021047237723366457,-1.6631963480618106,-3.211671697836688
0.05250000000000001,-0.044327413564456235,-1.8560903056787148,-3.311710334927101
0.055000000000000014,-0.08518425298798625,-2.041046280051803,-3.40359541278475
0.057500000000000016,-0.15242409988073202,-2.2214810451331983,-3.4871007067857565
0.06000000000000002,-0.2562375419388551,-2.3973830264364575,-3.562020623658962
0.06250000000000001,-0.4062662442283792,-2.566720962433486,-3.6281707076645335
0.06500000000000002,-0.6082889331901894,-2.727454799939344,-3.6853880947311497
0.06750000000000002,-0.8601628601976087,-2.878496324682549,-3.733531913433649
0.07000000000000002,-1.149022910818501,-3.019505826900945,-3.7724836318239507
0.07250000000000002,-1.4526380075527598,-3.150320765224415,-3.8021473492613023
0.07500000000000002,-1.7463242516494548,-3.27065029338827,-3.8224500325233683
0.07750000000000003,-2.0125032976776205,-3.380100787020797,-3.833341695616867
0.08000000000000003,-2.246575638233685,-3.4783025378000016,-3.8347955228450137
0.08250000000000003,-2.4549158090983996,-3.5649730813464515,-3.8268079348288127
0.08500000000000003,-2.647191829577575,-3.6399099257747256,-3.80939859731962
0.08750000000000004,-2.829270256235685,-3.7029668761374683,-3.782610372781307
0.09000000000000004,-3.0011404637338654,-3.754043903346681,-3.7465092148612134
0.09250000000000004,-3.1594429886089515,-3.793087980605615,-3.7011840060097048
0.09500000000000004,-3.301087357429881,-3.8200948544301734,-3.646746338648138
0.09750000000000004,-3.425015820254637,-3.835108159430523,-3.583330240423993
0.10000000000000005,-3.531750353974511,-3.838217100034801,-3.511091844229609
0.10250000000000005,-3.622155602893554,-3.8295541084045346,-3.4302090037969517
0.10500000000000005,-3.6967265753500356,-3.8092927250492443,-3.3408808558148237
0.10750000000000005,-3.7556252846124396,-3.777645479144888,-3.2433273296466276
0.11000000000000006,-3.79899428074311,-3.734861650945898,-3.1377886058557376
0.11250000000000006,-3.8271342548496396,-3.681224936486538,-3.0245245248716457
0.11500000000000006,-3.8404873528927963,-3.6170510553724604,-2.9038139472527478
0.11750000000000006,-3.8395581508430427,-3.54268532017352,-2.7759540671208423
0.12000000000000006,-3.8248705254639326,-3.4585001749937625,-2.641259680457679
0.12250000000000007,-3.7969660922147215,-3.3648927116595475,-2.500062410065044
0.12500000000000006,-3.756412743822112,-3.262282174095122,-2.352709889096572
0.12750000000000006,-3.703805297390946,-3.15110746189385,-2.199564905171438
0.13000000000000006,-3.6397594810401257,-3.0318246439334158,-2.0410045071771816
0.13250000000000006,-3.5649053763617875,-2.904904492870931,-1.8774190769607253
0.13500000000000006,-3.479882743838405,-2.770830051452488,-1.7092113681931296
0.13750000000000007,-3.385337541487533,-2.6300942416282806,-1.5367955147744472
0.14000000000000007,-3.281918649874983,-2.483197527426562,-1.3605960112200008
0.14250000000000007,-3.1702745625826507,-2.330645642396244,-1.1810466675384343
0.14500000000000007,-3.051050195797289,-2.1729473921666806,-0.9985895411746459
0.14750000000000008,-2.924883939062993,-2.0106125422810086,-0.8136738486472308
0.15000000000000008,-2.7924049581173955,-1.844149800930682,-0.6267548595599907
0.15250000000000008,-2.6542307259889593,-1.6740649055525567,-0.4382927757105229
0.15500000000000008,-2.510964772340137,-1.5008588214504621,-0.24875159805554928
0.15750000000000008,-2.3631946544117497,-1.3250260596797456,-0.058597984322576825
0.1600000000000001,-2.211490154290664,-1.1470531203969023,0.13169989991952008
0.1625000000000001,-2.0564017038880036,-0.9674170667455103,0.3216735339022806
0.1650000000000001,-1.8984590363835845,-0.7865842331435047,0.5108551951739566
0.1675000000000001,-1.7381700613660942,-0.6050090705797654,0.6987791111503135
0.1700000000000001,-1.5760199595061937,-0.4231331302439218,0.8849826058647946
0.1725000000000001,-1.4124704909715562,-0.24138418552907934,1.069007239094688
0.1750000000000001,-1.2479595100649996,-0.06017549118749337,1.2503999350587274
0.1775000000000001,-1.082900676918174,0.12009482279022882,1.4287140979072281
0.1800000000000001,-0.9176833555848821,0.2990442261382423,1.603510711258383
0.1825000000000001,-0.752672686580818,0.47630613672981353,1.7743594190736232
0.1850000000000001,-0.5882098208328298,0.6515301479833198,1.9408395852108524
0.1875000000000001,-0.42461230115326815,0.8243821416073233,2.1025413290469492
0.1900000000000001,-0.26217457675815076,0.9945442927040348,2.2590665346197465
0.19250000000000012,-0.10116863600630398,1.1617149747819326,2.4100298308049632
0.19500000000000012,0.05815525755516389,1.3256085726172973,2.55505954011486
0.19750000000000012,0.21556774060838238,1.4859552111531766,2.6937985937826077
0.20000000000000012,0.37085945135119724,1.6425004087386035,2.825905410879455
0.20250000000000012,0.5238400705010046,1.7950046629993917,2.951054739300201
0.20500000000000013,0.6743373151394098,1.9432429775063254,3.0689384565464874
0.20750000000000013,0.8221958976582303,2.087004337180358,3.179266328336349
0.21000000000000013,0.967276461095865,2.226091140062983,3.2817667231722574
0.21250000000000013,1.1094545011023857,2.3603185926993846,3.376187281108394
0.21500000000000014,1.2486192836698298,2.489514075949029,3.4622955350706337
0.21750000000000014,1.384672766636338,2.613516487569824,3.539879483199479
0.22000000000000014,1.5175285318424048,2.7321755674346386,3.6087481108068684
0.22250000000000014,1.647110733703563,2.8453512107483627,3.668731860661738
0.22500000000000014,1.7733530688835286,2.9529127741554495,3.719683050446499
0.22750000000000015,1.8961977707172348,3.054738379175781,3.7614762363566294
0.23000000000000015,2.0155946310548374,3.1507142169944946,3.7940085219481814
0.23250000000000015,2.1315000512815834,3.2407338582708527,3.817199811472822
0.23500000000000015,2.2438761234184277,3.3246975713344447,3.83099300707666
0.23750000000000016,2.352689741425776,3.402511651913661,3.8353541493773857
0.24000000000000016,2.457911742115996,3.474087767402873,3.830272501073584
0.24250000000000016,2.5595160744280125,3.5393423186293393,3.8157605733803823
0.24500000000000016,2.657478995223157,3.598195822138411,3.7918540952263586
0.24750000000000016,2.7517782892216736,3.6505723161858348,3.7586119252875343
0.25000000000000017,2.8423925102064143,3.6963987939162797,3.7161159070750274
0.25250000000000017,2.9293002401686143,3.735604667628045,3.6644706674331613
0.25500000000000017,3.0124793626513475,3.76812126858278,3.6038033589441123
0.2575000000000002,3.0919063461546195,3.7938813875243254,3.5342633468733284
0.2600000000000002,3.167555533093159,3.8128188619288412,3.4560218414264505
0.2625000000000002,3.2393984294388463,3.8248682170252377,3.3692714762231475
0.2650000000000002,3.307402989828618,3.8299643688011167,3.2742258340256862
0.2675000000000002,3.3715328925725743,3.8280423985439906,3.1711189208898762
0.2700000000000002,3.4317467986521244,3.8190374099509112,3.0602045900331043
0.2725000000000002,3.4879975884568095,3.8028844814544676,2.941755916837856
0.2750000000000002,3.540231569673415,3.7795187281299802,2.816064526529552
0.2775000000000002,3.5883876494215445,3.7488754893225824,2.6834398761839235
0.2800000000000002,3.632396463439664,3.7108906598989857,2.5442084928317055
0.2825000000000002,3.6721794548887714,3.6655011846976806,2.3987131695364274
0.2850000000000002,3.7076478951911036,3.612645737205848,2.2473121214245926
0.2875000000000002,3.7387018393070566,3.5522656045769287,2.0903781037461613
0.2900000000000002,3.765229008045879,3.4843058016325466,1.9282974941366606
0.2925000000000002,3.7871035904973964,3.408716436235647,1.761469341340486
0.2950000000000002,3.804184960597126,3.3254543471105866,1.5903043827374026
0.2975000000000002,3.816316303368912,3.234485032523266,1.4152240330911985
0.3000000000000002,3.8233231487676687,3.135784883898064,1.2366593470102134
0.3025000000000002,3.8250118145796677,3.029343732121273,1.0550499576741565
0.3050000000000002,3.8211677649443705,2.9151677056750342,0.8708429944402004
0.3075000000000002,3.8115538982700015,2.7932823886447626,0.6844919819931444
0.3100000000000002,3.795908788308865,2.6637362529575004,0.4964557237500842
0.3125000000000002,3.7739449157938214,2.526604323030855,0.30719717226858734
0.3150000000000002,3.745346946367581,2.3819920126826504,0.117182289439562
0.3175000000000002,3.7097701348164382,2.2300390543163315,-0.07312110072897565
0.32000000000000023,3.666838967283515,2.070923420046795,-0.2632444639127679
0.32250000000000023,3.6161461937141803,1.9048651149105167,-0.4527197090209592
0.32500000000000023,3.5572524537356065,1.7321297052757676,-0.6410803406545358
0.32750000000000024,3.4896867615495086,1.5530314329146278,-0.8278626076360563
0.33000000000000024,3.4129481893484988,1.367935758862987,-1.0126066447830533
0.33250000000000024,3.3265091725968197,1.1772611829594453,-1.1948576051139284
0.33500000000000024,3.22982094960698,0.9814801961804849,-1.374166779698847
0.33750000000000024,3.1223217329494264,0.7811192442518803,-1.550092702398543
0.34000000000000025,3.0034482755817478,0.576757612274335,-1.722202236771036
0.34250000000000025,2.8726515159842543,0.36902517996811174,-1.8900716424703772
0.34500000000000025,2.7294169302873414,0.15859904328578717,-2.053287618511778
0.34750000000000025,2.5732900429506746,-0.05380095264773192,-2.211448320834681
0.35000000000000026,2.4039072046442205,-0.2674176758021981,-2.364164351658406
0.35250000000000026,2.221031196929658,-0.4814630273397384,-2.511059718194576
0.35500000000000026,2.0245904531026455,-0.6951249463786853,-2.6517727583559525
0.35750000000000026,1.814719726909202,-0.907574901308325,-2.785957031182499
0.36000000000000026,1.5917990033708322,-1.117975656998735,-2.9132821697924753
0.36250000000000027,1.3564865242883082,-1.3254891073971067,-3.0334346947584847
0.36500000000000027,1.1097412661858783,-1.5292839748641267,-3.1461187859059994
0.36750000000000027,0.8528303528403858,-1.728543199180407,-3.2510570106340855
0.3700000000000003,0.5873179248937959,-1.9224708677592677,-3.3479910069652212
0.3725000000000003,0.315033950667266,-2.110298571268903,-3.4366821196425126
0.3750000000000003,0.03802409434916069,-2.2912911027141094,-3.5169119877081707
0.3775000000000003,-0.24151546104463797,-2.464751450565292,-3.588483082116677
0.3800000000000003,-0.5213120721404431,-2.6300250658397415,-3.6512191920589308
0.3825000000000003,-0.7990922461507345,-2.786503407883716,-3.7049658588001066
0.3850000000000003,-1.0726516991567263,-2.9336267933539126,-3.74959075596304
0.3875000000000003,-1.3399142463928277,-3.070886587477617,-3.7849840153209007
0.3900000000000003,-1.5989761886327842,-3.1978267864168415,-3.811058497297026
0.3925000000000003,-1.848135294688054,-3.3140450450816377,-3.827750005505936
0.3950000000000003,-2.0859055156329527,-3.419193206781665,-3.835017444807327
0.3975000000000003,-2.3110198820389987,-3.5129773904622783,-3.8328429224838936
0.4000000000000003,-2.522424583690486,-3.5951576886926415,-3.821231792293899
0.4025000000000003,-2.7192671651187834,-3.665547525723712,-3.8002126412900092
0.4050000000000003,-2.9008813284887878,-3.724012720367138,-3.7698372194368654
0.4075000000000003,-3.0667702432723525,-3.770470293599173,-3.7301803122006643
0.4100000000000003,-3.216589679097317,-3.804887055993053,-3.6813395564244327
0.4125000000000003,-3.3501317887494015,-3.827278005555927,-3.6234351999423535
0.4150000000000003,-3.467309999244296,-3.8377045624392863,-3.5566098055249147
0.4175000000000003,-3.568145212860363,-3.8362726633850692,-3.4810278998838546
0.4200000000000003,-3.6527533552775875,-3.823130735696806,-3.3968755686010166
0.4225000000000003,-3.7213342103497946,-3.7984675679808526,-3.304359997978427
0.4250000000000003,-3.774161429589561,-3.7625100928605373,-3.2037089649376034
0.4275000000000003,-3.811573583048863,-3.71552109528083,-3.0951702762239215
0.4300000000000003,-3.8339661153954125,-3.657796858841406,-2.9790111582968155
0.43250000000000033,-3.8417840787531436,-3.5896647617630126,-2.8555175994078663
0.43500000000000033,-3.835515527151382,-3.51148083354877,-2.7249936454866592
0.43750000000000033,-3.8156854729683527,-3.423627283090763,-2.587760651567885
0.44000000000000034,-3.782850321606755,-3.326510008839431,-2.4441564906028135
0.44250000000000034,-3.7375927156910507,-3.220556101646361,-2.294534721602978
0.44500000000000034,-3.680516733750744,-3.1062113509651983,-2.139263719164176
0.44750000000000034,-3.612243400402985,-2.983937765205928,-1.9787257665139606
0.45000000000000034,-3.533406475416566,-2.854211117147336,-1.8133161143154755
0.45250000000000035,-3.444648497779961,-2.7175185253871983,-1.6434420075450238
0.45500000000000035,-3.346617068116469,-2.5743560828194143,-1.4695216828391426
0.45750000000000035,-3.239961358619591,-2.425226543048856,-1.2919833387797839
0.46000000000000035,-3.125328844259701,-2.2706370754668788,-1.111264081652829
0.46250000000000036,-3.0033622524714754,-2.1110970994000278,-0.927808849275431
0.46500000000000036,-2.8746967309997693,-1.9471162073004336,-0.7420693155418834
0.46750000000000036,-2.7399572351780472,-1.779202186365932,-0.55450277838497
0.47000000000000036,-2.5997561367524424,-1.607859147259949,-0.3655710338907514
0.47250000000000036,-2.4546910565522926,-1.4335857677530803,-0.17573923933865976
0.47500000000000037,-2.305342922947692,-1.2568736581389963,0.01452523203373099
0.47750000000000037,-2.152274257224338,-1.078205854202347,0.2047539417217417
0.48000000000000037,-1.9960276858401529,-0.8980554423538456,0.3944785392673526
0.4825000000000004,-1.8371246780981885,-0.7168843203194452,0.5832319153561621
