,0,1
0.002,0.07766525585615427,0.06782287475522539
0.010048387096774193,0.07766525585615425,0.06782287475522537
0.01809677419354839,0.07766525585615425,0.06782287475522539
0.02614516129032258,0.07766525585615425,0.06782287475522537
0.034193548387096775,0.07766525585615425,0.06782287475522537
0.042241935483870965,0.07766525585615425,0.06782287475522539
0.05029032258064516,0.07766525585615423,0.06782287475522539
0.05833870967741936,0.07766525585615425,0.06782287475522537
0.06638709677419355,0.07766525585615425,0.06782287475522536
0.07443548387096774,0.07766525585615425,0.06782287475522536
0.08248387096774193,0.07766525585615425,0.06782287475522539
0.09053225806451613,0.07766525585615425,0.06782287475522539
0.09858064516129032,0.07766525585615425,0.06782287475522537
0.10662903225806451,0.07766525585615425,0.06782287475522539
0.11467741935483872,0.07766525585615425,0.06782287475522539
0.1227258064516129,0.07766525585615423,0.06782287475522537
0.1307741935483871,0.07766525585615425,0.06782287475522539
0.1388225806451613,0.07766525585615425,0.06782287475522537
0.14687096774193548,0.07766525585615423,0.06782287475522539
0.15491935483870967,0.07766525585615425,0.06782287475522537
0.16296774193548386,0.07766525585615425,0.06782287475522537
0.17101612903225807,0.07766525585615425,0.06782287475522537
0.17906451612903226,0.07766525585615425,0.06782287475522537
0.18711290322580645,0.07766525585615425,0.06782287475522539
0.19516129032258064,0.07766525585615425,0.06782287475522537
0.20320967741935483,0.07766525585615423,0.06782287475522537
0.21125806451612902,0.07766525585615425,0.06782287475522537
0.2193064516129032,0.07766525585615422,0.06782287475522539
0.22735483870967743,0.07766525585615425,0.06782287475522539
0.23540322580645162,0.07766525585615422,0.06782287475522539
0.2434516129032258,0.07766525585615425,0.06782287475522539
0.2515,0.07766525585615423,0.06782287475522537
0.2595483870967742,0.07766525585615425,0.06782287475522539
0.2675967741935484,0.07766525585615425,0.06782287475522536
0.27564516129032257,0.07766525585615425,0.06782287475522536
0.28369354838709676,0.07766525585615425,0.06782287475522539
0.29174193548387095,0.07766525585615425,0.06782287475522539
0.29979032258064514,0.07766525585615425,0.06782287475522537
0.30783870967741933,0.07766525585615425,0.06782287475522537
0.3158870967741935,0.07766525585615425,0.06782287475522537
0.3239354838709677,0.07766525585615425,0.06782287475522537
0.33198387096774196,0.07766525585615425,0.06782287475522537
0.34003225806451615,0.07766525585615425,0.06782287475522537
0.34808064516129034,0.07766525585615425,0.06782287475522537
0.3561290322580645,0.07766525585615423,0.06782287475522539
0.3641774193548387,0.07766525585615423,0.06782287475522537
0.3722258064516129,0.07766525585615427,0.06782287475522537
0.3802741935483871,0.07766525585615425,0.06782287475522537
0.3883225806451613,0.07766525585615425,0.06782287475522537
0.3963709677419355,0.07766525585615425,0.06782287475522537
0.40441935483870967,0.07766525585615422,0.06782287475522537
0.41246774193548386,0.07766525585615425,0.06782287475522537
0.42051612903225805,0.07766525585615425,0.06782287475522539
0.42856451612903224,0.07766525585615425,0.06782287475522536
0.4366129032258064,0.07766525585615423,0.06782287475522537
0.4446612903225806,0.07766525585615425,0.06782287475522539
0.45270967741935486,0.07766525585615425,0.06782287475522537
0.46075806451612905,0.07766525585615423,0.06782287475522537
0.46880645161290324,0.07766525585615425,0.06782287475522536
0.47685483870967743,0.07766525585615423,0.06782287475522539
0.4849032258064516,0.07766525585615425,0.06782287475522537
0.4929516129032258,0.07766525585615425,0.06782287475522537
0.501,0.07766525585615425,0.06782287475522539
0.5090483870967741,0.07766525585615423,0.06782287475522539
0.5170967741935484,0.07766525585615425,0.06782287475522537
0.5251451612903226,0.07766525585615425,0.06782287475522537
0.5331935483870968,0.07766525585615425,0.06782287475522537
0.541241935483871,0.07766525585615425,0.06782287475522537
0.5492903225806451,0.07766525585615425,0.06782287475522537
0.5573387096774194,0.07766525585615425,0.06782287475522539
0.5653870967741935,0.07766525585615423,0.06782287475522539
0.5734354838709678,0.07766525585615425,0.06782287475522537
0.5814838709677419,0.07766525585615423,0.06782287475522537
0.5895322580645161,0.07766525585615423,0.06782287475522537
0.5975806451612903,0.07766525585615425,0.06782287475522537
0.6056290322580645,0.07766525585615425,0.06782287475522539
0.6136774193548387,0.07766525585615425,0.06782287475522539
0.6217258064516129,0.07766525585615425,0.06782287475522537
0.629774193548387,0.07766525585615425,0.06782287475522539
0.6378225806451613,0.07766525585615425,0.06782287475522539
0.6458709677419354,0.07766525585615423,0.06782287475522537
0.6539193548387097,0.07766525585615425,0.06782287475522539
0.6619677419354839,0.07766525585615423,0.06782287475522539
0.670016129032258,0.07766525585615423,0.06782287475522537
0.6780645161290323,0.07766525585615423,0.06782287475522537
0.6861129032258064,0.07766525585615425,0.06782287475522539
0.6941612903225807,0.07766525585615425,0.06782287475522537
0.7022096774193548,0.07766525585615423,0.06782287475522537
0.710258064516129,0.07766525585615425,0.06782287475522536
0.7183064516129032,0.07766525585615425,0.06782287475522537
0.7263548387096774,0.07766525585615425,0.06782287475522539
0.7344032258064516,0.07766525585615425,0.06782287475522539
0.7424516129032258,0.07766525585615425,0.06782287475522537
0.7505,0.07766525585615425,0.06782287475522537
0.7585483870967742,0.07766525585615423,0.06782287475522539
0.7665967741935483,0.07766525585615425,0.06782287475522537
0.7746451612903226,0.07766525585615425,0.06782287475522537
0.7826935483870968,0.07766525585615425,0.06782287475522537
0.790741935483871,0.07766525585615425,0.06782287475522537
0.7987903225806452,0.07766525585615425,0.06782287475522537
0.8068387096774193,0.07766525585615423,0.06782287475522539
0.8148870967741936,0.07766525585615425,0.06782287475522537
0.8229354838709677,0.07766525585615425,0.06782287475522536
0.830983870967742,0.07766525585615425,0.06782287475522539
0.8390322580645161,0.07766525585615423,0.06782287475522536
0.8470806451612903,0.07766525585615425,0.06782287475522537
0.8551290322580645,0.07766525585615425,0.06782287475522537
0.8631774193548387,0.07766525585615425,0.06782287475522537
0.8712258064516128,0.07766525585615425,0.06782287475522539
0.8792741935483871,0.07766525585615425,0.06782287475522539
0.8873225806451612,0.07766525585615425,0.06782287475522537
0.8953709677419355,0.07766525585615423,0.06782287475522539
0.9034193548387097,0.07766525585615425,0.06782287475522539
0.9114677419354839,0.07766525585615425,0.06782287475522536
0.9195161290322581,0.07766525585615423,0.06782287475522539
0.9275645161290322,0.07766525585615423,0.06782287475522537
0.9356129032258065,0.07766525585615423,0.06782287475522537
0.9436612903225806,0.07766525585615427,0.06782287475522537
0.9517096774193549,0.07766525585615425,0.06782287475522536
0.959758064516129,0.07766525585615425,0.06782287475522537
0.9678064516129032,0.07766525585615425,0.06782287475522537
0.9758548387096774,0.07766525585615425,0.06782287475522537
0.9839032258064516,0.07766525585615425,0.06782287475522539
0.9919516129032258,0.07766525585615423,0.06782287475522537
1.0,0.07766525585615425,0.06782287475522537
