,nonlinear,RB
244,-14.677971322459094,-13.947422550391064
245,-14.678323645515746,-13.966071127022333
246,-14.678584413708883,-13.973190518784968
247,-14.67967715462825,-13.999245005616801
248,-14.682028705240086,-14.008202567169354
249,-14.682600917912895,-14.045032590010836
250,-14.68443556135327,-14.063547870533977
251,-14.68541440830202,-14.091635263247323
252,-14.687092674037384,-14.123244249407973
253,-14.689220283593318,-14.145359527350427
254,-14.690309337609351,-14.155902290601794
255,-14.690662722718688,-14.162421885279374
256,-14.691754915832076,-14.181381550644868
257,-14.694022476552698,-14.192118685695505
258,-14.695423415339691,-14.200958044621569
259,-14.69721110888123,-14.213116477749503
260,-14.698862185270961,-14.238302374735923
261,-14.70018222100344,-14.270121571298722
262,-14.701489139554559,-14.339889562052791
263,-14.702069913183843,-14.361612890043736
264,-14.702723452716686,-14.37706110768982
265,-14.704634852499392,-14.405264472692133
266,-14.70631614998864,-14.42044285814231
267,-14.707503335105747,-14.442269205346365
268,-14.70767813146077,-14.449843468878399
269,-14.709653728555386,-14.461914851391489
270,-14.710514006788957,-14.516362944559742
271,-14.712013242725362,-14.531761832700495
272,-14.714340525527064,-14.571523519835509
273,-14.715205704394803,-14.582480524041957
274,-14.716326712984149,-14.616483221071249
275,-14.717839110501203,-14.617383333732256
276,-14.719832835848074,-14.63464032772771
277,-14.720884215665004,-14.659925005582993
278,-14.721909998612924,-14.675952344072167
279,-14.724294721720169,-14.695450839335416
280,-14.725239302584557,-14.71302134407114
281,-14.72620581677043,-14.768904883995729
282,-14.727257247977665,-14.790552979013224
283,-14.729279244263159,-14.807093956313038
284,-14.72983727239871,-14.83107152170508
285,-14.73104771215113,-14.847445869274118
286,-14.732909274385644,-14.875699857386051
287,-14.734336309790535,-14.92996786173443
288,-14.736135294690365,-14.976052959269635
289,-14.736898234942023,
290,-14.737598305696226,
291,-14.738118145052201,
292,-14.739943907959697,
293,-14.74031316766994,
294,-14.741335417091017,
295,-14.743507482217792,
296,-14.74586625463918,
297,-14.746847926532306,
298,-14.747869711055683,
299,-14.748550352362766,
300,-14.749932657403233,
301,-14.750073693306105,
302,-14.751366411353805,
303,-14.752711337739871,
304,-14.75366944669367,
305,-14.754911338853624,
306,-14.755820736730644,
307,-14.75745962709566,
308,-14.760204626698586,
309,-14.76032177808634,
310,-14.762254150053188,
311,-14.764087508675091,
312,-14.765121114104646,
313,-14.767544917162578,
314,-14.76897999248856,
315,-14.77056833710912,
316,-14.771355281305441,
317,-14.772177870619371,
