,fom,rom,srom,piston
0.01,-0.16545904754630134,-0.16545906021778922,-0.1654590402019949,-1.247027832132373
0.02,-0.5490808218143868,-0.5490806549846492,-0.5490808165340256,-2.4200186353158113
0.03,-1.3458925577636205,-1.3458927336195143,-1.3458925131854484,-3.4493310175826135
0.04,-2.5517170488448615,-2.5517160156375285,-2.551717070235222,-4.273853888482546
0.05,-3.805898289755681,-3.80589728021983,-3.8058982781902273,-4.844634672869387
0.060000000000000005,-4.70000099175584,-4.700000582600444,-4.700001015040748,-5.1277856640149775
0.07,-5.1134550634141664,-5.113456334348896,-5.11345515282514,-5.106495963567095
0.08,-5.070249812344673,-5.070249753898084,-5.070249776655368,-4.782029557884152
0.09,-4.605744322701569,-4.605742716082084,-4.60574433229289,-4.173650274165121
0.09999999999999999,-3.7870148851139294,-3.787014521963347,-3.787014845316395,-3.317478071788638
0.10999999999999999,-2.7125683720934886,-2.712567644403142,-2.7125683519742756,-2.2643445717492736
0.11999999999999998,-1.4935960238882755,-1.493595262358662,-1.4935960382749858,-1.0767751431049064
0.12999999999999998,-0.2365684037594592,-0.23656804232956127,-0.2365684805148689,0.17472327764964213
0.13999999999999999,0.9704481680091793,0.970448408599919,0.9704481299625677,1.4158482391821308
0.15,2.0648110864754927,2.0648112099056046,2.0648110588226793,2.57291317064103
0.16,3.0090357055651875,3.0090357018064946,3.0090356990418075,3.577222211662303
0.17,3.7853283082004743,3.7853282200782807,3.785328309871216,4.369148739946238
0.18000000000000002,4.388160038733946,4.388159787726934,4.3881600512660155,4.901675450995514
0.19000000000000003,4.817458283062643,4.817457849711016,4.8174582802564645,5.143185812679791
0.20000000000000004,5.0734953613986775,5.073494857207011,5.073495363615242,5.079341163760918
0.21000000000000005,5.153423767336291,5.153423294835562,5.153423779357347,4.713932011554325
0.22000000000000006,5.049085495131791,5.049085087321799,5.049085517732159,4.068652986510938
0.23000000000000007,4.746023357815764,4.746023038866821,4.7460233817391275,3.1818148148441376
0.24000000000000007,4.224359471311037,4.22435932990967,4.22435948072524,2.106069780405879
0.25000000000000006,3.463277600307717,3.463277584286753,3.463277616899938,0.9052857169398689
0.26000000000000006,2.45169659152823,2.4516961256177896,2.45169660559816,-0.349245875735284
0.2700000000000001,1.2063043891424954,1.2063031336742123,1.2063043196382461,-1.5830424644707897
0.2800000000000001,-0.20845537199015057,-0.20845591481913642,-0.20845542495516656,-2.7228525697057457
0.2900000000000001,-1.6732155715996033,-1.6732143181761796,-1.6732156349513099,-3.701004763759748
0.3000000000000001,-3.032608934026699,-3.0326085522257804,-3.0326089932262374,-4.45942537703088
0.3100000000000001,-4.1333813823319305,-4.133382173277325,-4.133381434578682,-4.9530863777035075
0.3200000000000001,-4.858632512138699,-4.858632819794054,-4.858632500884083,-5.152678721619997
0.3300000000000001,-5.1443788516933,-5.1443779720890594,-5.14437879411871,-5.046352453419476
0.34000000000000014,-4.981535659275856,-4.981534766730754,-4.981535599290433,-4.640420247762408
0.35000000000000014,-4.410288917571615,-4.410288615833256,-4.410288914002101,-3.9589826208418906
0.36000000000000015,-3.50982448615664,-3.5098239763261243,-3.509824501917709,-3.042497063670724
0.37000000000000016,-2.384027216897351,-2.3840264634810486,-2.384027269116278,-1.9453760488330631
0.38000000000000017,-1.1444023065355253,-1.1444016991267463,-1.1444022889844878,-0.7327565189400083
0.3900000000000002,0.10655516611337712,0.10655557894264735,0.1065551588755963,0.5233673451847345
0.4000000000000002,1.2874560898004115,1.287456315689792,1.2874560413116993,1.7484184759767183
0.4100000000000002,2.342943735069763,2.34294377360476,2.3429437124549826,2.8696646186318877
0.4200000000000002,3.2416890518921573,3.2416889925213366,3.2416890457930245,3.8205365026146465
0.4300000000000002,3.9700554988777044,3.970055364046676,3.970055495374436,4.5445801119141365
0.4400000000000002,4.524645727869658,4.524645428619803,4.5246457260872495,4.998808404637038
0.45000000000000023,4.9059183465760645,4.9059178946804325,4.9059183538341316,5.156253487692907
0.46000000000000024,5.11356690638662,5.113566411354834,5.113566912779543,5.007567721941929
0.47000000000000025,5.143441606748166,5.14344115737909,5.143441623184093,4.561578698925809
0.48000000000000026,4.985676391577477,4.985675991220739,4.985676420876878,3.844765139774213
0.49000000000000027,4.624109860766424,4.624109597808394,4.624109860754438,2.8996848325832922
0.5000000000000002,4.037938059443714,4.037937974680692,4.037938067449616,1.782447942867915
0.5100000000000002,3.2076549409592814,3.2076549292202796,3.207654931889492,0.5593857086448211
0.5200000000000002,2.127810536083682,2.127809950199659,2.1278104718851307,-0.6968876976446857
0.5300000000000002,0.8265535345652958,0.8265521546739479,0.8265535101135402,-1.9117863299995566
0.5400000000000003,-0.6161649101545448,-0.6161648769411121,-0.6161649892272204,-3.013180695479847
0.5500000000000003,-2.067931440096852,-2.0679301569095836,-2.0679315075868088,-3.935680139266054
0.5600000000000003,-3.3698662108810513,-3.3698662809647373,-3.369866260981402,-4.624515139567952
0.5700000000000003,-4.376043069336806,-4.376043861822393,-4.3760431054179305,-5.03878901746284
0.5800000000000003,-4.983356201413412,-4.983356170560417,-4.98335610648171,-5.153906005077551
0.5900000000000003,-5.143279964682632,-5.143278904093286,-5.1432799066778,-4.963031515785442
0.6000000000000003,-4.861188244169201,-4.86118754679497,-4.861188181320794,-4.477497919021419
0.6100000000000003,-4.1892969527064965,-4.189296700375929,-4.18929692500642,-3.7261317285432676
0.6200000000000003,-3.215238562484783,-3.2152379174128365,-3.215238660045878,-2.7535421495044776
0.6300000000000003,-2.046777906908967,-2.046777175535382,-2.0467779210204173,-1.617472594652777
0.6400000000000003,-0.7944669028298953,-0.7944663453576529,-0.7944669257166208,-0.3853724122330702
0.6500000000000004,0.44412395129584753,0.44412431786094486,0.44412389964306004,0.8696076351787739
0.6600000000000004,1.5946608741605022,1.5946610404490413,1.5946608518219194,2.072958389321464
0.6700000000000004,2.6089009854048735,2.6089009812782558,2.6089009782664454,3.1532359639203236
0.6800000000000004,3.4611628228284332,3.4611627463647956,3.461162812252894,4.046303424736543
0.6900000000000004,4.141379738427256,4.1413795650716,4.141379729284979,4.699138650093196
0.7000000000000004,4.647790856833776,4.647790507343454,4.647790858176191,5.072982296186404
0.7100000000000004,4.981032606431363,4.981032137707814,4.981032630315764,5.14563896999045
0.7200000000000004,5.139983879839397,5.1399833895248666,5.139983886967577,4.912794987301057
0.7300000000000004,5.119049154097951,5.119048714877923,5.1190491725763305,4.3882744795792545
0.7400000000000004,4.9066040904132775,4.906603707163134,4.906604125486738,3.603218644329941
0.7500000000000004,4.484897396348493,4.484897176494031,4.484897396491771,2.604236867569363
0.7600000000000005,3.8326416383032433,3.8326415825573505,3.8326416632988236,1.4506394877035529
0.7700000000000005,2.9326155692078135,2.932615383979739,2.9326156022285557,0.21091649381520194
0.7800000000000005,1.7865516038899192,1.7865505785658393,1.7865516155408463,-1.0413287791723296
0.7900000000000005,0.435575087634545,0.4355738879834516,0.4355750296897366,-2.2317495387188706
0.8000000000000005,-1.024740284571743,-1.0247396580696504,-1.0247403528247452,-3.2896695625581778
0.8100000000000005,-2.451023114005813,-2.451022077890564,-2.451023188893665,-4.152279301927619
0.8200000000000005,-3.6840789795349695,-3.6840794137869373,-3.6840790172701756,-4.768364934168476
0.8300000000000005,-4.587657727325663,-4.587658425057694,-4.587657783506695,-5.101348967893673
0.8400000000000005,-5.0733040024030895,-5.073303617795994,-5.073303918437839,-5.131461877588857
0.8500000000000005,-5.1078625779320275,-5.107861495069584,-5.107862542405794,-4.856915835982339
0.8600000000000005,-4.710610779350065,-4.710610358266854,-4.710610711127859,-4.294010858764615
