,0
0,0.2972091606840612
1,0.2972091606840612
2,0.2972091606840612
3,0.2972091606840612
4,0.2972091606840612
5,0.2972091606840612
6,0.2972091606840612
7,0.2972091606840612
8,0.2972091606840612
9,0.2972091606840612
10,0.2972091606840612
11,0.2972091606840612
12,0.2972091606840612
13,0.2972091606840612
14,0.2972091606840612
15,0.29720916068406117
16,0.2972091606840612
17,0.2972091606840612
18,0.2972091606840612
19,0.2972091606840612
20,0.2972091606840612
21,0.2972091606840612
22,0.2972091606840612
23,0.2972091606840612
24,0.29720916068406117
25,0.2972091606840612
26,0.2972091606840612
27,0.2972091606840612
28,0.2972091606840612
29,0.2972091606840612
30,0.2972091606840612
31,0.2972091606840612
32,0.2972091606840612
33,0.2972091606840612
34,0.2972091606840612
35,0.2972091606840612
36,0.2972091606840612
37,0.2972091606840612
38,0.2972091606840612
39,0.2972091606840612
40,0.2972091606840612
41,0.2972091606840612
42,0.2972091606840612
43,0.2972091606840612
44,0.2972091606840612
45,0.2972091606840612
46,0.2972091606840612
47,0.29720916068406117
48,0.2972091606840612
49,0.2972091606840612
50,0.2972091606840612
51,0.2972091606840612
52,0.2972091606840612
53,0.2972091606840612
54,0.2972091606840612
55,0.2972091606840612
56,0.2972091606840612
57,0.2972091606840612
58,0.2972091606840612
59,0.2972091606840612
60,0.2972091606840612
61,0.2972091606840612
62,0.2972091606840612
63,0.2972091606840612
64,0.2972091606840612
65,0.2972091606840612
66,0.2972091606840612
67,0.29720916068406117
68,0.2972091606840612
69,0.2972091606840612
70,0.2972091606840612
71,0.2972091606840612
72,0.2972091606840612
73,0.2972091606840612
74,0.2972091606840612
75,0.2972091606840612
76,0.2972091606840612
77,0.2972091606840612
78,0.2972091606840612
79,0.2972091606840612
80,0.2972091606840612
81,0.2972091606840612
82,0.2972091606840612
83,0.2972091606840612
84,0.2972091606840612
85,0.2972091606840612
86,0.2972091606840612
87,0.2972091606840612
88,0.2972091606840612
89,0.2972091606840612
90,0.2972091606840612
91,0.2972091606840612
92,0.2972091606840612
93,0.2972091606840612
94,0.29720916068406117
95,0.2972091606840612
96,0.2972091606840612
97,0.2972091606840612
98,0.2972091606840612
99,0.2972091606840612
100,0.2972091606840612
101,0.29720916068406117
102,0.2972091606840612
103,0.2972091606840612
104,0.2972091606840612
105,0.2972091606840612
106,0.2972091606840612
107,0.2972091606840612
108,0.2972091606840612
109,0.2972091606840612
110,0.2972091606840613
111,0.29720916068406117
112,0.2972091606840612
113,0.2972091606840612
114,0.2972091606840612
115,0.2972091606840612
116,0.2972091606840612
117,0.2972091606840612
118,0.2972091606840612
119,0.2972091606840612
120,0.2972091606840612
121,0.2972091606840612
122,0.2972091606840612
123,0.2972091606840612
124,0.2972091606840612
