,0,1,2,3
0,3.4276902261783853e-07,2.354947512042447e-06,1.923105929197539e-06,4.503807447507964e-06
1,4.324363667107284e-05,0.00029494167479363715,0.00024203601776315453,0.0005657727253131216
2,0.0002495058303873103,0.0016723620812279598,0.0013884166607592097,0.00323086077758146
3,0.0007377957141223914,0.00480617574773012,0.004066114102520728,0.00939096778853294
4,0.0016061603061578308,0.010039886787831381,0.008725966149402499,0.019929686298634144
5,0.0029235123774780376,0.017270280076346383,0.015565232603225258,0.03499365225166113
6,0.0047219233671765065,0.025868381132753616,0.024448733448476978,0.05377245505322882
7,0.00699011783258707,0.03466737684712814,0.034836313840943205,0.0743200917601438
8,0.009668680325383167,0.042053773951802396,0.045730252292789764,0.0934897488382145
9,0.012647622438043286,0.04619870389605656,0.0556690524323923,0.10711188818452533
10,0.015767094455370015,0.04544410568108373,0.06281081672448967,0.11059685634525912
11,0.018822123814771823,0.03879841629734555,0.06516182575324603,0.10010590524327584
12,0.021572257557622397,0.026402333306632345,0.06099274529790862,0.07417621946221364
13,0.023756788159765372,0.009746646204513817,0.04941435431120384,0.035169001361935986
14,0.025115747247708927,0.008549117099691935,0.03094503714575294,0.010518782526703522
15,0.025415974907838715,0.02540437866973712,0.007761682290364647,0.05417619182420776
16,0.02448030937995607,0.038144268580295335,0.016652052622004462,0.08781282596029072
17,0.022216448270560553,0.04519072964883247,0.038449753011273936,0.10677073029744578
18,0.018640683151609386,0.04631610007771992,0.054545696206081386,0.11055142377140363
19,0.013891076605794328,0.04244971770652939,0.06336919583435466,0.10190841227789085
20,0.008225335359189356,0.03522138737778218,0.0649741437526199,0.08520334734193809
21,0.0020009548978014062,0.0264622351908479,0.06063134345793951,0.06494442771830627
22,0.004361113806083223,0.017808942026294336,0.05222800820352352,0.04488149651170892
23,0.010423985592883616,0.010462174546619797,0.04173993486275294,0.027619789983432116
24,0.01578525306196418,0.005087179118448903,0.030886497814944826,0.01457249762966995
25,0.020121184294622646,0.001820206130344188,0.020962114287927918,0.006089725060433078
26,0.023217322431503477,0.0003440614770312943,0.012791960059323069,0.0016619370365994802
27,0.024981659757289672,4.791018908445761e-06,0.00675936810360422,0.00014662605297217175
28,0.025440615338138302,4.918014445719779e-05,0.002868049409840351,2.5501419345254647e-06
29,0.02472129575386895,0.0007173756075738215,0.000818030610480563,0.0005097437810942341
30,0.02302522506182879,0.002795304051352491,8.50993249947928e-05,0.0030531600101751143
31,0.020598863308278603,0.0068275939984423235,2.1655500919273327e-07,0.009040667753565056
32,0.01770525870693837,0.012975485343485306,0.00017499939287089495,0.01938236546018768
33,0.014599717201246452,0.020912738715478055,0.0011671285581678554,0.034261181174333764
34,0.011510934094136272,0.029771876347824022,0.0036183462209321573,0.052911928659347886
35,0.008627905587123456,0.038172352071810425,0.008006302010733012,0.07343986042143981
36,0.006092210099136534,0.04436894265933899,0.014565303493959998,0.09274837313655972
37,0.003994877125089316,0.04655141323709169,0.023207179028617908,0.10670315045782304
38,0.0023769473690885353,0.04328913563692978,0.03344737736606002,0.11071275365225405
39,0.0012328703959492216,0.03403675842206181,0.044348654783266515,0.10087472275878037
40,0.0005160043456536245,0.019520431899412955,0.05450685371014928,0.07558982630371879
41,0.0001456223699950766,0.0017800372428423113,0.06211977908671155,0.037038175399364534
42,1.4961501535010167e-05,0.016261556287679883,0.06519403621194415,0.008535043512986938
43,4.294607142621951e-08,0.03159614743470846,0.0619364819117937,0.05245994263142561
44,3.161548266038622e-05,0.041965120781292393,0.05131538025371581,0.08665204774975899
45,0.00021081885024469755,0.0463777760254369,0.033644060180873944,0.10627869439814362
46,0.0006582575420503739,0.045156276528885694,0.01089162159356667,0.11067203739657248
47,0.0014750144828180947,0.039598986339888585,0.013583240317297492,0.10247839798305713
48,0.0027340585598517888,0.03148111583135748,0.03591586015413581,0.08602382640555206
49,0.004472417937761226,0.0225887486206228,0.052868237860196766,0.06583304091381861
50,0.006684500174496695,0.014388833718471819,0.06265505177162976,0.04569949157448766
51,0.009317054163769385,0.007853353956620917,0.0651363392343198,0.02828029202117611
52,0.012266404109777477,0.003410972805595645,0.06145931189236031,0.015037967554212339
53,0.01537872410450619,0.0009877225661896073,0.05346478959227758,0.0063643724630629665
54,0.018454227397596182,0.0001033682669809966,0.043140630014236486,0.001782278037408296
55,0.021256156592937767,2.766617472512172e-07,0.03225186958099408,0.00017162450768100669
56,0.023525292742386003,0.00021443170668142527,0.022152062933495014,1.263158789566981e-06
57,0.025000248794091386,0.0014117754681639003,0.013726225352832517,0.00045750798005168836
58,0.02544298606873953,0.004295752821866963,0.007411454010732083,0.002881881275489014
59,0.024667773020820048,0.00925862743686213,0.0032561453048220576,0.008698501962141687
60,0.0225703248788002,0.01625925574788185,0.000994919345463983,0.01884355034911074
61,0.01915246753592214,0.024737717326862578,0.0001279308354651099,0.033535835108897814
62,0.0145369127043299,0.03359288754644563,7.750941872298739e-11,0.05205504982720981
63,0.00896722581237385,0.041258323807571155,0.00012157706795679968,0.072557549835887
64,0.002790187380917054,0.04591420176135322,0.0009701581215611002,0.09199721541400394
65,0.0035787037042226784,0.04585470390023557,0.0032028915206294356,0.10627599434218528
66,0.009701769763736226,0.03997542183014419,0.007322928412733238,0.1108027825650757
67,0.015169710872454093,0.028253974802677325,0.013600310922704823,0.10161447481126187
68,0.01964703280794919,0.012011950598085777,0.021992639580360067,0.07697832147773422
69,0.022904626263442366,0.006245150599892216,0.032070004550601626,0.03889400754962682
70,0.02483517146689113,0.023447781843464126,0.042955349421092366,0.0065481693813959135
71,0.025451114748443082,0.036824240800278726,0.05330291511662735,0.050725220559610866
72,0.024868368970774206,0.04463306567525518,0.06135355194550278,0.08546375443762923
73,0.023280803089721736,0.046478054446648924,0.0651206598264498,0.10575806750783462
74,0.020930896171766238,0.0431639320437766,0.06275674626823427,0.1107692071137011
75,0.01808106079427932,0.03626027143288745,0.05309762377240086,0.10303314499567805
76,0.014988708199399707,0.027597578272449273,0.03625716605057468,0.08683754461587076
77,0.011886665304557375,0.018853828767757243,0.01399237991280261,0.0667219406896283
78,0.008969379821739813,0.011293122862773893,0.010478138806303352,0.046522674462733574
79,0.006384572724145702,0.005650062648883617,0.03329102217568301,0.02894865554559977
80,0.004229585809127334,0.0021249191644374123,0.05107011213079126,0.015511989060812014
81,0.0025515318132446115,0.0004521770665245535,0.06181847950717258,0.006646657076407843
82,0.0013503825366031374,1.321168628147648e-05,0.06519590926970548,0.001908157290423745
83,0.0005842427931779681,2.6649113115152504e-05,0.06221581636352007,0.00019930075044179436
84,0.0001761974981886443,0.0005692844387626986,0.05466343414909114,5.038272090281809e-07
85,2.225243766117669e-05,0.002431706723475752,0.04453258169846417,0.0004089383748941252
86,1.295263161530871e-16,0.006198103469997465,0.03363091797694958,0.0027169275401469966
87,2.227637959467528e-05,0.012084859980789234,0.023370268720732553,0.008364421431354123
88,0.00017629158730548283,0.01983184278313498,0.014695882046566978,0.018313258192226314
89,0.0005844482351465201,0.028640711235524766,0.00809962725407298,0.03281771435677647
90,0.0013507323300343801,0.03719064123547987,0.0036758378980323555,0.05120201400456706
91,0.0025520477472159965,0.043769379878937115,0.0011950429212520947,0.07167345050904633
92,0.004230275781628763,0.04655291614471706,0.0001830721233765384,0.0912366363939324
93,0.006385428532213422,0.04403438185246012,3.2251827638927755e-07,0.10583078535466892
94,0.008970375618462006,0.0355300823111483,8.02636818642642e-05,0.11086719927285887
95,0.011887756968526921,0.02159344684866195,0.0007962541675998801,0.1023251679130106
96,0.014989833910076954,0.0041116681984834655,0.002818919721835475,0.07834136717006271
97,0.018082143136170237,0.014065272526909207,0.0066756053633867,0.04073586035752949
98,0.02093184607591896,0.029890674835506104,0.012670772167996176,0.004558888916868512
99,0.02328152582828621,0.04097294665268882,0.020806538907056814,0.04897258146506686
100,0.024868772211426013,0.04614827745979867,0.030706622641271945,0.08424816836766959
101,0.025451118323662918,0.045584999390552584,0.041553745926894946,0.10520874731520775
102,0.024834718027371916,0.04048418325767133,0.05206138597502153,0.11084262607007506
103,0.02290369143880388,0.03258848318016566,0.060516432624814105,0.10357227914461473
104,0.0196456330472887,0.02370415560584734,0.0649451233141129,0.0876441591907604
105,0.01516790700136474,0.015351404804475185,0.06345476627885197,0.067610866248927
106,0.009699664680859888,0.008569933761890818,0.05475894340326872,0.04735088146291944
107,0.0035764336236945304,0.0038565389454882416,0.03877858636669289,0.029624808941328688
108,0.0027924673214301103,0.0011965413788184286,0.017055774264366105,0.015994568418064393
109,0.008969359329619501,0.00015460549672747387,0.007344953496215901,0.006936645519044692
110,0.014538760356493024,2.0579789759528873e-11,0.03058106312893678,0.0020396835354022282
111,0.01915392168294495,0.0001499560762094097,0.04915352382997648,0.0002297876028924638
112,0.02257131921511882,0.0011787236369255466,0.060858300183998404,1.3299329394524857e-07
113,0.02466828567381775,0.0038193363752953807,0.06514945304710823,0.0003639071354116081
114,0.025443036698088402,0.008510830063301352,0.06289656464349809,0.0025582001162797784
115,0.02499989117849252,0.015272725744816971,0.055819783912282234,0.008038374740388968
116,0.023524604800827388,0.023613748773692714,0.04591236474966157,0.017791503010615464
117,0.02125522970669935,0.03249963001550973,0.03502119837928679,0.03210691535235303
118,0.018453156475012087,0.04041435315655581,0.024615291339587307,0.05035301243383393
119,0.015377599286104153,0.04555308472631764,0.0157003985805775,0.07078784914499232
120,0.01226530451259322,0.04617025477370115,0.008824116300625746,0.0904669947875182
121,0.00931604369367582,0.04105663400278929,0.00412794883444083,0.1053678908183193
122,0.006683625209695,0.03003127519802498,0.0014196467554936948,0.11090626753147766
123,0.004471706581408829,0.014244061118411998,0.0002520255974025598,0.1030068219099696
124,0.002733521137700762,0.003923809914802098,2.34631616049728e-06,0.0796786406842146
