,0
0.002,4.203682864944397e-11
0.010048387096774193,4.203683001122602e-11
0.01809677419354839,4.203681115987372e-11
0.02614516129032258,4.203681595107561e-11
0.034193548387096775,4.203686433290512e-11
0.042241935483870965,4.203683245219485e-11
0.05029032258064516,4.203679821069534e-11
0.05833870967741936,4.203681801612938e-11
0.06638709677419355,4.2036817457528895e-11
0.07443548387096774,4.203679188180144e-11
0.08248387096774193,4.2036825540507426e-11
0.09053225806451613,4.203681099403377e-11
0.09858064516129032,4.2036803525865845e-11
0.10662903225806451,4.203680705739055e-11
0.11467741935483872,4.203684822671302e-11
0.1227258064516129,4.203681063727342e-11
0.1307741935483871,4.203685897859577e-11
0.1388225806451613,4.203681343959192e-11
0.14687096774193548,4.203683868151142e-11
0.15491935483870967,4.203682279188001e-11
0.16296774193548386,4.203681512639498e-11
0.17101612903225807,4.2036840947508944e-11
0.17906451612903226,4.2036811606620384e-11
0.18711290322580645,4.20368426326673e-11
0.19516129032258064,4.203682151914288e-11
0.20320967741935483,4.203682656564475e-11
0.21125806451612902,4.203683607919971e-11
0.2193064516129032,4.203680560794215e-11
0.22735483870967743,4.2036814828974425e-11
0.23540322580645162,4.203684939925476e-11
0.2434516129032258,4.2036826953406714e-11
0.2515,4.2036848301763676e-11
0.2595483870967742,4.203683873766683e-11
0.2675967741935484,4.2036813630680045e-11
0.27564516129032257,4.2036820724045915e-11
0.28369354838709676,4.2036822188111164e-11
0.29174193548387095,4.203683855712178e-11
0.29979032258064514,4.203683987458877e-11
0.30783870967741933,4.203682470295397e-11
0.3158870967741935,4.2036827889012656e-11
0.3239354838709677,4.203680900429523e-11
0.33198387096774196,4.2036816338131506e-11
0.34003225806451615,4.2036814662407056e-11
0.34808064516129034,4.203683557218775e-11
0.3561290322580645,4.2036835486591405e-11
0.3641774193548387,4.2036835002957526e-11
0.3722258064516129,4.20368423863308e-11
0.3802741935483871,4.2036793348532307e-11
0.3883225806451613,4.2036832924395736e-11
0.3963709677419355,4.203681814898623e-11
0.40441935483870967,4.203682401824001e-11
0.41246774193548386,4.2036823745692814e-11
0.42051612903225805,4.203680298696786e-11
0.42856451612903224,4.203683512200114e-11
0.4366129032258064,4.2036794425018054e-11
0.4446612903225806,4.2036819432316774e-11
0.45270967741935486,4.2036838607661814e-11
0.46075806451612905,4.203681336235021e-11
0.46880645161290324,4.20368337410244e-11
0.47685483870967743,4.2036811122612044e-11
0.4849032258064516,4.2036826356411253e-11
0.4929516129032258,4.2036838166087903e-11
0.501,4.203684357569627e-11
0.5090483870967741,4.203682992646981e-11
0.5170967741935484,4.2036809445651857e-11
0.5251451612903226,4.2036854037530604e-11
0.5331935483870968,4.203683183275804e-11
0.541241935483871,4.203684281814088e-11
0.5492903225806451,4.203681671542401e-11
0.5573387096774194,4.203682399104245e-11
0.5653870967741935,4.203680433903074e-11
0.5734354838709678,4.20368364419826e-11
0.5814838709677419,4.203683732074031e-11
0.5895322580645161,4.2036814954739386e-11
0.5975806451612903,4.2036843004805717e-11
0.6056290322580645,4.20368307831618e-11
0.6136774193548387,4.203684690382634e-11
0.6217258064516129,4.2036812528397714e-11
0.629774193548387,4.203683075304804e-11
0.6378225806451613,4.2036817978225055e-11
0.6458709677419354,4.203681946309019e-11
0.6539193548387097,4.2036825774571984e-11
0.6619677419354839,4.203682185923312e-11
0.670016129032258,4.20367940347992e-11
0.6780645161290323,4.203683023001934e-11
0.6861129032258064,4.203682399402716e-11
0.6941612903225807,4.203683720834191e-11
0.7022096774193548,4.2036835639617925e-11
0.710258064516129,4.203679984606268e-11
0.7183064516129032,4.203684300418346e-11
0.7263548387096774,4.203681990675773e-11
0.7344032258064516,4.203681508846271e-11
0.7424516129032258,4.203680559282539e-11
0.7505,4.2036801696782115e-11
0.7585483870967742,4.203686121212255e-11
0.7665967741935483,4.2036842613692176e-11
0.7746451612903226,4.2036825953256134e-11
0.7826935483870968,4.203681056159242e-11
0.790741935483871,4.203683158995438e-11
0.7987903225806452,4.203683119624149e-11
0.8068387096774193,4.2036808297474385e-11
0.8148870967741936,4.203685318149953e-11
0.8229354838709677,4.203683089288654e-11
0.830983870967742,4.2036823848424464e-11
0.8390322580645161,4.203679006761197e-11
0.8470806451612903,4.203684550255123e-11
0.8551290322580645,4.2036847446370867e-11
0.8631774193548387,4.203684242584679e-11
0.8712258064516128,4.2036847610407277e-11
0.8792741935483871,4.203685901537963e-11
0.8873225806451612,4.2036797638366877e-11
0.8953709677419355,4.203683023558277e-11
0.9034193548387097,4.203680701820179e-11
0.9114677419354839,4.2036869270594805e-11
0.9195161290322581,4.2036807917627516e-11
0.9275645161290322,4.203679100658892e-11
0.9356129032258065,4.2036811005264086e-11
0.9436612903225806,4.203680488320826e-11
0.9517096774193549,4.2036832456119647e-11
0.959758064516129,4.2036814312467076e-11
0.9678064516129032,4.203682266987318e-11
0.9758548387096774,4.203682504952201e-11
0.9839032258064516,4.203679624959993e-11
0.9919516129032258,4.2036837839073125e-11
1.0,4.2036836629344957e-11
