,fom,rom,srom,piston
0.01,-0.021619306440387193,-0.021609178210437164,-0.02161930640684462,-1.247027832132373
0.02,-0.08080959024127322,-0.08064925891075074,-0.08080959015390607,-2.4200186353158113
0.03,-0.24788879412455606,-0.24700947213494076,-0.24788879366257455,-3.4493310175826135
0.04,-0.6480336581895271,-0.6475105896781785,-0.6480336551589484,-4.273853888482546
0.05,-1.424927547500687,-1.4233478431681097,-1.4249275369466545,-4.844634672869387
0.060000000000000005,-2.5869790935112147,-2.586546209791408,-2.5869790767014247,-5.1277856640149775
0.07,-3.8445464590347593,-3.8482409834449474,-3.844546453586583,-5.106495963567095
0.08,-4.760991617297992,-4.768565109648661,-4.760991631394487,-4.782029557884152
0.09,-5.114754629934934,-5.125590321499495,-5.1147546363823055,-4.173650274165121
0.09999999999999999,-4.95322891340996,-4.9661747518717,-4.953228886256638,-3.317478071788638
0.10999999999999999,-4.405148122268654,-4.418490641319103,-4.405148072832819,-2.2643445717492736
0.11999999999999998,-3.5816160964024637,-3.594275237338236,-3.5816160560981034,-1.0767751431049064
0.12999999999999998,-2.5771360778455095,-2.5887014522035083,-2.577136066762086,0.17472327764964213
0.13999999999999999,-1.4785310022206304,-1.488630815326949,-1.478531019690998,1.4158482391821308
0.15,-0.361038968292904,-0.36917088013487726,-0.36103900113804066,2.57291317064103
0.16,0.7167839509144144,0.7110143740122674,0.7167839171502205,3.577222211662303
0.17,1.7138753206810402,1.7105839258371192,1.7138752951060234,4.369148739946238
0.18000000000000002,2.604174968550851,2.6032433453363613,2.604174953876009,4.901675450995514
0.19000000000000003,3.3727104084035573,3.373927273892106,3.372710403180578,5.143185812679791
0.20000000000000004,4.011432529145243,4.0146082162640795,4.011432530576158,5.079341163760918
0.21000000000000005,4.515347509028022,4.5203639206119535,4.515347514788323,4.713932011554325
0.22000000000000006,4.879069215091214,4.885883189478941,4.879069223902286,4.068652986510938
0.23000000000000007,5.093637055284513,5.102265448725948,5.0936370666396815,3.1818148148441376
0.24000000000000007,5.143315102216141,5.153818370542623,5.1433151157183215,2.106069780405879
0.25000000000000006,5.002225412474822,5.014683930070069,5.002225427000866,0.9052857169398689
0.26000000000000006,4.631468596692038,4.645907688765194,4.631468609367824,-0.349245875735284
0.2700000000000001,3.979773532267256,3.9959665450002415,3.979773537343706,-1.5830424644707897
0.2800000000000001,2.9955562000179623,3.012715889970426,2.9955561886088864,-2.7228525697057457
0.2900000000000001,1.6618521329625946,1.6783881722097902,1.661852096098454,-3.701004763759748
0.3000000000000001,0.05160821590511019,0.06515794191333016,0.05160815261041022,-4.45942537703088
0.3100000000000001,-1.6422789617187203,-1.634142377600615,-1.6422790367596032,-4.9530863777035075
0.3200000000000001,-3.162040333953482,-3.1601422543181013,-3.1620403950302816,-5.152678721619997
0.3300000000000001,-4.296248240494385,-4.299111142120787,-4.296248267435028,-5.046352453419476
0.34000000000000014,-4.944133594232117,-4.94988958872923,-4.944133583154453,-4.640420247762408
0.35000000000000014,-5.1024601110280345,-5.110609416908306,-5.1024600733035905,-3.9589826208418906
0.36000000000000015,-4.826117049190492,-4.836797251013249,-4.826117006758137,-3.042497063670724
0.37000000000000016,-4.19924469357332,-4.211828902082522,-4.199244669201866,-1.9453760488330631
0.38000000000000017,-3.3180464431189374,-3.331060821368744,-3.31804644717289,-0.7327565189400083
0.3900000000000002,-2.2785916455941777,-2.2905237087434442,-2.278591672218978,0.5233673451847345
0.4000000000000002,-1.1674807674492764,-1.1773515464488207,-1.1674808029521528,1.7484184759767183
0.4100000000000002,-0.05584947780342458,-0.0632542828424346,-0.05584951066418685,2.8696646186318877
0.4200000000000002,1.0029442430767186,0.9980445503420127,1.0029442182698747,3.8205365026146465
0.4300000000000002,1.972442513128786,1.9699224618039082,1.9724424969981431,4.5445801119141365
0.4400000000000002,2.8300812872344543,2.8297696101704943,2.830081278351971,4.998808404637038
0.45000000000000023,3.563205628458916,3.564941567728728,3.5632056252177517,5.156253487692907
0.46000000000000024,4.164977728207203,4.168635938600285,4.164977729505555,5.007567721941929
0.47000000000000025,4.630624509133117,4.636126004068483,4.630624514359143,4.561578698925809
0.48000000000000026,4.954083249387484,4.961398968180692,4.954083258168636,3.844765139774213
0.49000000000000027,5.124841991394933,5.133991558693976,5.124842003307373,2.8996848325832922
0.5000000000000002,5.124690901689057,5.1357358401645135,5.124690915901551,1.782447942867915
0.5100000000000002,4.9243633416108015,4.93737793545113,4.924363356309333,0.5593857086448211
0.5200000000000002,4.481170053193748,4.496136988214206,4.481170064646599,-0.6968876976446857
0.5300000000000002,3.741771756274156,3.7583428932009064,3.7417717577932272,-1.9117863299995566
